date,state,district,pincode,demo_age_5_17,demo_age_17_,match
09-09-2025,west bengal,murshidabad,742170,0,2,False
09-09-2025,west bengal,murshidabad,742176,0,6,False
09-09-2025,west bengal,murshidabad,742183,0,1,False
09-09-2025,west bengal,murshidabad,742188,1,3,False
09-09-2025,west bengal,murshidabad,742190,1,13,False
09-09-2025,west bengal,murshidabad,742234,1,4,False
09-09-2025,west bengal,murshidabad,742403,1,3,False
09-09-2025,kerala,kottayam,686142,0,2,False
09-09-2025,kerala,thrissur,680015,0,1,False
09-09-2025,madhya pradesh,bhopal,462420,1,20,False
09-09-2025,madhya pradesh,chhatarpur,471202,1,2,False
09-09-2025,madhya pradesh,chhindwara,480554,0,2,False
09-09-2025,madhya pradesh,jabalpur,482007,0,4,False
09-09-2025,madhya pradesh,panna,488058,5,30,False
09-09-2025,madhya pradesh,sagar,470111,0,3,False
09-09-2025,madhya pradesh,shajapur,465331,4,0,False
09-09-2025,maharashtra,akola,444115,0,2,False
09-09-2025,maharashtra,jalgaon,424116,1,5,False
09-09-2025,maharashtra,jalgaon,424209,2,10,False
09-09-2025,maharashtra,nanded,431646,0,5,False
08-09-2025,tamil nadu,tiruchirappalli,621304,0,1,False
08-09-2025,tamil nadu,viluppuram,605111,0,1,False
08-09-2025,telangana,adilabad,504346,1,33,False
08-09-2025,telangana,hanumakonda,506313,0,4,False
08-09-2025,telangana,hyderabad,500063,0,1,False
08-09-2025,uttar pradesh,baghpat,250602,4,6,False
08-09-2025,uttar pradesh,bulandshahr,202393,29,99,False
08-09-2025,uttar pradesh,bulandshahr,245401,4,24,False
08-09-2025,uttar pradesh,bulandshahr,245403,5,17,False
08-09-2025,uttar pradesh,bulandshahr,245409,6,29,False
08-09-2025,uttar pradesh,bulandshahr,245412,6,21,False
08-09-2025,uttar pradesh,fatehpur,212662,0,9,False
08-09-2025,uttar pradesh,firozabad,205152,11,64,False
08-09-2025,uttar pradesh,jaunpur,222111,2,11,False
08-09-2025,uttar pradesh,lucknow,227101,12,42,False
08-09-2025,uttar pradesh,lucknow,227105,1,18,False
08-09-2025,uttar pradesh,mainpuri,206303,6,25,False
10-09-2025,assam,dibrugarh,786624,0,5,False
10-09-2025,assam,goalpara,783121,2,13,False
10-09-2025,bihar,aurangabad,824216,1,3,False
10-09-2025,bihar,aurangabad,824218,0,5,False
10-09-2025,bihar,banka,813127,0,3,False
10-09-2025,bihar,banka,813128,0,2,False
10-09-2025,bihar,bhagalpur,813206,3,26,False
10-09-2025,bihar,bhagalpur,813228,1,21,False
10-09-2025,bihar,bhagalpur,813233,0,4,False
10-09-2025,bihar,muzaffarpur,843143,0,18,False
10-09-2025,bihar,muzaffarpur,843153,0,22,False
10-09-2025,bihar,patna,801502,0,114,False
10-09-2025,chandigarh,chandigarh,160062,0,1,False
10-09-2025,chhattisgarh,dakshin bastar dantewada,494115,0,1,False
10-09-2025,chhattisgarh,raipur,492007,0,7,False
10-09-2025,dadra and nagar haveli and daman and diu,diu,362520,0,4,False
10-09-2025,dadra and nagar haveli and daman and diu,diu,362540,1,4,False
10-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
10-09-2025,gujarat,bhavnagar,365565,0,1,False
10-09-2025,gujarat,botad,363415,0,2,False
10-09-2025,gujarat,chhotaudepur,391155,0,4,False
10-09-2025,gujarat,gandhinagar,382024,1,7,False
10-09-2025,gujarat,mahesana,382840,0,5,False
10-09-2025,gujarat,mahesana,384210,1,12,False
10-09-2025,gujarat,mahesana,384212,0,9,False
10-09-2025,gujarat,sabar kantha,383350,0,2,False
10-09-2025,gujarat,surat,395345,0,1,False
10-09-2025,gujarat,surat,395620,0,1,False
10-09-2025,gujarat,vadodara,390008,0,4,False
10-09-2025,gujarat,valsad,396230,0,5,False
10-09-2025,madhya pradesh,alirajpur,457893,6,23,False
10-09-2025,madhya pradesh,chhindwara,480553,0,3,False
10-09-2025,madhya pradesh,niwari,472338,0,1,False
10-09-2025,madhya pradesh,sagar,470111,1,4,False
10-09-2025,madhya pradesh,sehore,466117,0,1,False
10-09-2025,madhya pradesh,shajapur,465331,0,1,False
10-09-2025,madhya pradesh,singrauli,486888,0,1,False
10-09-2025,madhya pradesh,tikamgarh,472446,1,1,False
10-09-2025,maharashtra,amravati,444728,0,2,False
10-09-2025,maharashtra,nagpur,440028,0,1,False
10-09-2025,maharashtra,thane,401206,0,1,False
10-09-2025,maharashtra,thane,421001,0,19,False
10-09-2025,mizoram,champhai,796290,0,1,False
10-09-2025,mizoram,lawngtlai,796772,0,1,False
10-09-2025,odisha,cuttack,754288,0,1,False
10-09-2025,himachal pradesh,mandi,176123,0,2,False
10-09-2025,himachal pradesh,mandi,176126,0,6,False
10-09-2025,jharkhand,dumka,814145,2,49,False
10-09-2025,jharkhand,east singhbhum,831018,0,4,False
10-09-2025,jharkhand,east singhbhum,832110,0,16,False
10-09-2025,jharkhand,ramgarh,829117,4,29,False
10-09-2025,karnataka,dakshina kannada,575027,0,0,False
10-09-2025,karnataka,shivamogga,577447,0,4,False
10-09-2025,kerala,kottayam,686142,0,2,False
10-09-2025,kerala,kozhikode,673019,3,19,False
10-09-2025,kerala,thrissur,680015,0,1,False
10-09-2025,puducherry,puducherry,605106,0,2,False
10-09-2025,puducherry,puducherry,605110,4,17,False
10-09-2025,puducherry,puducherry,670672,0,1,False
10-09-2025,punjab,amritsar,143104,0,2,False
09-09-2025,uttarakhand,dehradun,248141,0,6,False
09-09-2025,uttarakhand,dehradun,248165,1,7,False
09-09-2025,uttarakhand,haridwar,246763,3,15,False
09-09-2025,west bengal,bankura,722169,0,7,False
09-09-2025,west bengal,bankura,722174,0,3,False
09-09-2025,west bengal,bankura,722175,0,9,False
09-09-2025,west bengal,bankura,722179,1,1,False
09-09-2025,west bengal,bankura,722180,0,6,False
09-09-2025,west bengal,bankura,723168,0,3,False
09-09-2025,west bengal,cooch behar,736173,1,14,False
09-09-2025,west bengal,cooch behar,736180,0,8,False
09-09-2025,west bengal,dakshin dinajpur,733153,0,6,False
09-09-2025,west bengal,darjeeling,734320,0,1,False
09-09-2025,west bengal,hooghly,712156,0,1,False
09-09-2025,west bengal,jalpaiguri,735306,11,73,False
09-09-2025,west bengal,kalimpong,734321,1,0,False
09-09-2025,west bengal,malda,732150,0,8,False
09-09-2025,west bengal,malda,732213,5,8,False
09-09-2025,west bengal,murshidabad,742139,0,1,False
09-09-2025,west bengal,murshidabad,742173,0,4,False
09-09-2025,west bengal,murshidabad,742182,0,7,False
09-09-2025,west bengal,murshidabad,742220,0,2,False
09-09-2025,west bengal,north 24 parganas,743195,0,1,False
09-09-2025,west bengal,paschim bardhaman,713368,0,3,False
11-09-2025,bihar,muzaffarpur,843143,1,19,False
11-09-2025,bihar,muzaffarpur,843147,1,0,False
11-09-2025,bihar,muzaffarpur,843161,0,5,False
11-09-2025,bihar,muzaffarpur,843165,1,11,False
11-09-2025,bihar,nawada,805130,10,137,False
11-09-2025,bihar,nawada,805133,0,6,False
11-09-2025,bihar,patna,801117,0,8,False
11-09-2025,bihar,saran,841433,1,6,False
11-09-2025,bihar,vaishali,844141,0,8,False
11-09-2025,chandigarh,chandigarh,160103,0,4,False
11-09-2025,chhattisgarh,bastar,494005,1,31,False
11-09-2025,chhattisgarh,bijapur,494447,0,10,False
11-09-2025,chhattisgarh,raipur,492006,1,14,False
11-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,7,10,False
11-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,0,3,False
11-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,9,False
11-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,2,False
11-09-2025,gujarat,ahmedabad,382440,6,36,False
11-09-2025,gujarat,amreli,365545,0,2,False
11-09-2025,gujarat,amreli,365665,0,1,False
11-09-2025,gujarat,bhavnagar,365565,1,2,False
11-09-2025,gujarat,kachchh,370240,0,13,False
11-09-2025,gujarat,mahesana,382732,0,11,False
11-09-2025,gujarat,mahesana,382830,0,4,False
11-09-2025,gujarat,mahesana,384212,0,7,False
11-09-2025,gujarat,narmada,393155,1,8,False
11-09-2025,gujarat,navsari,396424,0,4,False
11-09-2025,gujarat,rajkot,364485,0,3,False
11-09-2025,gujarat,sabar kantha,383350,0,1,False
11-09-2025,haryana,ambala,133021,1,1,False
11-09-2025,haryana,panchkula,134115,0,2,False
11-09-2025,himachal pradesh,kangra,176219,0,6,False
11-09-2025,himachal pradesh,mandi,174402,0,1,False
11-09-2025,himachal pradesh,mandi,176121,1,2,False
11-09-2025,himachal pradesh,shimla,172030,1,5,False
11-09-2025,jammu and kashmir,anantnag,192102,0,1,False
11-09-2025,jammu and kashmir,samba,184120,0,11,False
11-09-2025,jammu and kashmir,udhampur,182117,0,2,False
11-09-2025,jharkhand,simdega,835201,2,48,False
12-09-2025,andhra pradesh,west godavari,507114,0,43,False
12-09-2025,andhra pradesh,west godavari,507135,0,1,False
12-09-2025,arunachal pradesh,tirap,786630,0,4,False
12-09-2025,assam,dibrugarh,786005,0,2,False
12-09-2025,bihar,arwal,804430,0,3,False
12-09-2025,bihar,banka,813127,0,3,False
12-09-2025,bihar,begusarai,851225,1,3,False
12-09-2025,bihar,bhagalpur,813225,2,16,False
12-09-2025,bihar,bhagalpur,813228,0,3,False
12-09-2025,bihar,jamui,811315,1,74,False
12-09-2025,bihar,jehanabad,804434,0,19,False
12-09-2025,bihar,jehanabad,804454,2,14,False
12-09-2025,bihar,muzaffarpur,843139,0,4,False
12-09-2025,bihar,muzaffarpur,843143,1,11,False
12-09-2025,bihar,muzaffarpur,843165,1,18,False
12-09-2025,bihar,nawada,805130,6,135,False
12-09-2025,bihar,patna,801117,0,11,False
12-09-2025,bihar,patna,801118,0,9,False
12-09-2025,chandigarh,chandigarh,140901,0,1,False
12-09-2025,chandigarh,chandigarh,160055,0,4,False
12-09-2025,chandigarh,chandigarh,160062,2,0,False
12-09-2025,chhattisgarh,bastar,494005,3,28,False
12-09-2025,chhattisgarh,bijapur,494447,0,12,False
12-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,8,False
12-09-2025,chhattisgarh,kondagaon,494226,5,185,False
12-09-2025,chhattisgarh,korba,495678,1,6,False
12-09-2025,chhattisgarh,raipur,492007,0,6,False
12-09-2025,chhattisgarh,uttar bastar kanker,494665,1,24,False
12-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,2,False
12-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,9,False
12-09-2025,dadra and nagar haveli and daman and diu,diu,362520,0,3,False
12-09-2025,dadra and nagar haveli and daman and diu,diu,362540,0,1,False
12-09-2025,dadra and nagar haveli and daman and diu,daman,396215,1,1,False
12-09-2025,dadra and nagar haveli and daman and diu,daman,396220,1,2,False
12-09-2025,gujarat,botad,363415,1,0,False
12-09-2025,gujarat,gir somnath,362266,1,2,False
12-09-2025,gujarat,junagadh,362266,1,7,False
12-09-2025,gujarat,mahesana,382705,1,24,False
12-09-2025,gujarat,mahesana,382825,2,2,False
12-09-2025,gujarat,mahesana,382840,0,5,False
12-09-2025,gujarat,mahesana,382860,2,3,False
12-09-2025,gujarat,mahesana,382865,0,5,False
12-09-2025,gujarat,mahesana,382870,3,16,False
12-09-2025,gujarat,mahesana,384210,1,13,False
12-09-2025,gujarat,mahisagar,389240,1,9,False
12-09-2025,gujarat,narmada,391121,2,2,False
12-09-2025,gujarat,rajkot,364490,1,4,False
12-09-2025,gujarat,sabar kantha,383350,1,1,False
11-09-2025,maharashtra,amravati,444728,1,4,False
11-09-2025,maharashtra,thane,421604,0,2,False
11-09-2025,mizoram,lunglei,796581,0,2,False
11-09-2025,punjab,amritsar,143110,1,18,False
11-09-2025,punjab,jalandhar,144004,2,27,False
11-09-2025,rajasthan,udaipur,313015,0,1,False
11-09-2025,tamil nadu,chennai,600080,1,6,False
11-09-2025,tamil nadu,kallakurichi,606107,0,4,False
11-09-2025,tamil nadu,kancheepuram,602109,0,1,False
11-09-2025,tamil nadu,kanniyakumari,629305,0,1,False
11-09-2025,tamil nadu,kanniyakumari,629805,1,0,False
11-09-2025,tamil nadu,karur,639003,2,8,False
11-09-2025,tamil nadu,tirunelveli,627810,2,5,False
11-09-2025,telangana,mancherial,504215,4,33,False
11-09-2025,uttar pradesh,basti,272170,15,43,False
11-09-2025,uttar pradesh,budaun,202520,8,49,False
11-09-2025,uttar pradesh,budaun,202523,23,45,False
11-09-2025,uttar pradesh,budaun,202524,10,39,False
11-09-2025,uttar pradesh,budaun,202526,10,37,False
11-09-2025,uttar pradesh,bulandshahr,202389,8,20,False
11-09-2025,uttar pradesh,bulandshahr,202391,2,6,False
11-09-2025,uttar pradesh,bulandshahr,245405,13,32,False
11-09-2025,uttar pradesh,fatehpur,212623,0,11,False
11-09-2025,uttar pradesh,fatehpur,212660,2,4,False
11-09-2025,uttar pradesh,fatehpur,212662,2,10,False
11-09-2025,uttar pradesh,fatehpur,212666,1,5,False
11-09-2025,uttar pradesh,jaunpur,222101,3,11,False
11-09-2025,uttar pradesh,jaunpur,222107,0,7,False
11-09-2025,uttar pradesh,jaunpur,222108,0,6,False
11-09-2025,uttar pradesh,jaunpur,222113,3,4,False
11-09-2025,uttar pradesh,kanpur dehat,209715,12,41,False
11-09-2025,uttar pradesh,lucknow,227116,10,37,False
11-09-2025,uttar pradesh,lucknow,227202,2,34,False
11-09-2025,uttar pradesh,mirzapur,231310,3,11,False
11-09-2025,uttar pradesh,moradabad,202413,7,32,False
11-09-2025,uttar pradesh,moradabad,202415,1,15,False
11-09-2025,uttar pradesh,saharanpur,247670,2,8,False
11-09-2025,uttar pradesh,sambhal,202414,9,32,False
11-09-2025,uttar pradesh,sambhal,202421,14,78,False
11-09-2025,uttar pradesh,sambhal,202523,3,14,False
11-09-2025,uttar pradesh,unnao,229503,1,28,False
11-09-2025,uttar pradesh,unnao,229504,4,27,False
11-09-2025,uttar pradesh,unnao,229881,6,45,False
11-09-2025,uttar pradesh,unnao,241503,17,84,False
11-09-2025,west bengal,bankura,722107,0,5,False
11-09-2025,west bengal,bankura,722168,0,4,False
11-09-2025,west bengal,bankura,722175,0,3,False
11-09-2025,west bengal,bankura,722178,0,3,False
11-09-2025,west bengal,bankura,722182,0,9,False
11-09-2025,west bengal,bankura,723168,1,2,False
11-09-2025,karnataka,bidar,585415,0,4,False
11-09-2025,karnataka,chitradurga,572143,0,1,False
11-09-2025,karnataka,dakshina kannada,574160,0,1,False
11-09-2025,karnataka,davanagere,577512,0,3,False
11-09-2025,karnataka,vijayapura,586102,3,1,False
11-09-2025,madhya pradesh,bhopal,462032,0,1,False
11-09-2025,madhya pradesh,jhabua,457893,0,1,False
11-09-2025,west bengal,birbhum,731131,0,3,False
11-09-2025,west bengal,cooch behar,736132,5,13,False
11-09-2025,west bengal,cooch behar,736173,1,4,False
11-09-2025,west bengal,dakshin dinajpur,733148,0,1,False
11-09-2025,west bengal,hooghly,712704,0,9,False
11-09-2025,west bengal,hooghly,712705,0,4,False
11-09-2025,west bengal,howrah,711416,0,8,False
11-09-2025,west bengal,jalpaiguri,735137,0,7,False
11-09-2025,west bengal,malda,732143,0,1,False
11-09-2025,west bengal,murshidabad,742157,1,51,False
11-09-2025,west bengal,murshidabad,742170,0,2,False
11-09-2025,west bengal,murshidabad,742190,0,15,False
11-09-2025,west bengal,murshidabad,742231,1,7,False
11-09-2025,west bengal,murshidabad,742232,2,14,False
11-09-2025,west bengal,paschim medinipur,721252,1,7,False
11-09-2025,west bengal,purba bardhaman,713432,0,1,False
11-09-2025,west bengal,purba medinipur,721168,1,1,False
11-09-2025,west bengal,purba medinipur,721169,0,4,False
11-09-2025,west bengal,purba medinipur,721465,0,1,False
11-09-2025,west bengal,purba medinipur,721669,0,1,False
11-09-2025,west bengal,south 24 parganas,743385,0,2,False
11-09-2025,west bengal,uttar dinajpur,733213,2,29,False
11-09-2025,west bengal,uttar dinajpur,733216,0,39,False
12-09-2025,andhra pradesh,alluri sitharama raju,507111,0,5,False
12-09-2025,andhra pradesh,alluri sitharama raju,507121,0,1,False
12-09-2025,andhra pradesh,alluri sitharama raju,507134,1,5,False
12-09-2025,andhra pradesh,chittoor,635121,0,0,False
12-09-2025,andhra pradesh,east godavari,507121,0,6,False
12-09-2025,andhra pradesh,east godavari,507129,2,8,False
11-09-2025,andhra pradesh,east godavari,507121,0,1,False
11-09-2025,andhra pradesh,krishna,521225,0,2,False
11-09-2025,arunachal pradesh,tirap,786630,0,3,False
11-09-2025,assam,cachar,788008,0,2,False
11-09-2025,bihar,banka,813224,3,8,False
11-09-2025,bihar,bhojpur,802237,2,62,False
11-09-2025,bihar,jamui,811315,2,38,False
11-09-2025,bihar,jehanabad,804433,1,4,False
11-09-2025,bihar,jehanabad,804434,0,27,False
13-09-2025,arunachal pradesh,west siang,792051,0,1,False
13-09-2025,assam,goalpara,783121,3,1,False
13-09-2025,bihar,aurangabad,824216,1,0,False
13-09-2025,bihar,aurangabad,824218,0,6,False
13-09-2025,bihar,banka,813125,0,3,False
13-09-2025,bihar,begusarai,851119,0,4,False
13-09-2025,bihar,bhagalpur,813227,1,2,False
13-09-2025,bihar,jehanabad,804454,0,9,False
13-09-2025,bihar,nalanda,805130,1,3,False
13-09-2025,bihar,nawada,805130,10,80,False
13-09-2025,bihar,saharsa,852210,0,6,False
13-09-2025,bihar,sheikhpura,811315,1,3,False
13-09-2025,chandigarh,chandigarh,160003,0,1,False
13-09-2025,chandigarh,chandigarh,160055,0,4,False
13-09-2025,chandigarh,chandigarh,160103,0,1,False
13-09-2025,chhattisgarh,bastar,494005,2,6,False
13-09-2025,chhattisgarh,bastar,494111,0,1,False
13-09-2025,chhattisgarh,dakshin bastar dantewada,494111,0,11,False
13-09-2025,chhattisgarh,narayanpur,494661,7,33,False
13-09-2025,chhattisgarh,uttar bastar kanker,494230,1,0,False
13-09-2025,chhattisgarh,uttar bastar kanker,494669,6,17,False
13-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,1,6,False
13-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,11,29,False
13-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,4,3,False
13-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,0,2,False
13-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,11,False
13-09-2025,dadra and nagar haveli and daman and diu,daman,396210,0,6,False
13-09-2025,gujarat,ahmedabad,384210,0,1,False
13-09-2025,gujarat,anand,388121,0,1,False
13-09-2025,gujarat,bhavnagar,365565,0,1,False
13-09-2025,gujarat,junagadh,362725,1,3,False
13-09-2025,gujarat,kachchh,370640,0,1,False
13-09-2025,gujarat,mahesana,382165,0,11,False
13-09-2025,gujarat,mahesana,382710,1,2,False
13-09-2025,gujarat,mahesana,382830,0,4,False
13-09-2025,gujarat,mahesana,384205,3,6,False
13-09-2025,gujarat,mahesana,384212,1,1,False
13-09-2025,gujarat,surat,394220,1,3,False
13-09-2025,gujarat,surat,394360,0,4,False
13-09-2025,gujarat,surat,395620,0,2,False
13-09-2025,gujarat,vadodara,391155,2,3,False
13-09-2025,haryana,ambala,133021,2,1,False
12-09-2025,uttar pradesh,farrukhabad,207503,7,19,False
12-09-2025,uttar pradesh,farrukhabad,207504,6,18,False
12-09-2025,uttar pradesh,fatehpur,212666,2,4,False
12-09-2025,uttar pradesh,firozabad,205142,3,34,False
12-09-2025,uttar pradesh,firozabad,205147,5,37,False
12-09-2025,uttar pradesh,firozabad,205152,10,51,False
12-09-2025,uttar pradesh,firozabad,215126,14,43,False
12-09-2025,uttar pradesh,gautam buddha nagar,201308,2,15,False
12-09-2025,uttar pradesh,jaunpur,222103,1,1,False
12-09-2025,uttar pradesh,jaunpur,222107,4,8,False
12-09-2025,uttar pradesh,jaunpur,222110,0,1,False
12-09-2025,uttar pradesh,jaunpur,222111,1,5,False
12-09-2025,uttar pradesh,jaunpur,223107,0,11,False
12-09-2025,uttar pradesh,kanpur dehat,209715,22,82,False
12-09-2025,uttar pradesh,mirzapur,231310,6,15,False
12-09-2025,uttar pradesh,moradabad,202415,6,21,False
12-09-2025,uttar pradesh,saharanpur,247769,4,21,False
12-09-2025,uttar pradesh,sambhal,202411,16,30,False
12-09-2025,uttar pradesh,sambhal,202523,4,18,False
12-09-2025,uttar pradesh,sambhal,243640,0,3,False
12-09-2025,uttar pradesh,sant kabir nagar,272170,7,18,False
12-09-2025,uttar pradesh,unnao,229504,3,26,False
12-09-2025,uttar pradesh,varanasi,221102,0,1,False
12-09-2025,uttarakhand,dehradun,248141,0,2,False
12-09-2025,west bengal,bankura,722209,0,1,False
12-09-2025,west bengal,cooch behar,736118,0,7,False
12-09-2025,west bengal,cooch behar,736174,1,2,False
12-09-2025,west bengal,dakshin dinajpur,733139,0,1,False
12-09-2025,west bengal,dakshin dinajpur,733149,1,10,False
12-09-2025,west bengal,dakshin dinajpur,733153,0,4,False
12-09-2025,west bengal,dakshin dinajpur,733155,0,3,False
12-09-2025,west bengal,darjeeling,734122,0,6,False
12-09-2025,west bengal,darjeeling,734320,0,2,False
12-09-2025,west bengal,hooghly,712422,0,2,False
12-09-2025,west bengal,hooghly,712426,0,1,False
12-09-2025,west bengal,howrah,711325,2,2,False
12-09-2025,west bengal,jalpaiguri,735139,0,2,False
12-09-2025,west bengal,jalpaiguri,735237,0,1,False
12-09-2025,west bengal,jhargram,721502,0,1,False
12-09-2025,west bengal,kalimpong,734319,0,1,False
12-09-2025,west bengal,malda,732211,2,11,False
12-09-2025,west bengal,malda,732214,0,6,False
12-09-2025,west bengal,murshidabad,742173,1,1,False
12-09-2025,west bengal,murshidabad,742191,0,3,False
