,date,state,district,pincode,age_0_5,age_5_17,age_18_greater
2912,31-12-2025,jharkhand,ranchi,829209,0,1,0
2913,31-12-2025,jharkhand,ranchi,834002,4,7,0
2914,31-12-2025,jharkhand,ranchi,834006,0,4,0
2915,31-12-2025,jharkhand,ranchi,835102,7,2,0
2916,31-12-2025,jharkhand,ranchi,835217,1,2,0
2917,31-12-2025,jharkhand,ranchi,835219,8,8,0
2918,31-12-2025,jharkhand,ranchi,835222,8,9,0
2919,31-12-2025,jharkhand,ranchi,835225,2,13,0
2920,31-12-2025,jharkhand,sahebganj,816102,13,12,1
2921,31-12-2025,jharkhand,sahebganj,816105,1,5,0
2922,31-12-2025,jharkhand,west singhbhum,831002,1,0,0
2923,31-12-2025,jharkhand,west singhbhum,833102,18,24,0
2924,31-12-2025,jharkhand,west singhbhum,833203,9,8,0
2925,31-12-2025,jharkhand,west singhbhum,833213,1,0,0
2926,31-12-2025,jharkhand,west singhbhum,833218,6,4,1
2927,31-12-2025,jharkhand,west singhbhum,833221,1,3,0
2928,31-12-2025,karnataka,ballari,583102,2,0,0
2929,31-12-2025,karnataka,ballari,583103,3,3,0
2930,31-12-2025,karnataka,ballari,583119,3,0,0
2931,31-12-2025,karnataka,belagavi,591110,1,0,0
2932,31-12-2025,karnataka,belagavi,591117,3,0,0
2933,31-12-2025,karnataka,belagavi,591125,1,0,0
2934,31-12-2025,karnataka,belagavi,591126,6,0,0
2935,31-12-2025,karnataka,belagavi,591217,1,1,0
2936,31-12-2025,karnataka,belagavi,591219,1,0,0
2937,31-12-2025,karnataka,belagavi,591224,3,1,0
2938,31-12-2025,karnataka,belagavi,591227,2,1,0
2939,31-12-2025,karnataka,belagavi,591237,2,1,0
2940,31-12-2025,karnataka,belagavi,591238,2,1,0
2941,31-12-2025,karnataka,belagavi,591247,0,1,0
2942,31-12-2025,karnataka,belagavi,591248,7,0,0
2943,31-12-2025,karnataka,belagavi,591310,1,0,0
2944,31-12-2025,karnataka,belagavi,591316,1,0,0
2945,31-12-2025,karnataka,belagavi,591340,2,1,0
2946,31-12-2025,karnataka,bengaluru south,562119,0,9,0
2947,31-12-2025,karnataka,bidar,585226,13,1,1
2948,31-12-2025,karnataka,chikkamagaluru,577228,2,3,0
2949,31-12-2025,karnataka,chitradurga,577511,2,3,0
2950,31-12-2025,karnataka,chitradurga,577515,1,0,0
2951,31-12-2025,karnataka,chitradurga,577523,13,1,0
2952,31-12-2025,karnataka,chitradurga,577524,1,0,0
2953,31-12-2025,karnataka,chitradurga,577526,5,0,0
2954,31-12-2025,karnataka,chitradurga,577529,5,0,0
2955,31-12-2025,karnataka,chitradurga,577535,6,3,0
2956,31-12-2025,karnataka,chitradurga,577538,4,1,0
2957,31-12-2025,karnataka,chitradurga,577555,1,0,0
2958,31-12-2025,karnataka,dakshina kannada,574144,0,1,0
2959,31-12-2025,karnataka,dakshina kannada,574151,4,0,0
2960,31-12-2025,karnataka,dakshina kannada,574211,0,1,0
2961,31-12-2025,karnataka,dakshina kannada,574221,1,0,0
2962,31-12-2025,karnataka,dakshina kannada,574222,1,0,0
2963,31-12-2025,karnataka,dakshina kannada,574231,1,0,0
2964,31-12-2025,karnataka,dakshina kannada,574233,0,2,0
2965,31-12-2025,karnataka,dakshina kannada,574248,2,0,0
2966,31-12-2025,karnataka,dakshina kannada,574279,0,2,0
2967,31-12-2025,karnataka,dakshina kannada,574314,1,0,0
2968,31-12-2025,karnataka,dakshina kannada,575001,1,3,0
2969,31-12-2025,karnataka,dakshina kannada,575005,0,1,0
2970,31-12-2025,karnataka,davanagere,577514,1,0,0
2971,31-12-2025,karnataka,davanagere,577534,1,0,0
2972,31-12-2025,karnataka,davanagere,583125,0,1,0
2973,31-12-2025,karnataka,dharwad,580001,0,1,0
2974,31-12-2025,karnataka,dharwad,580002,1,1,0
2975,31-12-2025,karnataka,dharwad,580007,3,1,0
2976,31-12-2025,karnataka,dharwad,580023,8,0,0
2977,31-12-2025,karnataka,dharwad,582208,5,0,0
2978,31-12-2025,karnataka,gadag,582116,13,1,0
2979,31-12-2025,karnataka,gadag,582118,6,2,0
2980,31-12-2025,karnataka,gadag,582120,6,0,0
2981,31-12-2025,karnataka,gadag,582211,2,1,0
2982,31-12-2025,karnataka,hassan,573201,6,2,0
2983,31-12-2025,karnataka,hassan,573212,0,1,0
2984,31-12-2025,karnataka,haveri,581115,10,0,0
2985,31-12-2025,karnataka,haveri,581120,4,0,0
2986,31-12-2025,karnataka,haveri,581203,2,0,0
2987,31-12-2025,karnataka,haveri,581211,2,0,0
2988,31-12-2025,karnataka,kalaburagi,585104,14,4,0
2989,31-12-2025,karnataka,kalaburagi,585213,0,1,0
2990,31-12-2025,karnataka,kalaburagi,585318,2,0,0
2991,31-12-2025,karnataka,kalaburagi,585322,0,2,0
2992,31-12-2025,karnataka,kodagu,571212,1,0,0
2993,31-12-2025,karnataka,kodagu,571213,1,0,0
2994,31-12-2025,karnataka,kodagu,571251,1,0,0
2995,31-12-2025,karnataka,kolar,563115,0,1,0
2996,31-12-2025,karnataka,kolar,563127,3,0,0
2997,31-12-2025,karnataka,kolar,563160,0,1,0
2998,31-12-2025,karnataka,koppal,583233,2,0,0
2999,31-12-2025,karnataka,mandya,571415,2,0,0
3000,31-12-2025,karnataka,mandya,571417,1,0,0
3001,31-12-2025,karnataka,mandya,571432,2,0,0
3002,31-12-2025,karnataka,mysuru,570001,1,0,0
3003,31-12-2025,karnataka,mysuru,571101,2,0,0
3004,31-12-2025,karnataka,mysuru,571105,4,1,0
3005,31-12-2025,karnataka,mysuru,571107,0,1,0
3006,31-12-2025,karnataka,mysuru,571121,0,1,0
3007,31-12-2025,karnataka,mysuru,571124,3,1,0
3008,31-12-2025,karnataka,mysuru,571604,3,0,0
3009,31-12-2025,karnataka,raichur,584102,6,3,0
3010,31-12-2025,karnataka,raichur,584115,5,8,0
3011,31-12-2025,karnataka,raichur,584123,25,4,0
3012,31-12-2025,karnataka,raichur,584124,3,4,0
3013,31-12-2025,karnataka,raichur,584133,2,0,0
3014,31-12-2025,karnataka,raichur,584134,1,0,0
3015,31-12-2025,karnataka,raichur,584138,3,2,0
3016,31-12-2025,karnataka,raichur,584202,4,3,0
3017,31-12-2025,karnataka,shivamogga,577203,9,0,0
3018,31-12-2025,karnataka,shivamogga,577204,1,1,0
3019,31-12-2025,karnataka,shivamogga,577227,2,1,0
3020,31-12-2025,karnataka,shivamogga,577301,3,2,0
3021,31-12-2025,karnataka,shivamogga,577417,1,0,0
3022,31-12-2025,karnataka,tumakuru,572105,0,1,0
3023,31-12-2025,karnataka,tumakuru,572112,0,1,0
3024,31-12-2025,karnataka,tumakuru,572123,1,0,0
3025,31-12-2025,karnataka,tumakuru,572127,2,2,0
3026,31-12-2025,karnataka,tumakuru,572136,1,0,0
3027,31-12-2025,karnataka,tumakuru,572201,1,0,0
3028,31-12-2025,karnataka,tumakuru,572221,1,0,0
3029,31-12-2025,karnataka,udupi,574105,1,0,0
3030,31-12-2025,karnataka,udupi,574108,0,1,0
3031,31-12-2025,karnataka,udupi,574122,1,0,0
3032,31-12-2025,karnataka,udupi,576101,2,1,0
3033,31-12-2025,karnataka,udupi,576107,1,0,0
3034,31-12-2025,karnataka,udupi,576112,1,1,0
3035,31-12-2025,karnataka,udupi,576222,1,0,0
3036,31-12-2025,karnataka,udupi,576231,1,0,0
3037,31-12-2025,karnataka,uttara kannada,581129,1,0,0
3038,31-12-2025,karnataka,uttara kannada,581320,5,0,0
3039,31-12-2025,karnataka,uttara kannada,581325,3,1,0
3040,31-12-2025,karnataka,uttara kannada,581327,1,0,0
3041,31-12-2025,karnataka,uttara kannada,581333,2,0,0
3042,31-12-2025,karnataka,uttara kannada,581348,1,0,0
3043,31-12-2025,karnataka,uttara kannada,581359,1,1,0
3044,31-12-2025,karnataka,uttara kannada,581411,0,1,0
3045,31-12-2025,karnataka,uttara kannada,581423,1,0,0
3046,31-12-2025,karnataka,vijayanagara,583136,1,1,0
3047,31-12-2025,karnataka,vijayanagara,583201,2,0,0
3048,31-12-2025,karnataka,vijayanagara,583211,1,0,0
3049,31-12-2025,karnataka,vijayanagara,583219,0,1,0
3050,31-12-2025,karnataka,vijayapura,586101,6,0,0
3051,31-12-2025,karnataka,vijayapura,586102,0,1,0
3052,31-12-2025,karnataka,vijayapura,586115,1,0,0
3053,31-12-2025,karnataka,vijayapura,586120,2,1,0
3054,31-12-2025,karnataka,vijayapura,586124,1,1,0
3055,31-12-2025,karnataka,vijayapura,586202,2,4,0
3056,31-12-2025,karnataka,vijayapura,586210,0,2,0
3057,31-12-2025,karnataka,yadgir,585218,0,1,0
3058,31-12-2025,karnataka,yadgir,585220,2,1,0
3059,31-12-2025,karnataka,yadgir,585319,3,5,0
3060,31-12-2025,karnataka,yadgir,585201,2,0,0
3061,31-12-2025,karnataka,yadgir,585355,0,1,0
3062,31-12-2025,kerala,alappuzha,688007,1,0,0
3063,31-12-2025,kerala,alappuzha,688524,1,3,0
3064,31-12-2025,kerala,alappuzha,688529,1,0,0
3065,31-12-2025,kerala,alappuzha,689124,0,1,0
3066,31-12-2025,kerala,alappuzha,689595,1,3,0
3067,31-12-2025,kerala,alappuzha,689622,0,1,0
3068,31-12-2025,kerala,alappuzha,690110,0,1,0
3069,31-12-2025,kerala,ernakulam,682002,1,2,0
3070,31-12-2025,kerala,ernakulam,682006,2,2,0
3071,31-12-2025,kerala,ernakulam,682010,0,1,0
3072,31-12-2025,kerala,ernakulam,682030,0,1,0
3073,31-12-2025,kerala,ernakulam,682040,1,0,0
3074,31-12-2025,kerala,ernakulam,682307,0,1,0
3075,31-12-2025,kerala,ernakulam,682508,1,1,0
3076,31-12-2025,kerala,ernakulam,683511,0,1,0
3077,31-12-2025,kerala,ernakulam,683518,0,1,0
3078,31-12-2025,kerala,ernakulam,683522,1,0,0
3079,31-12-2025,kerala,ernakulam,683546,1,1,0
3080,31-12-2025,kerala,ernakulam,683549,0,1,0
3081,31-12-2025,kerala,ernakulam,683594,1,0,0
3082,31-12-2025,kerala,ernakulam,686662,1,0,0
3083,31-12-2025,kerala,ernakulam,686670,1,1,0
3084,31-12-2025,kerala,ernakulam,686671,0,1,0
3085,31-12-2025,kerala,ernakulam,686691,2,4,0
3086,31-12-2025,kerala,idukki,685514,3,0,0
3087,31-12-2025,kerala,idukki,685563,0,1,0
3088,31-12-2025,kerala,idukki,685584,1,0,0
3089,31-12-2025,kerala,idukki,685590,1,0,0
3090,31-12-2025,kerala,idukki,685608,1,2,0
3091,31-12-2025,kerala,idukki,685613,1,0,0
3092,31-12-2025,kerala,kannur,670006,1,1,0
3093,31-12-2025,kerala,kannur,670009,2,0,0
3094,31-12-2025,kerala,kannur,670106,1,2,0
3095,31-12-2025,kerala,kannur,670107,0,1,0
3096,31-12-2025,kerala,kannur,670143,0,1,0
3097,31-12-2025,kerala,kannur,670309,1,1,0
3098,31-12-2025,kerala,kannur,670581,1,2,0
3099,31-12-2025,kerala,kannur,670592,1,2,0
3100,31-12-2025,kerala,kannur,670595,0,1,0
3101,31-12-2025,kerala,kannur,670662,0,3,0
3102,31-12-2025,kerala,kannur,670672,2,3,0
3103,31-12-2025,kerala,kannur,670692,1,3,0
3104,31-12-2025,kerala,kannur,670693,0,2,0
3105,31-12-2025,kerala,kannur,670694,0,3,0
3106,31-12-2025,kerala,kannur,670701,1,2,0
3107,31-12-2025,kerala,kasaragod,671311,0,1,0
3108,31-12-2025,kerala,kasaragod,671313,1,1,0
3109,31-12-2025,kerala,kasaragod,671317,1,3,0
3110,31-12-2025,kerala,kasaragod,671319,1,2,0
3111,31-12-2025,kerala,kasaragod,671321,0,4,0
3112,31-12-2025,kerala,kasaragod,671541,2,6,0
3113,31-12-2025,kerala,kasaragod,671543,2,0,0
3114,31-12-2025,kerala,kollam,689695,0,5,0
3115,31-12-2025,kerala,kollam,690518,0,2,0
3116,31-12-2025,kerala,kollam,690573,2,2,0
3117,31-12-2025,kerala,kollam,690574,0,1,0
3118,31-12-2025,kerala,kollam,691001,1,3,0
3119,31-12-2025,kerala,kollam,691003,1,2,0
3120,31-12-2025,kerala,kollam,691010,1,0,0
3121,31-12-2025,kerala,kollam,691310,0,1,0
3122,31-12-2025,kerala,kollam,691312,1,0,0
3123,31-12-2025,kerala,kollam,691503,3,1,0
3124,31-12-2025,kerala,kollam,691511,2,1,0
3125,31-12-2025,kerala,kollam,691532,4,1,0
3126,31-12-2025,kerala,kollam,691533,0,1,0
3127,31-12-2025,kerala,kollam,691576,2,2,0
3128,31-12-2025,kerala,kollam,691581,1,0,0
3129,31-12-2025,kerala,kollam,691583,7,5,0
3130,31-12-2025,kerala,kottayam,686003,3,0,0
3131,31-12-2025,kerala,kottayam,686005,1,0,0
3132,31-12-2025,kerala,kottayam,686010,1,1,0
3133,31-12-2025,kerala,kottayam,686013,2,1,0
3134,31-12-2025,kerala,kottayam,686016,0,2,0
3135,31-12-2025,kerala,kottayam,686018,0,1,0
3136,31-12-2025,kerala,kottayam,686020,1,0,0
3137,31-12-2025,kerala,kottayam,686021,1,1,0
3138,31-12-2025,kerala,kottayam,686144,0,1,0
3139,31-12-2025,kerala,kottayam,686502,1,3,0
3140,31-12-2025,kerala,kottayam,686508,1,0,0
3141,31-12-2025,kerala,kottayam,686512,2,0,0
3142,31-12-2025,kerala,kottayam,686513,0,1,0
3143,31-12-2025,kerala,kottayam,686535,1,0,0
3144,31-12-2025,kerala,kottayam,686540,1,1,0
3145,31-12-2025,kerala,kottayam,686541,2,0,0
3146,31-12-2025,kerala,kottayam,686576,0,1,0
3147,31-12-2025,kerala,kottayam,686581,1,0,0
3148,31-12-2025,kerala,kozhikode,673008,1,1,0
3149,31-12-2025,kerala,kozhikode,673015,2,1,0
3150,31-12-2025,kerala,kozhikode,673018,0,2,0
3151,31-12-2025,kerala,kozhikode,673027,3,2,0
3152,31-12-2025,kerala,kozhikode,673103,0,1,0
3153,31-12-2025,kerala,kozhikode,673315,1,3,0
3154,31-12-2025,kerala,kozhikode,673506,0,4,0
3155,31-12-2025,kerala,kozhikode,673523,1,0,0
3156,31-12-2025,kerala,kozhikode,673526,1,0,0
3157,31-12-2025,kerala,kozhikode,673528,1,1,0
3158,31-12-2025,kerala,kozhikode,673542,3,1,0
3159,31-12-2025,kerala,kozhikode,673586,1,0,0
3160,31-12-2025,kerala,kozhikode,673601,3,0,0
3161,31-12-2025,kerala,kozhikode,673611,0,2,0
3162,31-12-2025,kerala,kozhikode,673614,1,3,0
3163,31-12-2025,kerala,kozhikode,673631,0,1,0
3164,31-12-2025,kerala,malappuram,673314,2,1,0
3165,31-12-2025,kerala,malappuram,673636,1,6,0
3166,31-12-2025,kerala,malappuram,676102,2,3,0
3167,31-12-2025,kerala,malappuram,676107,0,1,0
3168,31-12-2025,kerala,malappuram,676121,2,1,0
3169,31-12-2025,kerala,malappuram,676303,1,4,0
3170,31-12-2025,kerala,malappuram,676319,1,0,0
3171,31-12-2025,kerala,malappuram,676504,0,4,0
3172,31-12-2025,kerala,malappuram,676507,5,2,0
3173,31-12-2025,kerala,malappuram,676508,1,6,0
3174,31-12-2025,kerala,malappuram,676510,0,1,0
3175,31-12-2025,kerala,malappuram,676519,5,2,0
3176,31-12-2025,kerala,malappuram,676525,3,3,0
3177,31-12-2025,kerala,malappuram,679322,3,2,0
3178,31-12-2025,kerala,malappuram,679325,2,6,0
3179,31-12-2025,kerala,malappuram,679327,0,1,0
3180,31-12-2025,kerala,malappuram,679333,8,1,0
3181,31-12-2025,kerala,malappuram,679339,2,3,0
3182,31-12-2025,kerala,malappuram,679340,0,1,0
3183,31-12-2025,kerala,malappuram,679572,2,1,0
3184,31-12-2025,kerala,malappuram,679574,1,0,0
3185,31-12-2025,kerala,palakkad,678007,1,1,0
3186,31-12-2025,kerala,palakkad,678508,1,0,0
3187,31-12-2025,kerala,palakkad,678552,1,1,0
3188,31-12-2025,kerala,palakkad,678592,1,2,0
3189,31-12-2025,kerala,palakkad,678641,2,0,0
3190,31-12-2025,kerala,palakkad,678642,0,1,0
3191,31-12-2025,kerala,palakkad,678684,2,2,0
3192,31-12-2025,kerala,palakkad,678685,0,1,0
3193,31-12-2025,kerala,palakkad,678706,1,0,0
3194,31-12-2025,kerala,palakkad,678721,1,0,0
3195,31-12-2025,kerala,palakkad,679101,1,1,0
3196,31-12-2025,kerala,palakkad,679122,3,0,0
3197,31-12-2025,kerala,palakkad,679313,1,1,0
3198,31-12-2025,kerala,palakkad,679514,1,0,0
3199,31-12-2025,kerala,palakkad,679516,2,0,0
3200,31-12-2025,kerala,palakkad,679534,1,4,0
3201,31-12-2025,kerala,palakkad,679551,1,0,0
3202,31-12-2025,kerala,pathanamthitta,689541,1,0,0
3203,31-12-2025,kerala,pathanamthitta,689588,1,0,0
3204,31-12-2025,kerala,pathanamthitta,689602,1,0,0
3205,31-12-2025,kerala,pathanamthitta,689611,0,1,0
3206,31-12-2025,kerala,pathanamthitta,689613,0,1,0
3207,31-12-2025,kerala,pathanamthitta,689615,0,1,0
3208,31-12-2025,kerala,pathanamthitta,689621,1,0,0
3209,31-12-2025,kerala,pathanamthitta,689642,0,1,0
3210,31-12-2025,kerala,pathanamthitta,689672,1,0,0
3211,31-12-2025,kerala,pathanamthitta,689695,0,1,0
3212,31-12-2025,kerala,pathanamthitta,691526,2,0,0
3213,31-12-2025,kerala,pathanamthitta,691555,0,1,0
3214,31-12-2025,kerala,pathanamthitta,691556,1,0,0
3215,31-12-2025,kerala,thiruvananthapuram,695002,2,1,0
3216,31-12-2025,kerala,thiruvananthapuram,695012,0,2,0
3217,31-12-2025,kerala,thiruvananthapuram,695026,2,1,0
3218,31-12-2025,kerala,thiruvananthapuram,695043,2,1,0
3219,31-12-2025,kerala,thiruvananthapuram,695101,1,1,0
3220,31-12-2025,kerala,thiruvananthapuram,695103,3,1,0
3221,31-12-2025,kerala,thiruvananthapuram,695123,0,1,0
3222,31-12-2025,kerala,thiruvananthapuram,695302,0,1,0
3223,31-12-2025,kerala,thiruvananthapuram,695306,1,1,0
3224,31-12-2025,kerala,thiruvananthapuram,695543,0,2,0
3225,31-12-2025,kerala,thiruvananthapuram,695563,1,0,0
3226,31-12-2025,kerala,thiruvananthapuram,695582,3,1,0
3227,31-12-2025,kerala,thiruvananthapuram,695584,1,2,0
3228,31-12-2025,kerala,thiruvananthapuram,695603,0,1,0
3229,31-12-2025,kerala,thrissur,679563,0,4,0
3230,31-12-2025,kerala,thrissur,680005,1,1,0
3231,31-12-2025,kerala,thrissur,680102,0,1,0
3232,31-12-2025,kerala,thrissur,680301,0,1,0
3233,31-12-2025,kerala,thrissur,680302,0,1,0
3234,31-12-2025,kerala,thrissur,680312,1,0,0
3235,31-12-2025,kerala,thrissur,680503,2,0,0
3236,31-12-2025,kerala,thrissur,680507,1,0,0
3237,31-12-2025,kerala,thrissur,680512,1,0,0
3238,31-12-2025,kerala,thrissur,680515,0,1,0
3239,31-12-2025,kerala,thrissur,680545,0,1,0
3240,31-12-2025,kerala,thrissur,680551,1,0,0
3241,31-12-2025,kerala,thrissur,680568,1,0,0
3242,31-12-2025,kerala,thrissur,680571,1,0,0
3243,31-12-2025,kerala,thrissur,680655,2,1,0
3244,31-12-2025,kerala,thrissur,680664,1,2,0
3245,31-12-2025,kerala,thrissur,680671,0,2,0
3246,31-12-2025,kerala,thrissur,680681,2,1,0
3247,31-12-2025,kerala,thrissur,680685,1,1,0
3248,31-12-2025,kerala,thrissur,680687,1,0,0
3249,31-12-2025,kerala,thrissur,680733,1,1,0
3250,31-12-2025,ladakh,kargil,194102,1,0,0
3251,31-12-2025,ladakh,kargil,194105,0,1,0
3252,31-12-2025,ladakh,kargil,194301,1,0,0
3253,31-12-2025,lakshadweep,lakshadweep,682551,1,0,0
3254,31-12-2025,lakshadweep,lakshadweep,682552,1,0,0
3255,31-12-2025,madhya pradesh,alirajpur,457887,6,7,0
3256,31-12-2025,madhya pradesh,alirajpur,457888,12,18,0
3257,31-12-2025,madhya pradesh,alirajpur,457893,2,7,0
3258,31-12-2025,madhya pradesh,alirajpur,457990,15,58,0
3259,31-12-2025,madhya pradesh,anuppur,484113,9,2,0
3260,31-12-2025,madhya pradesh,anuppur,484336,6,3,0
3261,31-12-2025,madhya pradesh,anuppur,484444,5,0,0
3262,31-12-2025,madhya pradesh,anuppur,484886,7,0,0
3263,31-12-2025,madhya pradesh,balaghat,481115,21,2,0
3264,31-12-2025,madhya pradesh,balaghat,481224,2,0,0
3265,31-12-2025,madhya pradesh,balaghat,481449,8,1,0
3266,31-12-2025,madhya pradesh,balaghat,481551,5,0,0
3267,31-12-2025,madhya pradesh,barwani,451556,15,5,0
3268,31-12-2025,madhya pradesh,betul,460220,10,10,1
3269,31-12-2025,madhya pradesh,betul,460225,7,5,0
3270,31-12-2025,madhya pradesh,betul,460330,19,18,0
3271,31-12-2025,madhya pradesh,betul,460557,4,1,0
3272,31-12-2025,madhya pradesh,betul,460668,2,3,0
3273,31-12-2025,madhya pradesh,bhind,477105,4,5,0
3274,31-12-2025,madhya pradesh,bhind,477227,4,1,0
3275,31-12-2025,madhya pradesh,bhind,477331,3,2,0
3276,31-12-2025,madhya pradesh,bhind,477333,3,7,0
3277,31-12-2025,madhya pradesh,bhind,477441,3,5,0
3278,31-12-2025,madhya pradesh,bhind,477446,2,3,0
3279,31-12-2025,madhya pradesh,bhind,477555,6,7,0
3280,31-12-2025,madhya pradesh,bhopal,462010,24,2,0
3281,31-12-2025,madhya pradesh,bhopal,462030,34,7,0
3282,31-12-2025,madhya pradesh,bhopal,462036,5,0,0
3283,31-12-2025,madhya pradesh,bhopal,462037,4,0,0
3284,31-12-2025,madhya pradesh,bhopal,462042,19,0,0
3285,31-12-2025,madhya pradesh,bhopal,462045,1,0,0
3286,31-12-2025,madhya pradesh,burhanpur,450221,30,8,0
3287,31-12-2025,madhya pradesh,chhatarpur,471101,19,18,0
3288,31-12-2025,madhya pradesh,chhatarpur,471311,16,11,0
3289,31-12-2025,madhya pradesh,chhatarpur,471313,13,21,0
3290,31-12-2025,madhya pradesh,chhindwara,480107,14,0,0
3291,31-12-2025,madhya pradesh,chhindwara,480221,16,1,0
3292,31-12-2025,madhya pradesh,chhindwara,480337,2,0,0
3293,31-12-2025,madhya pradesh,chhindwara,480441,5,1,0
3294,31-12-2025,madhya pradesh,chhindwara,480559,13,3,1
3295,31-12-2025,madhya pradesh,damoh,470673,14,6,0
3296,31-12-2025,madhya pradesh,damoh,470675,6,1,0
3297,31-12-2025,madhya pradesh,damoh,470772,8,2,0
3298,31-12-2025,madhya pradesh,datia,475682,5,6,0
3299,31-12-2025,madhya pradesh,dewas,455111,1,0,0
3300,31-12-2025,madhya pradesh,dewas,455115,4,1,0
3301,31-12-2025,madhya pradesh,dewas,455332,14,10,0
3302,31-12-2025,madhya pradesh,dewas,455336,16,12,0
3303,31-12-2025,madhya pradesh,dhar,454001,16,17,0
3304,31-12-2025,madhya pradesh,dhar,454335,12,7,0
3305,31-12-2025,madhya pradesh,dhar,454345,0,1,0
3306,31-12-2025,madhya pradesh,dhar,454441,4,9,0
3307,31-12-2025,madhya pradesh,dindori,481672,4,2,0
3308,31-12-2025,madhya pradesh,dindori,481778,6,5,0
3309,31-12-2025,madhya pradesh,dindori,481879,8,5,0
3310,31-12-2025,madhya pradesh,dindori,481882,10,3,0
3311,31-12-2025,madhya pradesh,dindori,481884,9,1,0
3312,31-12-2025,madhya pradesh,guna,473115,9,8,0
3313,31-12-2025,madhya pradesh,guna,473443,0,1,0
3314,31-12-2025,madhya pradesh,gwalior,474003,17,3,0
3315,31-12-2025,madhya pradesh,gwalior,474011,2,5,0
3316,31-12-2025,madhya pradesh,gwalior,475002,6,9,0
3317,31-12-2025,madhya pradesh,gwalior,475115,4,8,0
3318,31-12-2025,madhya pradesh,harda,461228,14,6,0
3319,31-12-2025,madhya pradesh,harda,461331,20,9,0
3320,31-12-2025,madhya pradesh,indore,452001,29,18,3
3321,31-12-2025,madhya pradesh,indore,453001,30,8,0
3322,31-12-2025,madhya pradesh,indore,453115,7,6,0
3323,31-12-2025,madhya pradesh,indore,453771,32,5,0
3324,31-12-2025,madhya pradesh,jabalpur,482002,21,3,0
3325,31-12-2025,madhya pradesh,jabalpur,482008,3,1,0
3326,31-12-2025,madhya pradesh,jabalpur,482020,2,0,0
3327,31-12-2025,madhya pradesh,jabalpur,483001,14,1,0
3328,31-12-2025,madhya pradesh,jabalpur,483105,9,1,0
3329,31-12-2025,madhya pradesh,jabalpur,483110,7,2,0
3330,31-12-2025,madhya pradesh,jhabua,457770,20,6,0
3331,31-12-2025,madhya pradesh,jhabua,457772,2,3,0
3332,31-12-2025,madhya pradesh,katni,483330,12,9,0
3333,31-12-2025,madhya pradesh,katni,483440,23,9,1
3334,31-12-2025,madhya pradesh,katni,483775,28,20,0
3335,31-12-2025,madhya pradesh,katni,483880,32,10,1
3336,31-12-2025,madhya pradesh,maihar,485773,1,0,0
3337,31-12-2025,madhya pradesh,maihar,485881,3,0,0
3338,31-12-2025,madhya pradesh,mandla,481661,35,1,0
3339,31-12-2025,madhya pradesh,mandla,481768,5,1,0
3340,31-12-2025,madhya pradesh,mandla,481771,10,1,0
3341,31-12-2025,madhya pradesh,mandsaur,458001,4,3,0
3342,31-12-2025,madhya pradesh,mandsaur,458558,16,7,0
3343,31-12-2025,madhya pradesh,mandsaur,458669,7,2,0
3344,31-12-2025,madhya pradesh,mandsaur,458778,7,3,0
3345,31-12-2025,madhya pradesh,mandsaur,458895,8,5,0
3346,31-12-2025,madhya pradesh,mandsaur,458990,5,3,0
3347,31-12-2025,madhya pradesh,mauganj,486117,1,0,0
3348,31-12-2025,madhya pradesh,mauganj,486331,5,1,0
3349,31-12-2025,madhya pradesh,morena,476001,56,31,0
3350,31-12-2025,madhya pradesh,morena,476219,9,12,0
3351,31-12-2025,madhya pradesh,morena,476221,43,30,1
3352,31-12-2025,madhya pradesh,narmadapuram,461668,1,0,0
3353,31-12-2025,madhya pradesh,narsimhapur,487001,7,3,0
3354,31-12-2025,madhya pradesh,niwari,472337,1,0,0
3355,31-12-2025,madhya pradesh,niwari,472338,0,1,0
3356,31-12-2025,madhya pradesh,pandhurna,480334,2,1,0
3357,31-12-2025,madhya pradesh,panna,488051,3,6,0
3358,31-12-2025,madhya pradesh,panna,488101,1,0,0
3359,31-12-2025,madhya pradesh,panna,488222,6,7,0
3360,31-12-2025,madhya pradesh,raisen,464651,4,0,0
3361,31-12-2025,madhya pradesh,raisen,464672,10,3,0
3362,31-12-2025,madhya pradesh,raisen,464884,11,2,1
3363,31-12-2025,madhya pradesh,raisen,464886,36,14,0
3364,31-12-2025,madhya pradesh,rajgarh,465669,45,12,0
3365,31-12-2025,madhya pradesh,rajgarh,465680,10,5,0
3366,31-12-2025,madhya pradesh,rajgarh,465687,21,14,0
3367,31-12-2025,madhya pradesh,rajgarh,465689,6,4,0
3368,31-12-2025,madhya pradesh,rajgarh,465693,25,10,1
3369,31-12-2025,madhya pradesh,ratlam,457118,9,2,0
3370,31-12-2025,madhya pradesh,ratlam,457441,9,2,0
3371,31-12-2025,madhya pradesh,rewa,486111,16,4,0
3372,31-12-2025,madhya pradesh,rewa,486117,7,2,0
3373,31-12-2025,madhya pradesh,rewa,486123,10,0,0
3374,31-12-2025,madhya pradesh,rewa,486220,5,6,0
3375,31-12-2025,madhya pradesh,rewa,486223,21,2,0
3376,31-12-2025,madhya pradesh,rewa,486226,10,5,0
3377,31-12-2025,madhya pradesh,rewa,486333,15,6,0
