date,state,district,pincode,age_0_5,age_5_17,age_18_greater
24-10-2025,tamil nadu,thiruvallur,600103,2,0,0
24-10-2025,tamil nadu,thiruvallur,600110,1,1,0
24-10-2025,tamil nadu,thiruvallur,602021,2,0,0
24-10-2025,tamil nadu,thiruvallur,602024,5,0,0
24-10-2025,tamil nadu,thiruvallur,602105,1,1,0
24-10-2025,tamil nadu,thiruvallur,631205,1,0,0
24-10-2025,tamil nadu,thiruvallur,631209,1,0,0
24-10-2025,tamil nadu,viluppuram,604205,2,0,0
24-10-2025,tamil nadu,viluppuram,605301,0,1,0
24-10-2025,tamil nadu,viluppuram,605602,2,0,0
24-10-2025,tamil nadu,viluppuram,605766,1,0,0
24-10-2025,tamil nadu,viluppuram,606207,0,1,0
24-10-2025,telangana,jayashankar bhupalapally,506169,2,0,0
24-10-2025,telangana,jayashankar bhupalapally,506366,0,1,0
24-10-2025,uttar pradesh,bulandshahr,203001,0,1,0
24-10-2025,uttar pradesh,firozabad,224135,1,0,0
24-10-2025,uttar pradesh,firozabad,224171,0,1,0
24-10-2025,uttar pradesh,firozabad,224202,1,0,0
24-10-2025,uttar pradesh,firozabad,225407,1,0,0
24-10-2025,uttar pradesh,mahrajganj,273163,2,2,0
24-10-2025,andhra pradesh,ananthapuramu,515271,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515411,4,0,0
24-10-2025,andhra pradesh,ananthapuramu,515435,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515581,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515701,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515741,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515801,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515871,5,0,0
24-10-2025,andhra pradesh,ananthapuramu,515001,2,0,0
24-10-2025,andhra pradesh,ananthapuramu,515767,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533236,1,0,0
24-10-2025,assam,sivasagar,785667,0,0,4
24-10-2025,assam,sivasagar,785685,1,0,0
24-10-2025,bihar,purbi champaran,845433,1,0,0
24-10-2025,bihar,samastipur,848125,0,1,0
24-10-2025,west bengal,darjeeling,734203,1,0,0
24-10-2025,west bengal,darjeeling,734434,2,0,0
24-10-2025,west bengal,malda,732101,0,1,0
24-10-2025,west bengal,purulia,723132,0,1,0
24-10-2025,west bengal,purulia,723146,1,0,0
24-10-2025,west bengal,purulia,723151,1,1,0
24-10-2025,west bengal,purulia,723160,1,0,0
24-10-2025,west bengal,purulia,723162,0,1,0
24-10-2025,west bengal,purulia,723213,3,0,0
24-10-2025,west bengal,purulia,723214,1,0,0
24-10-2025,arunachal pradesh,shi yomi,791003,0,1,0
24-10-2025,assam,sivasagar,785663,0,0,3
24-10-2025,assam,sivasagar,785665,0,0,1
24-10-2025,assam,sivasagar,785681,1,1,0
24-10-2025,assam,sivasagar,785683,3,0,0
24-10-2025,assam,south salmara mancachar,783135,6,1,0
24-10-2025,bihar,aurangabad,824124,0,2,0
24-10-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497449,1,1,0
24-10-2025,gujarat,ahmedabad,380015,1,0,0
24-10-2025,gujarat,ahmedabad,382415,2,0,0
24-10-2025,gujarat,ahmedabad,382481,1,0,0
24-10-2025,gujarat,banas kantha,385010,0,1,0
24-10-2025,gujarat,banas kantha,385330,1,2,0
24-10-2025,gujarat,banas kantha,385510,2,0,0
24-10-2025,gujarat,banas kantha,385530,0,1,0
24-10-2025,gujarat,banas kantha,385540,1,0,0
24-10-2025,gujarat,banas kantha,385545,4,1,0
24-10-2025,gujarat,banas kantha,385566,2,1,0
24-10-2025,jammu and kashmir,bandipora,193121,0,1,0
24-10-2025,jammu and kashmir,bandipora,193503,4,2,0
24-10-2025,jammu and kashmir,baramulla,193101,2,0,0
24-10-2025,jammu and kashmir,baramulla,193103,1,0,0
24-10-2025,jammu and kashmir,baramulla,193122,5,0,0
24-10-2025,jammu and kashmir,shopian,192303,5,2,0
24-10-2025,jharkhand,koderma,825318,1,0,0
24-10-2025,jharkhand,koderma,825410,0,1,0
24-10-2025,jharkhand,sahebganj,816101,0,1,0
24-10-2025,karnataka,bagalkote,587120,1,0,0
24-10-2025,karnataka,bagalkote,587203,2,0,0
24-10-2025,karnataka,bagalkote,587315,1,0,0
24-10-2025,karnataka,bengaluru rural,561203,3,0,0
24-10-2025,karnataka,bengaluru rural,562114,1,0,0
24-10-2025,karnataka,chamarajanagar,571440,1,0,0
24-10-2025,karnataka,chamarajanagar,571109,1,0,0
24-10-2025,karnataka,chikkamagaluru,577139,1,0,0
24-10-2025,karnataka,davanagere,577215,2,0,0
24-10-2025,karnataka,hassan,573102,1,0,0
24-10-2025,karnataka,hassan,573133,1,0,0
24-10-2025,karnataka,shivamogga,577214,1,0,0
24-10-2025,karnataka,shivamogga,577227,1,0,0
24-10-2025,karnataka,shivamogga,577417,1,0,0
24-10-2025,karnataka,tumakuru,572106,0,1,0
24-10-2025,karnataka,tumakuru,572121,1,0,0
24-10-2025,karnataka,tumakuru,572201,1,0,0
24-10-2025,kerala,kasaragod,671531,1,0,0
24-10-2025,madhya pradesh,agar-malwa,465230,1,0,0
24-10-2025,madhya pradesh,ashoknagar,473446,1,0,0
24-10-2025,madhya pradesh,narsimhapur,487551,2,0,0
24-10-2025,maharashtra,buldhana,444201,1,0,0
24-10-2025,maharashtra,gondia,441601,2,0,0
24-10-2025,odisha,angul,759143,0,1,0
24-10-2025,odisha,boudh,762030,2,0,0
24-10-2025,odisha,bargarh,768108,2,0,0
24-10-2025,odisha,jagatsinghapur,754106,1,0,0
24-10-2025,odisha,jajpur,755004,1,0,0
24-10-2025,odisha,jajpur,755005,1,0,0
24-10-2025,odisha,jajpur,755025,1,0,0
24-10-2025,odisha,keonjhar,758019,1,0,0
24-10-2025,odisha,keonjhar,758078,1,0,0
24-10-2025,odisha,khordha,751003,1,0,0
24-10-2025,odisha,khordha,752022,0,1,0
24-10-2025,odisha,khordha,752023,2,0,0
24-10-2025,odisha,khordha,752035,1,0,0
24-10-2025,odisha,khordha,752101,0,1,0
24-10-2025,odisha,khordha,752103,1,0,0
24-10-2025,odisha,nabarangpur,764071,0,2,0
24-10-2025,odisha,sundargarh,769015,1,0,0
24-10-2025,odisha,sundargarh,770023,1,0,0
24-10-2025,odisha,sundargarh,770072,1,0,0
24-10-2025,odisha,jajpur,755008,2,0,0
24-10-2025,punjab,shahid bhagat singh nagar,144514,1,0,0
24-10-2025,punjab,shahid bhagat singh nagar,144632,1,0,0
24-10-2025,rajasthan,dholpur,328001,1,1,0
24-10-2025,rajasthan,jalore,307029,0,1,0
24-10-2025,rajasthan,jalore,307030,2,0,0
24-10-2025,rajasthan,jalore,343021,1,0,0
24-10-2025,rajasthan,jhunjhunu,331027,3,0,0
24-10-2025,rajasthan,jhunjhunu,333001,5,0,0
24-10-2025,rajasthan,jhunjhunu,333035,2,0,0
24-10-2025,rajasthan,jhunjhunu,333042,1,0,0
24-10-2025,rajasthan,jhunjhunu,333302,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629151,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629153,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629167,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629173,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629177,2,0,0
24-10-2025,tamil nadu,tirupathur,635602,1,0,0
24-10-2025,tamil nadu,tirupathur,635814,1,0,0
24-10-2025,tamil nadu,tirupathur,635815,0,1,0
24-10-2025,tamil nadu,thiruvallur,600019,0,1,0
24-10-2025,tamil nadu,thiruvallur,600067,1,2,0
24-10-2025,tamil nadu,thiruvallur,600089,1,0,0
24-10-2025,tamil nadu,thiruvallur,600099,2,0,0
24-10-2025,tamil nadu,thiruvallur,600120,2,0,0
24-10-2025,tamil nadu,thiruvallur,601102,1,0,0
24-10-2025,tamil nadu,thiruvallur,601203,0,1,0
24-10-2025,tamil nadu,thiruvallur,631402,0,1,0
24-10-2025,tamil nadu,viluppuram,604001,3,0,0
24-10-2025,tamil nadu,viluppuram,604204,2,0,0
24-10-2025,tamil nadu,viluppuram,606205,3,0,0
24-10-2025,tamil nadu,viluppuram,606208,1,0,0
24-10-2025,tamil nadu,viluppuram,607107,1,0,0
24-10-2025,telangana,ranga reddy,501505,0,1,0
24-10-2025,uttar pradesh,firozabad,224161,0,1,0
24-10-2025,uttar pradesh,firozabad,224225,1,0,0
24-10-2025,uttar pradesh,mahrajganj,273157,1,6,2
24-10-2025,uttar pradesh,mahrajganj,273158,3,3,0
24-10-2025,uttar pradesh,mahrajganj,273162,1,4,0
24-10-2025,uttar pradesh,mahrajganj,273207,1,0,0
24-10-2025,west bengal,darjeeling,734301,1,0,0
24-10-2025,west bengal,malda,732102,2,2,0
24-10-2025,west bengal,malda,732210,2,1,0
24-10-2025,west bengal,purulia,723129,5,0,0
24-10-2025,west bengal,purulia,723133,0,1,0
24-10-2025,west bengal,purulia,723145,2,0,0
24-10-2025,west bengal,purulia,723147,1,1,0
24-10-2025,west bengal,purulia,723149,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515134,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515408,2,0,0
24-10-2025,andhra pradesh,ananthapuramu,515551,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515671,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515775,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515842,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515865,3,0,0
24-10-2025,andhra pradesh,ananthapuramu,515870,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515004,3,0,0
24-10-2025,andhra pradesh,ananthapuramu,515425,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515591,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533201,0,1,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533229,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533237,1,0,0
24-10-2025,odisha,jagatsinghapur,754141,11,0,0
24-10-2025,odisha,jajpur,755009,1,0,0
24-10-2025,odisha,jajpur,755019,2,2,0
24-10-2025,odisha,jajpur,755043,1,1,0
24-10-2025,odisha,keonjhar,758041,1,0,0
24-10-2025,odisha,keonjhar,758043,0,1,0
24-10-2025,odisha,khordha,751014,1,0,0
24-10-2025,odisha,khordha,751016,1,0,0
24-10-2025,odisha,khordha,752061,1,0,0
24-10-2025,odisha,khordha,752062,1,0,0
24-10-2025,odisha,khordha,752064,2,0,0
24-10-2025,odisha,khordha,752066,3,0,0
24-10-2025,odisha,nabarangpur,764070,1,0,0
24-10-2025,odisha,nabarangpur,764074,2,2,0
24-10-2025,odisha,nabarangpur,764075,1,1,0
24-10-2025,odisha,sonepur,767020,0,1,0
24-10-2025,odisha,sundargarh,769004,2,0,0
24-10-2025,odisha,sundargarh,769009,1,0,0
24-10-2025,odisha,sundargarh,769042,1,0,0
24-10-2025,odisha,sundargarh,770016,1,0,0
24-10-2025,odisha,sundargarh,770033,1,0,0
24-10-2025,odisha,sundargarh,770075,1,0,0
24-10-2025,rajasthan,dholpur,328025,1,0,0
24-10-2025,rajasthan,jalore,343001,1,4,0
24-10-2025,rajasthan,jalore,343032,2,2,0
24-10-2025,rajasthan,jalore,343041,5,4,0
24-10-2025,rajasthan,jhunjhunu,333024,1,0,0
24-10-2025,rajasthan,jhunjhunu,333025,1,0,0
24-10-2025,rajasthan,jhunjhunu,333026,4,0,0
24-10-2025,rajasthan,jhunjhunu,333036,1,1,0
24-10-2025,tamil nadu,kanniyakumari,629004,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629154,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629164,1,0,0
24-10-2025,tamil nadu,kanniyakumari,629402,1,0,0
24-10-2025,tamil nadu,thiruvallur,600037,1,1,0
24-10-2025,tamil nadu,thiruvallur,600055,1,0,0
24-10-2025,tamil nadu,thiruvallur,600077,2,5,0
24-10-2025,tamil nadu,thiruvallur,600109,0,1,0
24-10-2025,tamil nadu,thiruvallur,601103,1,0,0
24-10-2025,tamil nadu,thiruvallur,602023,0,2,0
24-10-2025,tamil nadu,viluppuram,604102,1,0,0
24-10-2025,tamil nadu,viluppuram,604154,1,0,0
24-10-2025,tamil nadu,viluppuram,604207,2,0,0
24-10-2025,tamil nadu,viluppuram,605701,2,0,0
24-10-2025,tamil nadu,viluppuram,606401,1,0,0
24-10-2025,tamil nadu,viluppuram,606402,1,0,0
24-10-2025,telangana,jayashankar bhupalapally,506345,2,1,0
24-10-2025,uttar pradesh,firozabad,224195,0,1,0
24-10-2025,uttar pradesh,firozabad,224206,1,0,0
24-10-2025,uttar pradesh,firozabad,224208,2,0,0
24-10-2025,uttar pradesh,firozabad,224229,0,1,0
24-10-2025,uttar pradesh,firozabad,224234,2,1,0
24-10-2025,uttar pradesh,firozabad,225402,1,1,0
24-10-2025,uttar pradesh,firozabad,225406,4,2,0
24-10-2025,uttar pradesh,mahrajganj,273155,1,1,0
24-10-2025,uttar pradesh,mahrajganj,273161,0,2,0
24-10-2025,uttar pradesh,mahrajganj,273165,0,1,0
24-10-2025,uttar pradesh,mahrajganj,273302,2,2,0
24-10-2025,himachal pradesh,lahaul and spiti,175132,1,0,0
24-10-2025,jammu and kashmir,budgam,193411,5,1,0
24-10-2025,jammu and kashmir,bandipora,193502,7,2,0
24-10-2025,jammu and kashmir,baramulla,193123,0,1,0
24-10-2025,jharkhand,hazaribagh,825406,0,1,0
24-10-2025,jharkhand,pakur,816107,1,0,0
24-10-2025,karnataka,bagalkote,587205,1,0,0
24-10-2025,karnataka,bagalkote,587314,1,0,0
24-10-2025,karnataka,bagalkote,587330,0,1,0
24-10-2025,karnataka,bagalkote,587125,1,0,0
24-10-2025,karnataka,bengaluru rural,562110,0,1,0
24-10-2025,karnataka,chamarajanagar,571313,2,0,0
24-10-2025,karnataka,chikkamagaluru,577547,1,0,0
24-10-2025,karnataka,chikkamagaluru,577549,1,0,0
24-10-2025,karnataka,chikkaballapura,561206,0,1,0
24-10-2025,karnataka,chikkaballapura,561210,1,0,0
24-10-2025,karnataka,chikkaballapura,562101,1,0,0
24-10-2025,karnataka,davanagere,577001,4,0,1
24-10-2025,karnataka,davanagere,577218,1,0,0
24-10-2025,karnataka,gadag,582102,1,0,0
24-10-2025,karnataka,hassan,573211,1,0,0
24-10-2025,karnataka,shivamogga,577427,2,0,0
24-10-2025,karnataka,shivamogga,577431,1,0,0
24-10-2025,karnataka,shivamogga,577436,1,0,0
24-10-2025,karnataka,tumakuru,572127,1,0,0
24-10-2025,karnataka,tumakuru,572129,1,0,0
24-10-2025,karnataka,tumakuru,572137,2,0,0
24-10-2025,karnataka,tumakuru,572211,1,0,0
24-10-2025,kerala,kasaragod,670511,1,0,0
24-10-2025,kerala,kasaragod,671322,1,0,0
24-10-2025,madhya pradesh,ashoknagar,473331,1,0,0
24-10-2025,madhya pradesh,ashoknagar,473443,2,0,0
24-10-2025,madhya pradesh,narsimhapur,487221,1,1,0
24-10-2025,madhya pradesh,narsimhapur,487330,0,1,0
24-10-2025,maharashtra,buldhana,443202,1,0,0
24-10-2025,maharashtra,buldhana,443402,0,1,0
24-10-2025,maharashtra,mumbai suburban,400095,0,1,0
24-10-2025,andhra pradesh,ananthapuramu,515201,3,0,0
24-10-2025,andhra pradesh,ananthapuramu,515465,2,0,0
24-10-2025,andhra pradesh,ananthapuramu,515611,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515761,0,1,0
24-10-2025,andhra pradesh,ananthapuramu,515767,1,0,0
24-10-2025,andhra pradesh,ananthapuramu,515867,2,0,0
24-10-2025,andhra pradesh,ananthapuramu,515101,0,1,0
24-10-2025,andhra pradesh,ananthapuramu,515501,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533216,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533261,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533262,2,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533308,1,0,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533340,1,0,0
24-10-2025,assam,sivasagar,785672,3,0,0
24-10-2025,assam,sivasagar,785673,1,0,0
24-10-2025,assam,south salmara mancachar,783127,1,0,0
24-10-2025,assam,south salmara mancachar,783131,5,1,0
24-10-2025,gujarat,ahmedabad,382443,1,0,0
24-10-2025,gujarat,banas kantha,385310,5,4,0
24-10-2025,gujarat,banas kantha,385575,0,1,0
24-10-2025,uttarakhand,haridwar,247667,1,0,0
24-10-2025,west bengal,darjeeling,734012,1,0,0
24-10-2025,west bengal,malda,732103,1,1,0
24-10-2025,west bengal,malda,732126,0,1,0
24-10-2025,west bengal,malda,732208,1,0,0
24-10-2025,west bengal,purulia,723143,3,2,0
24-10-2025,west bengal,purulia,723148,4,0,0
24-10-2025,west bengal,purulia,723152,4,1,0
24-10-2025,west bengal,purulia,723155,2,2,0
24-10-2025,west bengal,purulia,723202,6,2,0
24-10-2025,west bengal,purulia,723212,1,1,0
24-10-2025,west bengal,purulia,723215,1,1,0
25-10-2025,jammu and kashmir,shopian,192303,8,3,0
25-10-2025,jharkhand,hazaribagh,825301,1,0,0
25-10-2025,jharkhand,hazaribagh,825405,1,0,0
25-10-2025,jharkhand,koderma,825410,0,2,0
25-10-2025,karnataka,bagalkote,587103,1,0,0
25-10-2025,karnataka,bagalkote,587155,1,0,0
25-10-2025,karnataka,bagalkote,587205,3,0,0
25-10-2025,karnataka,bagalkote,587206,2,0,0
25-10-2025,karnataka,bagalkote,587207,1,0,0
25-10-2025,karnataka,bengaluru rural,560087,0,0,1
25-10-2025,karnataka,bengaluru rural,562110,2,0,0
25-10-2025,karnataka,chamarajanagar,571439,2,0,0
25-10-2025,karnataka,chamarajanagar,571441,0,1,0
25-10-2025,karnataka,chamarajanagar,571109,1,0,0
25-10-2025,karnataka,davanagere,577217,1,0,0
25-10-2025,karnataka,davanagere,577221,2,0,0
25-10-2025,karnataka,davanagere,577553,1,0,0
25-10-2025,karnataka,shivamogga,577203,1,0,0
25-10-2025,karnataka,tumakuru,561202,1,0,0
25-10-2025,kerala,kasaragod,671551,1,0,0
25-10-2025,madhya pradesh,ashoknagar,473331,7,2,0
25-10-2025,madhya pradesh,narsimhapur,487221,3,1,0
25-10-2025,madhya pradesh,narsimhapur,487334,1,0,0
25-10-2025,maharashtra,gondia,441614,2,0,0
25-10-2025,maharashtra,gondia,441901,2,1,0
25-10-2025,odisha,bargarh,768109,4,0,0
25-10-2025,odisha,jagatsinghapur,754111,2,0,0
25-10-2025,odisha,jagatsinghapur,754119,1,0,0
25-10-2025,odisha,jagatsinghapur,754142,1,0,0
25-10-2025,odisha,jajpur,754292,1,1,0
25-10-2025,odisha,jajpur,755010,1,0,0
25-10-2025,odisha,jajpur,755015,1,0,0
25-10-2025,odisha,jajpur,755024,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515123,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515301,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515531,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515551,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515561,0,1,0
25-10-2025,andhra pradesh,ananthapuramu,515711,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515765,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515766,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515832,4,0,0
25-10-2025,andhra pradesh,ananthapuramu,515871,3,0,0
25-10-2025,andhra pradesh,ananthapuramu,515122,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515402,0,1,0
25-10-2025,andhra pradesh,ananthapuramu,515672,3,1,0
25-10-2025,andhra pradesh,ananthapuramu,515721,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515731,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515774,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515867,0,1,0
25-10-2025,andhra pradesh,ananthapuramu,515870,1,0,0
25-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533212,1,0,0
25-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533252,1,0,0
25-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533464,1,0,0
25-10-2025,assam,sivasagar,785663,2,1,0
25-10-2025,assam,sivasagar,785671,1,1,0
25-10-2025,assam,sivasagar,785682,1,2,0
25-10-2025,assam,sivasagar,785683,2,0,0
25-10-2025,assam,sivasagar,785684,1,0,0
25-10-2025,assam,sivasagar,785697,2,0,0
25-10-2025,bihar,purnia,854301,1,1,0
25-10-2025,bihar,purnia,854326,1,1,0
25-10-2025,bihar,samastipur,848208,1,0,0
25-10-2025,gujarat,ahmedabad,380009,1,0,0
25-10-2025,gujarat,banas kantha,385001,1,0,0
25-10-2025,himachal pradesh,lahaul and spiti,172113,1,0,0
25-10-2025,jammu and kashmir,baramulla,193101,1,0,0
25-10-2025,jammu and kashmir,budgam,191111,14,1,0
25-10-2025,jammu and kashmir,budgam,191112,1,0,0
25-10-2025,jammu and kashmir,baramulla,193198,1,0,0
25-10-2025,jammu and kashmir,baramulla,193202,1,0,0
25-10-2025,jammu and kashmir,baramulla,193303,3,0,0
25-10-2025,jammu and kashmir,baramulla,193403,1,0,0
25-10-2025,jammu and kashmir,baramulla,193404,3,0,0
25-10-2025,odisha,keonjhar,758028,2,0,0
25-10-2025,odisha,keonjhar,758031,1,0,0
25-10-2025,odisha,keonjhar,758037,0,1,0
25-10-2025,odisha,khordha,751003,0,1,0
25-10-2025,odisha,khordha,751015,1,0,0
25-10-2025,odisha,khordha,752019,2,1,0
25-10-2025,odisha,khordha,752021,1,0,0
25-10-2025,odisha,khordha,752023,1,0,0
25-10-2025,odisha,khordha,752031,4,0,0
25-10-2025,odisha,khordha,752065,1,0,0
25-10-2025,odisha,nabarangpur,764059,7,1,0
25-10-2025,odisha,nabarangpur,764072,11,3,0
25-10-2025,odisha,nabarangpur,764074,4,1,0
25-10-2025,odisha,sonepur,767018,2,0,0
25-10-2025,odisha,sonepur,767019,5,1,0
25-10-2025,odisha,sundargarh,769002,1,0,0
25-10-2025,odisha,sundargarh,770001,2,0,0
25-10-2025,odisha,sundargarh,770034,2,0,0
25-10-2025,odisha,sundargarh,770036,0,3,0
25-10-2025,rajasthan,jalore,343021,1,2,0
25-10-2025,rajasthan,jalore,343039,2,0,0
25-10-2025,rajasthan,jalore,343040,8,7,0
25-10-2025,rajasthan,jhunjhunu,333023,4,1,0
25-10-2025,rajasthan,jhunjhunu,333025,1,0,0
25-10-2025,rajasthan,jhunjhunu,333027,1,0,0
25-10-2025,rajasthan,jhunjhunu,333029,4,1,0
25-10-2025,rajasthan,jhunjhunu,333303,0,1,0
25-10-2025,rajasthan,jhunjhunu,333516,4,1,0
25-10-2025,rajasthan,jhunjhunu,333707,3,0,0
25-10-2025,tamil nadu,kanniyakumari,629002,1,0,0
25-10-2025,tamil nadu,kanniyakumari,629153,1,0,0
25-10-2025,tamil nadu,kanniyakumari,629161,3,0,0
25-10-2025,tamil nadu,kanniyakumari,629164,1,1,0
25-10-2025,tamil nadu,kanniyakumari,629168,2,0,0
25-10-2025,tamil nadu,kanniyakumari,629901,2,0,0
25-10-2025,tamil nadu,tirupathur,635651,1,0,0
25-10-2025,tamil nadu,thiruvallur,600050,3,0,0
25-10-2025,tamil nadu,thiruvallur,600053,3,2,0
25-10-2025,tamil nadu,thiruvallur,600057,4,2,0
25-10-2025,tamil nadu,thiruvallur,600060,2,0,1
25-10-2025,tamil nadu,thiruvallur,600067,1,2,0
25-10-2025,tamil nadu,thiruvallur,600068,2,2,0
25-10-2025,tamil nadu,thiruvallur,600072,3,0,0
25-10-2025,tamil nadu,thiruvallur,600076,1,0,0
25-10-2025,tamil nadu,thiruvallur,600095,1,2,0
25-10-2025,tamil nadu,thiruvallur,600098,1,0,0
25-10-2025,tamil nadu,thiruvallur,600101,1,0,0
25-10-2025,tamil nadu,thiruvallur,600103,2,1,0
25-10-2025,tamil nadu,thiruvallur,600109,0,1,0
25-10-2025,tamil nadu,thiruvallur,601103,0,1,0
25-10-2025,tamil nadu,thiruvallur,601201,4,2,0
25-10-2025,tamil nadu,thiruvallur,602024,5,1,0
25-10-2025,tamil nadu,thiruvallur,602025,3,0,0
25-10-2025,tamil nadu,thiruvallur,602027,1,0,0
25-10-2025,tamil nadu,thiruvallur,602108,3,0,0
25-10-2025,tamil nadu,thiruvallur,631201,1,0,0
25-10-2025,tamil nadu,thiruvallur,631205,1,1,0
25-10-2025,tamil nadu,thiruvallur,631208,4,0,0
25-10-2025,tamil nadu,thiruvallur,631302,2,0,0
25-10-2025,tamil nadu,viluppuram,604101,1,0,0
25-10-2025,tamil nadu,viluppuram,604301,0,1,0
25-10-2025,tamil nadu,viluppuram,604302,1,0,0
25-10-2025,tamil nadu,viluppuram,604303,1,1,0
25-10-2025,tamil nadu,viluppuram,605107,1,0,0
25-10-2025,tamil nadu,viluppuram,605652,2,0,0
25-10-2025,tamil nadu,viluppuram,605801,1,0,0
25-10-2025,tamil nadu,viluppuram,606206,2,0,0
25-10-2025,tamil nadu,viluppuram,606213,3,0,0
25-10-2025,tamil nadu,viluppuram,606301,1,0,0
25-10-2025,tamil nadu,viluppuram,606402,3,0,0
25-10-2025,tamil nadu,viluppuram,607402,1,0,0
25-10-2025,telangana,jangoan,506317,1,0,0
25-10-2025,uttar pradesh,bulandshahr,203001,1,0,0
25-10-2025,uttar pradesh,firozabad,224001,3,4,0
25-10-2025,uttar pradesh,firozabad,224189,3,1,0
25-10-2025,uttar pradesh,firozabad,224204,2,2,0
25-10-2025,uttar pradesh,mahrajganj,273151,3,6,0
25-10-2025,uttar pradesh,mahrajganj,273301,8,6,0
25-10-2025,uttar pradesh,mahrajganj,273302,5,3,0
25-10-2025,west bengal,darjeeling,734010,1,0,0
25-10-2025,west bengal,darjeeling,734014,0,1,0
25-10-2025,west bengal,malda,732123,2,0,0
25-10-2025,west bengal,malda,732128,1,0,0
25-10-2025,west bengal,malda,732204,1,1,0
25-10-2025,west bengal,purulia,723121,10,7,0
25-10-2025,west bengal,purulia,723126,1,1,0
25-10-2025,west bengal,purulia,723129,3,2,0
25-10-2025,west bengal,purulia,723201,2,2,0
25-10-2025,west bengal,purulia,723213,5,0,0
25-10-2025,west bengal,purulia,723216,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515144,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515281,0,1,0
25-10-2025,andhra pradesh,ananthapuramu,515331,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515341,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515408,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515411,2,0,0
25-10-2025,andhra pradesh,ananthapuramu,515571,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515591,3,0,0
25-10-2025,andhra pradesh,ananthapuramu,515741,1,0,0
25-10-2025,andhra pradesh,ananthapuramu,515801,1,0,0
