date,state,district,pincode,demo_age_5_17,demo_age_17_
28-11-2025,gujarat,sabar kantha,383440,0,5
28-11-2025,gujarat,surendranagar,363001,0,22
28-11-2025,gujarat,surendranagar,363002,0,3
28-11-2025,gujarat,dangs,394716,0,14
28-11-2025,haryana,yamunanagar,133105,0,1
28-11-2025,haryana,yamunanagar,133204,0,11
28-11-2025,haryana,yamunanagar,135002,1,10
28-11-2025,haryana,yamunanagar,135101,4,22
28-11-2025,jharkhand,saraikela kharsawan,831002,4,65
28-11-2025,jharkhand,saraikela kharsawan,832108,2,30
28-11-2025,jharkhand,saraikela kharsawan,832403,0,17
28-11-2025,jharkhand,saraikela kharsawan,833102,1,8
28-11-2025,jharkhand,saraikela kharsawan,833220,2,24
28-11-2025,jharkhand,saraikela kharsawan,831013,1,11
28-11-2025,jharkhand,saraikela kharsawan,832108,1,8
28-11-2025,jharkhand,saraikela kharsawan,832404,0,11
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,3,9
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502101,0,1
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502107,1,3
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502114,1,2
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502256,0,2
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502270,0,3
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,5,20
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,0,3
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502312,0,2
28-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502335,0,5
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524003,1,21
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524101,3,17
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524126,2,21
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524127,4,11
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524152,0,4
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524221,1,6
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524222,1,11
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524240,1,6
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524306,1,4
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524307,1,4
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524309,2,13
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524310,0,4
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524314,1,11
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524343,0,9
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524346,1,5
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524412,2,20
28-11-2025,andhra pradesh,sri potti sriramulu nellore,524415,0,4
28-11-2025,andhra pradesh,y.s.r. kadapa,516162,1,6
28-11-2025,andhra pradesh,y.s.r. kadapa,516247,1,1
28-11-2025,andhra pradesh,y.s.r. kadapa,516362,0,5
28-11-2025,andhra pradesh,y.s.r. kadapa,516396,0,1
28-11-2025,andhra pradesh,y.s.r. kadapa,516433,0,2
28-11-2025,andhra pradesh,y.s.r. kadapa,516501,0,1
28-11-2025,assam,cachar,788819,1,8
28-11-2025,assam,cachar,788832,0,1
28-11-2025,assam,cachar,788931,0,7
28-11-2025,assam,tamulpur,781354,0,3
28-11-2025,assam,tamulpur,781360,0,3
28-11-2025,assam,tamulpur,781368,1,3
28-11-2025,bihar,kaimur (bhabua),802132,0,1
28-11-2025,chhattisgarh,balrampur-ramanujganj,497119,1,31
28-11-2025,chhattisgarh,balrampur-ramanujganj,497224,2,32
28-11-2025,chhattisgarh,janjgir-champa,495668,0,5
28-11-2025,sikkim,namchi,737139,0,2
28-11-2025,telangana,kumuram bheem asifabad,504313,5,25
28-11-2025,telangana,medchal malkajgiri,500014,0,6
28-11-2025,telangana,medchal malkajgiri,500055,9,49
28-11-2025,telangana,medchal malkajgiri,500067,2,9
28-11-2025,telangana,medchal malkajgiri,500078,0,1
28-11-2025,telangana,medchal malkajgiri,500101,2,1
28-11-2025,telangana,medchal malkajgiri,500043,0,1
28-11-2025,telangana,medchal malkajgiri,500055,1,2
28-11-2025,telangana,medchal malkajgiri,500085,0,1
28-11-2025,telangana,medchal malkajgiri,500090,2,2
28-11-2025,telangana,warangal,506132,0,8
28-11-2025,telangana,warangal,506332,0,12
28-11-2025,telangana,warangal,505471,1,0
28-11-2025,telangana,warangal,506001,0,5
28-11-2025,telangana,warangal,506142,1,1
28-11-2025,telangana,warangal,506371,1,3
28-11-2025,tripura,dhalai,799204,0,2
28-11-2025,tripura,dhalai,799287,2,12
28-11-2025,tripura,gomati,799104,3,3
28-11-2025,tripura,gomati,799120,2,7
28-11-2025,tripura,khowai,799205,2,8
28-11-2025,tripura,north tripura,799250,1,7
28-11-2025,tripura,north tripura,799251,2,14
28-11-2025,tripura,north tripura,799254,0,3
28-11-2025,tripura,north tripura,799262,0,8
28-11-2025,tripura,north tripura,799263,0,6
28-11-2025,tripura,north tripura,799280,1,4
28-11-2025,tripura,north tripura,799281,0,1
28-11-2025,tripura,sepahijala,799103,0,12
28-11-2025,tripura,sepahijala,799131,5,60
28-11-2025,tripura,south tripura,799114,1,25
28-11-2025,tripura,south tripura,799156,3,3
28-11-2025,tripura,south tripura,799159,0,1
28-11-2025,tripura,west tripura,799001,1,17
28-11-2025,tripura,west tripura,799014,0,2
28-11-2025,tripura,west tripura,799015,1,14
28-11-2025,tripura,west tripura,799045,4,16
28-11-2025,tripura,west tripura,799115,1,14
28-11-2025,tripura,west tripura,799130,2,18
28-11-2025,tripura,west tripura,799213,0,1
29-12-2025,maharashtra,mumbai,400001,1,5
29-12-2025,maharashtra,mumbai,400012,0,31
29-12-2025,maharashtra,mumbai,400016,1,8
29-12-2025,maharashtra,mumbai,400025,0,7
29-12-2025,chhattisgarh,balrampur-ramanujganj,497220,2,26
29-12-2025,chhattisgarh,balrampur-ramanujganj,497224,8,47
29-12-2025,chhattisgarh,janjgir-champa,495668,0,2
29-12-2025,chhattisgarh,uttar bastar kanker,494230,0,2
29-12-2025,chhattisgarh,uttar bastar kanker,494771,0,19
29-12-2025,chhattisgarh,uttar bastar kanker,494777,2,15
29-12-2025,delhi,central,110001,0,4
29-12-2025,delhi,central,110060,0,4
29-12-2025,delhi,east,110095,2,34
29-12-2025,delhi,east,110096,8,101
29-12-2025,delhi,north,110007,7,44
29-12-2025,delhi,south,110030,1,45
29-12-2025,delhi,south,110049,1,19
29-12-2025,delhi,south,110074,2,46
29-12-2025,delhi,south,110080,2,27
29-12-2025,delhi,west,110043,0,12
29-12-2025,delhi,west,110064,0,6
29-12-2025,gujarat,panch mahals,389250,0,2
29-12-2025,gujarat,panch mahals,389265,0,1
29-12-2025,gujarat,panch mahals,389340,2,6
29-12-2025,gujarat,panch mahals,389360,0,4
29-12-2025,gujarat,panch mahals,389365,3,14
29-12-2025,gujarat,sabar kantha,383001,6,51
29-12-2025,gujarat,sabar kantha,383215,1,15
29-12-2025,gujarat,sabar kantha,383230,1,11
29-12-2025,gujarat,sabar kantha,383235,1,11
29-12-2025,gujarat,sabar kantha,383307,0,10
29-12-2025,gujarat,sabar kantha,383330,1,4
29-12-2025,gujarat,sabar kantha,383434,0,8
29-12-2025,gujarat,surendranagar,363035,0,2
29-12-2025,gujarat,surendranagar,363110,0,3
29-12-2025,gujarat,surendranagar,363351,0,3
29-12-2025,gujarat,surendranagar,363421,3,16
29-12-2025,gujarat,surendranagar,363610,0,1
29-12-2025,gujarat,surendranagar,382775,1,7
29-12-2025,jharkhand,saraikela kharsawan,832108,1,10
29-12-2025,jharkhand,saraikela kharsawan,832109,0,3
29-12-2025,jharkhand,saraikela kharsawan,832401,5,19
29-12-2025,jharkhand,saraikela kharsawan,833220,1,14
29-12-2025,jharkhand,saraikela kharsawan,833219,0,9
28-12-2025,punjab,s.a.s nagar,140308,0,1
28-12-2025,punjab,s.a.s nagar,140603,0,1
28-12-2025,punjab,s.a.s nagar,140306,2,18
28-12-2025,punjab,s.a.s nagar,140507,4,12
28-12-2025,punjab,s.a.s nagar,160014,0,12
28-12-2025,punjab,s.a.s nagar,160055,1,16
28-12-2025,sikkim,mangan,737116,0,1
28-12-2025,telangana,kumuram bheem asifabad,504293,19,36
28-12-2025,telangana,kumuram bheem asifabad,504294,2,7
28-12-2025,telangana,kumuram bheem asifabad,504299,14,75
28-12-2025,telangana,kumuram bheem asifabad,504313,2,10
28-12-2025,telangana,medchal malkajgiri,500055,10,83
28-12-2025,telangana,medchal malkajgiri,500068,2,12
28-12-2025,telangana,medchal malkajgiri,500072,9,39
28-12-2025,telangana,medchal malkajgiri,500100,4,12
28-12-2025,telangana,medchal malkajgiri,500056,0,1
28-12-2025,telangana,medchal malkajgiri,500083,0,1
28-12-2025,telangana,medchal malkajgiri,500090,2,1
28-12-2025,telangana,warangal,506332,0,9
28-12-2025,telangana,warangal,505471,1,0
28-12-2025,telangana,warangal,505480,0,1
28-12-2025,telangana,warangal,506002,7,62
28-12-2025,telangana,warangal,506005,0,14
28-12-2025,telangana,yadadri bhuvanagiri,508101,4,20
28-12-2025,telangana,yadadri bhuvanagiri,508105,1,20
28-12-2025,telangana,yadadri bhuvanagiri,508111,5,16
28-12-2025,telangana,yadadri bhuvanagiri,508252,7,28
28-12-2025,telangana,yadadri bhuvanagiri,508285,0,6
28-12-2025,tripura,dhalai,799204,0,1
28-12-2025,tripura,dhalai,799287,0,1
28-12-2025,tripura,gomati,799120,0,10
28-12-2025,tripura,gomati,799125,1,2
28-12-2025,tripura,north tripura,799250,0,1
28-12-2025,tripura,north tripura,799260,1,3
28-12-2025,tripura,north tripura,799264,0,2
28-12-2025,tripura,north tripura,799290,0,3
28-12-2025,tripura,sepahijala,799102,2,42
28-12-2025,tripura,south tripura,799013,0,1
28-12-2025,tripura,south tripura,799114,0,3
28-12-2025,tripura,south tripura,799125,0,7
28-12-2025,tripura,south tripura,799145,0,7
28-12-2025,tripura,south tripura,799156,0,5
28-12-2025,tripura,unakoti,799277,0,8
28-12-2025,tripura,unakoti,799288,0,6
28-12-2025,tripura,west tripura,799002,0,2
28-12-2025,tripura,west tripura,799003,1,14
28-12-2025,tripura,west tripura,799008,0,3
28-12-2025,tripura,west tripura,799046,1,1
28-12-2025,tripura,west tripura,799102,1,8
28-12-2025,tripura,west tripura,799103,0,1
28-12-2025,tripura,west tripura,799105,1,0
28-12-2025,tripura,west tripura,799132,0,1
28-12-2025,tripura,west tripura,799205,0,2
28-12-2025,tripura,west tripura,799212,0,1
28-12-2025,uttar pradesh,bara banki,225206,0,1
28-12-2025,uttar pradesh,sant kabir nagar,221306,1,8
28-12-2025,uttar pradesh,sant kabir nagar,221401,3,22
29-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502107,0,1
29-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502286,0,6
29-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502319,0,2
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524101,0,2
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524127,0,8
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524225,0,6
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524226,0,10
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524227,0,3
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524312,1,2
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524315,1,10
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524402,0,5
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524404,0,5
29-12-2025,andhra pradesh,sri potti sriramulu nellore,524411,1,4
29-12-2025,andhra pradesh,y.s.r. kadapa,516002,0,7
29-12-2025,andhra pradesh,y.s.r. kadapa,516309,0,1
29-12-2025,assam,cachar,788832,0,1
29-12-2025,assam,tamulpur,781360,0,6
28-12-2025,west bengal,cooch behar,736157,0,5
28-12-2025,west bengal,cooch behar,736160,0,3
28-12-2025,west bengal,cooch behar,736166,0,1
28-12-2025,west bengal,cooch behar,736170,0,8
28-12-2025,west bengal,cooch behar,736171,0,1
28-12-2025,west bengal,north 24 parganas,700113,0,1
28-12-2025,west bengal,north 24 parganas,700119,1,3
28-12-2025,west bengal,north 24 parganas,700129,0,5
28-12-2025,west bengal,north 24 parganas,700157,0,1
28-12-2025,west bengal,north 24 parganas,743136,0,1
28-12-2025,west bengal,north 24 parganas,743263,1,2
28-12-2025,west bengal,north 24 parganas,743425,0,3
28-12-2025,west bengal,north 24 parganas,743502,0,1
28-12-2025,west bengal,south 24 parganas,700061,0,3
28-12-2025,west bengal,south 24 parganas,743338,1,8
28-12-2025,west bengal,south 24 parganas,743349,1,8
28-12-2025,west bengal,south 24 parganas,743503,0,23
27-11-2025,madhya pradesh,khandwa (east nimar),450001,3,23
27-11-2025,madhya pradesh,khandwa (east nimar),450554,0,4
27-11-2025,madhya pradesh,khandwa (east nimar),450661,0,8
27-11-2025,madhya pradesh,khargone (west nimar),450551,0,5
27-11-2025,madhya pradesh,khargone (west nimar),451442,0,11
27-11-2025,maharashtra,mumbai,400010,1,9
27-11-2025,maharashtra,mumbai,400013,0,5
27-11-2025,maharashtra,mumbai,400030,0,3
27-11-2025,maharashtra,mumbai,400033,3,14
27-11-2025,maharashtra,mumbai,400034,0,6
27-11-2025,maharashtra,mumbai,400037,8,45
27-11-2025,maharashtra,mumbai,400078,3,7
27-11-2025,maharashtra,raigad,402102,0,4
27-11-2025,maharashtra,raigad,402122,0,7
27-11-2025,maharashtra,raigad,402203,0,3
27-11-2025,maharashtra,raigad,402304,1,43
27-11-2025,maharashtra,raigad,402402,0,7
27-11-2025,maharashtra,raigad,410101,0,61
27-11-2025,maharashtra,raigad,410201,1,172
27-11-2025,maharashtra,raigad,410203,1,23
27-11-2025,maharashtra,raigad,410209,0,1
27-11-2025,maharashtra,raigad,402209,0,2
27-11-2025,manipur,chandel,795135,7,21
27-11-2025,manipur,churachandpur,795101,1,1
27-11-2025,manipur,churachandpur,795126,0,1
27-11-2025,manipur,senapati,795010,2,2
27-11-2025,manipur,senapati,795106,7,17
27-11-2025,manipur,senapati,795113,1,2
27-11-2025,manipur,senapati,795118,12,34
27-11-2025,manipur,senapati,795134,0,4
27-11-2025,manipur,senapati,795138,0,10
27-11-2025,manipur,senapati,795145,0,1
27-11-2025,manipur,tamenglong,795147,0,15
27-11-2025,manipur,ukhrul,795010,2,2
27-11-2025,manipur,ukhrul,795145,4,35
27-11-2025,meghalaya,ri bhoi,793102,0,26
27-11-2025,meghalaya,ri bhoi,793103,0,3
27-11-2025,meghalaya,ri bhoi,793105,0,13
27-11-2025,nagaland,dimapur,797103,1,9
27-11-2025,nagaland,dimapur,797116,0,7
27-11-2025,nagaland,kohima,797105,0,1
27-11-2025,nagaland,longleng,798625,3,14
27-11-2025,nagaland,mokokchung,798601,0,15
27-11-2025,nagaland,mokokchung,798615,0,1
27-11-2025,nagaland,mokokchung,798618,0,2
27-11-2025,nagaland,noklak,798626,0,7
27-11-2025,nagaland,zunheboto,798620,1,25
26-11-2025,chhattisgarh,dakshin bastar dantewada,494552,2,10
26-11-2025,chhattisgarh,uttar bastar kanker,494334,2,42
26-11-2025,chhattisgarh,uttar bastar kanker,494669,1,41
26-11-2025,delhi,central,110005,2,30
26-11-2025,delhi,central,110008,3,39
26-11-2025,delhi,central,110011,0,1
26-11-2025,delhi,central,110012,1,9
26-11-2025,delhi,east,110031,4,38
26-11-2025,delhi,east,110094,0,2
26-11-2025,delhi,east,110095,2,25
26-11-2025,delhi,north,110054,0,11
26-11-2025,delhi,south,110016,2,7
26-11-2025,delhi,south,110017,4,32
26-11-2025,delhi,south,110020,0,5
26-11-2025,delhi,south,110025,8,66
26-11-2025,delhi,south,110030,2,20
26-11-2025,delhi,south,110068,2,14
26-11-2025,delhi,south,110074,3,30
26-11-2025,delhi,west,110015,2,36
26-11-2025,delhi,west,110087,0,11
26-11-2025,gujarat,panch mahals,388713,0,7
26-11-2025,gujarat,panch mahals,389110,0,9
26-11-2025,gujarat,panch mahals,389115,0,4
26-11-2025,gujarat,panch mahals,389120,0,10
26-11-2025,gujarat,panch mahals,389220,0,3
26-11-2025,gujarat,panch mahals,389310,0,6
26-11-2025,gujarat,panch mahals,389320,0,5
26-11-2025,gujarat,sabar kantha,383110,0,11
26-11-2025,gujarat,sabar kantha,383210,0,4
26-11-2025,gujarat,sabar kantha,383215,2,11
26-11-2025,gujarat,sabar kantha,383225,0,5
26-11-2025,gujarat,sabar kantha,383235,0,7
26-11-2025,gujarat,sabar kantha,383246,1,1
26-11-2025,gujarat,sabar kantha,383310,0,6
26-11-2025,gujarat,surendranagar,363020,0,11
26-11-2025,gujarat,surendranagar,363035,0,2
26-11-2025,gujarat,surendranagar,363320,0,1
26-11-2025,gujarat,surendranagar,363330,0,8
26-11-2025,gujarat,surendranagar,363415,0,4
26-11-2025,gujarat,surendranagar,363421,0,8
26-11-2025,gujarat,surendranagar,363427,0,4
26-11-2025,gujarat,surendranagar,363510,0,3
26-11-2025,gujarat,surendranagar,363520,0,11
26-11-2025,gujarat,surendranagar,363610,1,0
26-11-2025,gujarat,surendranagar,382750,0,2
26-11-2025,gujarat,dangs,394710,0,10
26-11-2025,gujarat,dangs,394730,3,10
26-11-2025,haryana,yamunanagar,135001,5,70
26-11-2025,jharkhand,saraikela kharsawan,832402,1,3
26-11-2025,jharkhand,saraikela kharsawan,833101,0,4
26-11-2025,jharkhand,saraikela kharsawan,833219,1,13
26-11-2025,jharkhand,saraikela kharsawan,831002,0,2
27-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502336,1,0
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524002,8,41
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524004,14,66
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524005,1,6
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524121,2,17
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524126,4,30
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524225,0,4
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524226,0,11
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524301,2,0
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524303,0,3
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524307,0,7
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524310,1,5
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524311,0,6
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524316,1,4
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524323,2,7
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524344,5,7
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524345,2,16
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524366,0,10
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524402,2,11
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524411,0,16
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524414,0,5
27-11-2025,andhra pradesh,sri potti sriramulu nellore,524415,1,3
27-11-2025,andhra pradesh,y.s.r. kadapa,516003,3,12
27-11-2025,andhra pradesh,y.s.r. kadapa,516004,0,8
27-11-2025,andhra pradesh,y.s.r. kadapa,516217,0,3
27-11-2025,andhra pradesh,y.s.r. kadapa,516289,0,6
27-11-2025,andhra pradesh,y.s.r. kadapa,516339,0,1
27-11-2025,andhra pradesh,y.s.r. kadapa,516401,0,1
27-11-2025,andhra pradesh,y.s.r. kadapa,516501,0,1
27-11-2025,assam,cachar,788818,2,6
27-11-2025,assam,cachar,788819,0,12
27-11-2025,assam,tamulpur,781366,0,1
27-11-2025,assam,tamulpur,781367,0,2
27-11-2025,chhattisgarh,balrampur-ramanujganj,497220,1,54
27-11-2025,chhattisgarh,balrampur-ramanujganj,497224,1,32
27-11-2025,chhattisgarh,dakshin bastar dantewada,494449,2,16
27-11-2025,chhattisgarh,dakshin bastar dantewada,494551,0,1
27-11-2025,chhattisgarh,uttar bastar kanker,494230,0,3
27-11-2025,delhi,central,110008,2,75
27-11-2025,delhi,central,110012,0,17
27-11-2025,delhi,central,110060,1,6
27-11-2025,delhi,east,110053,1,6
27-11-2025,delhi,north,110054,0,28
27-11-2025,delhi,south,110016,0,7
27-11-2025,delhi,south,110030,2,35
27-11-2025,delhi,south,110047,2,11
27-11-2025,delhi,south,110049,4,11
27-11-2025,delhi,west,110043,1,19
27-11-2025,delhi,west,110063,5,40
26-11-2025,tripura,west tripura,799100,0,4
26-11-2025,tripura,west tripura,799132,0,2
26-11-2025,tripura,west tripura,799205,0,14
26-11-2025,tripura,west tripura,799211,2,19
26-11-2025,uttar pradesh,bara banki,225001,0,31
26-11-2025,uttar pradesh,bara banki,225206,0,5
26-11-2025,uttar pradesh,sant kabir nagar,221304,4,31
26-11-2025,uttar pradesh,sant kabir nagar,221406,0,6
26-11-2025,west bengal,cooch behar,735122,0,15
26-11-2025,west bengal,cooch behar,735236,0,1
26-11-2025,west bengal,cooch behar,736101,0,4
26-11-2025,west bengal,cooch behar,736145,0,4
26-11-2025,west bengal,cooch behar,736169,0,4
26-11-2025,west bengal,cooch behar,736170,0,8
26-11-2025,west bengal,cooch behar,736177,0,2
26-11-2025,west bengal,north 24 parganas,700110,0,3
26-11-2025,west bengal,north 24 parganas,700121,0,7
26-11-2025,west bengal,north 24 parganas,700122,0,3
26-11-2025,west bengal,north 24 parganas,700124,0,8
26-11-2025,west bengal,north 24 parganas,700125,0,2
26-11-2025,west bengal,north 24 parganas,700127,0,2
26-11-2025,west bengal,north 24 parganas,700129,0,6
26-11-2025,west bengal,north 24 parganas,700157,0,2
26-11-2025,west bengal,north 24 parganas,743126,1,15
26-11-2025,west bengal,north 24 parganas,743129,0,6
26-11-2025,west bengal,north 24 parganas,743222,0,1
26-11-2025,west bengal,north 24 parganas,743235,0,10
26-11-2025,west bengal,north 24 parganas,743263,0,2
26-11-2025,west bengal,north 24 parganas,743425,0,1
26-11-2025,west bengal,north 24 parganas,743439,0,1
26-11-2025,west bengal,north 24 parganas,743611,0,1
26-11-2025,west bengal,south 24 parganas,700008,0,8
26-11-2025,west bengal,south 24 parganas,700099,0,6
26-11-2025,west bengal,south 24 parganas,700103,0,10
26-11-2025,west bengal,south 24 parganas,700105,0,9
26-11-2025,west bengal,south 24 parganas,743329,0,4
26-11-2025,west bengal,south 24 parganas,743348,0,1
