date,state,district,pincode,age_0_5,age_5_17,age_18_greater,match
03-11-2025,madhya pradesh,panna,488051,3,0,0,False
03-11-2025,madhya pradesh,panna,488058,1,0,0,False
03-11-2025,madhya pradesh,tikamgarh,472338,5,0,0,False
03-11-2025,maharashtra,nagpur,440009,1,0,0,False
03-11-2025,mizoram,aizawl,796005,2,0,1,False
03-11-2025,odisha,angul,759104,1,0,0,False
03-11-2025,punjab,amritsar,143110,1,0,0,False
03-11-2025,tamil nadu,chennai,600029,6,0,0,False
03-11-2025,tamil nadu,viluppuram,605111,1,0,0,False
03-11-2025,telangana,nalgonda,508203,0,1,0,False
03-11-2025,uttar pradesh,bara banki,227131,0,3,0,False
03-11-2025,uttar pradesh,bareilly,262407,2,1,0,False
03-11-2025,uttar pradesh,bijnor,246765,0,1,0,False
03-11-2025,uttar pradesh,budaun,202523,0,1,0,False
03-11-2025,uttar pradesh,budaun,202526,0,4,0,False
03-11-2025,uttar pradesh,bulandshahr,202389,1,1,0,False
03-11-2025,uttar pradesh,bulandshahr,202393,4,6,0,False
03-11-2025,uttar pradesh,bulandshahr,202398,1,1,0,False
03-11-2025,uttar pradesh,bulandshahr,245402,0,1,0,False
03-11-2025,uttar pradesh,bulandshahr,245409,0,2,0,False
03-11-2025,uttar pradesh,bulandshahr,245411,1,1,0,False
03-11-2025,uttar pradesh,farrukhabad,205302,0,1,0,False
03-11-2025,uttar pradesh,farrukhabad,206451,1,2,0,False
03-11-2025,uttar pradesh,farrukhabad,207505,1,2,0,False
03-11-2025,uttar pradesh,firozabad,205141,1,1,0,False
03-11-2025,uttar pradesh,lucknow,227101,1,2,0,False
03-11-2025,uttar pradesh,lucknow,227105,3,3,0,False
03-11-2025,uttar pradesh,lucknow,227202,3,0,0,False
03-11-2025,uttar pradesh,lucknow,227205,2,0,0,False
03-11-2025,uttar pradesh,mainpuri,205142,1,0,0,False
03-11-2025,uttar pradesh,mainpuri,206301,1,3,0,False
03-11-2025,uttar pradesh,mainpuri,206302,0,1,0,False
03-11-2025,uttar pradesh,mainpuri,206303,1,0,0,False
03-11-2025,uttar pradesh,moradabad,202413,3,0,0,False
03-11-2025,uttar pradesh,moradabad,202414,1,0,0,False
03-11-2025,uttar pradesh,moradabad,202415,1,1,0,False
03-11-2025,uttar pradesh,saharanpur,247665,1,0,0,False
03-11-2025,uttar pradesh,unnao,241502,0,1,0,False
03-11-2025,west bengal,cooch behar,736132,1,0,0,False
03-11-2025,west bengal,malda,732147,1,0,0,False
03-11-2025,west bengal,north 24 parganas,743246,1,0,0,False
03-11-2025,west bengal,paschim medinipur,721258,1,0,0,False
03-11-2025,west bengal,purba medinipur,721168,1,0,0,False
03-11-2025,west bengal,south 24 parganas,743606,1,0,0,False
03-11-2025,andhra pradesh,east godavari,507135,0,2,0,False
03-11-2025,arunachal pradesh,upper siang,792061,0,1,0,False
03-11-2025,assam,goalpara,783121,2,0,0,False
03-11-2025,maharashtra,jalgaon,424116,1,0,0,False
03-11-2025,maharashtra,nagpur,441002,1,1,0,False
03-11-2025,puducherry,puducherry,605007,1,0,1,False
03-11-2025,punjab,jalandhar,144004,1,1,0,False
03-11-2025,rajasthan,jaipur,302023,1,0,0,False
03-11-2025,rajasthan,jaipur,302032,0,1,0,False
03-11-2025,tamil nadu,kancheepuram,603202,4,2,0,False
03-11-2025,tamil nadu,madurai,625705,4,1,0,False
03-11-2025,tamil nadu,viluppuram,605502,1,0,0,False
03-11-2025,telangana,adilabad,504346,2,1,0,False
03-11-2025,telangana,nagarkurnool,509401,2,0,0,False
03-11-2025,uttar pradesh,bijnor,246768,2,0,0,False
03-11-2025,uttar pradesh,budaun,202520,2,4,0,False
03-11-2025,uttar pradesh,budaun,202521,1,0,0,False
03-11-2025,uttar pradesh,budaun,243621,0,1,1,False
03-11-2025,uttar pradesh,bulandshahr,202391,0,2,0,False
03-11-2025,uttar pradesh,bulandshahr,202396,1,0,0,False
03-11-2025,uttar pradesh,bulandshahr,202397,1,0,0,False
03-11-2025,uttar pradesh,bulandshahr,245401,0,1,0,False
03-11-2025,uttar pradesh,bulandshahr,245405,0,1,0,False
03-11-2025,uttar pradesh,fatehpur,216221,0,1,0,False
03-11-2025,uttar pradesh,firozabad,205152,0,1,0,False
03-11-2025,bihar,banka,813127,0,1,0,False
03-11-2025,bihar,jehanabad,804454,0,0,1,False
03-11-2025,bihar,muzaffarpur,843144,1,0,0,False
03-11-2025,bihar,samastipur,848237,1,0,0,False
03-11-2025,chhattisgarh,bastar,494005,2,0,0,False
03-11-2025,chhattisgarh,bijapur,494441,1,0,1,False
03-11-2025,chhattisgarh,bijapur,494447,2,0,18,False
03-11-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,1,0,0,False
03-11-2025,gujarat,mahesana,382715,1,1,0,False
03-11-2025,jharkhand,ramgarh,825101,1,4,0,False
03-11-2025,karnataka,koppal,584130,1,0,0,False
03-11-2025,madhya pradesh,bhopal,462021,2,0,0,False
03-11-2025,uttar pradesh,firozabad,215126,0,1,0,False
03-11-2025,uttar pradesh,lucknow,227107,0,1,0,False
03-11-2025,uttar pradesh,lucknow,227308,3,0,0,False
03-11-2025,uttar pradesh,moradabad,202410,0,1,0,False
03-11-2025,uttar pradesh,rampur,243701,2,6,0,False
03-11-2025,uttar pradesh,sambhal,202411,0,2,0,False
03-11-2025,uttar pradesh,sambhal,202522,0,3,0,False
03-11-2025,uttar pradesh,unnao,209506,0,1,0,False
03-11-2025,uttar pradesh,unnao,229501,0,1,0,False
03-11-2025,uttar pradesh,unnao,229504,1,0,0,False
03-11-2025,uttar pradesh,unnao,229841,1,0,0,False
03-11-2025,uttarakhand,haridwar,247662,0,1,0,False
03-11-2025,west bengal,cooch behar,736118,0,1,0,False
03-11-2025,west bengal,dakshin dinajpur,733153,1,0,0,False
03-11-2025,west bengal,jalpaiguri,735139,1,0,0,False
03-11-2025,west bengal,malda,732212,1,0,0,False
03-11-2025,west bengal,murshidabad,742171,1,0,0,False
03-11-2025,west bengal,murshidabad,742181,5,0,0,False
03-11-2025,west bengal,paschim medinipur,721502,2,0,0,False
03-11-2025,west bengal,purba bardhaman,713160,1,0,0,False
03-11-2025,west bengal,purba medinipur,721630,3,1,0,False
03-11-2025,west bengal,uttar dinajpur,733214,1,1,0,False
03-11-2025,andhra pradesh,kurnool,518319,1,0,0,False
03-11-2025,madhya pradesh,raisen,464776,3,0,0,False
03-11-2025,puducherry,karaikal,609603,1,0,0,False
03-11-2025,punjab,ludhiana,141017,0,1,0,False
03-11-2025,rajasthan,alwar,301712,0,1,0,False
03-11-2025,rajasthan,ganganagar,335771,1,0,0,False
03-11-2025,tamil nadu,kancheepuram,600114,1,0,0,False
03-11-2025,tamil nadu,kanniyakumari,629806,1,0,0,False
03-11-2025,tamil nadu,karur,639003,5,0,0,False
03-11-2025,tamil nadu,salem,636104,1,0,0,False
03-11-2025,tamil nadu,theni,625582,4,0,0,False
03-11-2025,tamil nadu,viluppuram,605102,1,0,0,False
03-11-2025,tamil nadu,viluppuram,606107,1,0,0,False
03-11-2025,andhra pradesh,sri potti sriramulu nellore,524301,0,0,3,False
03-11-2025,bihar,bhagalpur,813113,1,0,0,False
03-11-2025,bihar,bhagalpur,813231,0,1,0,False
03-11-2025,bihar,lakhisarai,811315,0,2,0,False
03-11-2025,bihar,nalanda,805130,0,1,0,False
03-11-2025,bihar,nawada,805133,1,0,0,False
03-11-2025,bihar,patna,801502,0,1,0,False
03-11-2025,bihar,patna,804454,1,3,0,False
03-11-2025,bihar,samastipur,848111,0,1,0,False
03-11-2025,chhattisgarh,bastar,494115,1,4,0,False
03-11-2025,chhattisgarh,bijapur,494444,2,3,52,False
03-11-2025,chhattisgarh,bijapur,494448,0,2,0,False
03-11-2025,chhattisgarh,dakshin bastar dantewada,494441,3,1,0,False
03-11-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,2,0,0,False
03-11-2025,gujarat,amreli,365545,0,1,0,False
03-11-2025,gujarat,amreli,365665,1,0,0,False
03-11-2025,gujarat,arvalli,383350,2,0,0,False
03-11-2025,gujarat,surat,394230,0,2,0,False
03-11-2025,himachal pradesh,mandi,174401,2,0,0,False
03-11-2025,himachal pradesh,mandi,174403,1,0,0,False
03-11-2025,himachal pradesh,mandi,176123,1,0,0,False
03-11-2025,himachal pradesh,sirmaur,173022,1,0,0,False
03-11-2025,karnataka,shivamogga,577450,1,0,0,False
03-11-2025,uttar pradesh,baghpat,250645,1,0,0,False
03-11-2025,uttar pradesh,bara banki,225002,0,1,0,False
03-11-2025,uttar pradesh,bulandshahr,202392,1,3,0,False
03-11-2025,uttar pradesh,bulandshahr,202395,0,2,0,False
03-11-2025,uttar pradesh,bulandshahr,245403,2,0,0,False
03-11-2025,uttar pradesh,farrukhabad,207503,0,2,0,False
03-11-2025,uttar pradesh,firozabad,205142,0,1,0,False
03-11-2025,uttar pradesh,lucknow,227115,0,2,0,False
03-11-2025,uttar pradesh,lucknow,227125,1,0,0,False
03-11-2025,uttar pradesh,mirzapur,231310,0,2,0,False
03-11-2025,uttar pradesh,sambhal,202410,7,7,0,False
03-11-2025,uttar pradesh,sambhal,202412,1,3,0,False
03-11-2025,uttar pradesh,sambhal,202414,1,1,0,False
03-11-2025,uttar pradesh,sant kabir nagar,272170,1,0,0,False
03-11-2025,uttar pradesh,shahjahanpur,242123,2,2,0,False
03-11-2025,uttar pradesh,unnao,229503,1,0,0,False
03-11-2025,uttar pradesh,unnao,241501,2,1,0,False
03-11-2025,uttar pradesh,unnao,241503,4,4,0,False
03-11-2025,uttar pradesh,unnao,241504,1,3,0,False
03-11-2025,uttar pradesh,varanasi,221209,1,0,0,False
03-11-2025,west bengal,murshidabad,742157,3,0,0,False
03-11-2025,west bengal,paschim bardhaman,713155,1,0,0,False
03-11-2025,west bengal,south 24 parganas,743385,1,0,0,False
03-11-2025,west bengal,uttar dinajpur,733212,1,1,0,False
04-11-2025,chhattisgarh,narayanpur,494661,2,0,0,False
04-11-2025,punjab,jalandhar,144013,0,1,0,False
04-11-2025,uttar pradesh,bulandshahr,202394,1,0,0,False
04-11-2025,uttar pradesh,bulandshahr,245412,1,0,0,False
04-11-2025,west bengal,murshidabad,742234,0,1,0,False
04-11-2025,chhattisgarh,bijapur,494444,0,1,0,False
04-11-2025,uttar pradesh,farrukhabad,207502,1,0,0,False
04-11-2025,uttar pradesh,mainpuri,206302,1,0,0,False
04-11-2025,uttar pradesh,mainpuri,206303,1,0,0,False
04-11-2025,bihar,jamui,811315,0,1,0,False
04-11-2025,bihar,madhepura,852210,0,1,0,False
04-11-2025,chhattisgarh,kondagaon,494226,0,1,0,False
04-11-2025,himachal pradesh,shimla,172030,1,0,0,False
04-11-2025,jharkhand,ramgarh,825101,1,0,0,False
04-11-2025,chhattisgarh,korba,495678,1,0,0,False
04-11-2025,madhya pradesh,alirajpur,457893,1,0,0,False
04-11-2025,uttar pradesh,firozabad,205141,1,0,0,False
04-11-2025,uttar pradesh,unnao,241503,1,0,0,False
04-11-2025,west bengal,murshidabad,742157,1,0,0,False
04-11-2025,west bengal,murshidabad,742181,1,0,0,False
04-11-2025,jharkhand,dumka,814145,0,1,0,False
04-11-2025,uttar pradesh,lucknow,227308,0,1,0,False
05-11-2025,bihar,jehanabad,804454,1,6,0,False
05-11-2025,bihar,munger,813321,4,4,0,False
05-11-2025,bihar,nawada,805130,7,12,1,False
05-11-2025,bihar,nawada,805133,1,8,0,False
05-11-2025,bihar,purnia,854206,9,5,0,False
05-11-2025,bihar,samastipur,848220,2,0,0,False
05-11-2025,bihar,vaishali,844139,1,0,0,False
05-11-2025,chhattisgarh,bastar,494115,0,2,0,False
05-11-2025,chhattisgarh,dakshin bastar dantewada,494441,32,3,0,False
05-11-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,1,0,0,False
05-11-2025,gujarat,amreli,365665,0,1,0,False
05-11-2025,gujarat,mahesana,382840,1,0,0,False
05-11-2025,gujarat,mahesana,382870,4,0,0,False
05-11-2025,gujarat,mahesana,384212,1,0,0,False
05-11-2025,gujarat,sabar kantha,383350,1,0,0,False
05-11-2025,gujarat,surat,394230,0,2,0,False
05-11-2025,haryana,panchkula,134115,1,0,0,False
05-11-2025,himachal pradesh,mandi,171302,1,0,0,False
05-11-2025,himachal pradesh,mandi,171304,1,0,0,False
05-11-2025,himachal pradesh,sirmaur,173022,2,0,0,False
05-11-2025,jammu and kashmir,udhampur,182117,3,0,0,False
05-11-2025,jharkhand,east singhbhum,831018,1,0,0,False
05-11-2025,jharkhand,ramgarh,825314,0,1,0,False
05-11-2025,karnataka,bidar,585415,1,0,0,False
05-11-2025,madhya pradesh,sagar,470111,1,0,0,False
05-11-2025,maharashtra,thane,421001,2,5,0,False
05-11-2025,mizoram,aizawl,796230,1,0,0,False
05-11-2025,puducherry,yanam,533464,1,0,0,False
05-11-2025,puducherry,puducherry,605014,1,0,0,False
05-11-2025,puducherry,puducherry,605106,4,0,0,False
05-11-2025,punjab,jalandhar,144012,3,1,0,False
05-11-2025,punjab,ludhiana,141017,0,0,1,False
05-11-2025,rajasthan,alwar,301712,2,0,0,False
05-11-2025,rajasthan,ganganagar,335771,1,0,0,False
05-11-2025,tamil nadu,coimbatore,642124,1,0,0,False
05-11-2025,tamil nadu,kallakurichi,606107,1,2,0,False
05-11-2025,telangana,adilabad,504215,1,0,0,False
05-11-2025,uttar pradesh,baghpat,250515,0,2,0,False
05-11-2025,uttar pradesh,bara banki,225408,1,0,0,False
05-11-2025,uttar pradesh,bara banki,227131,4,6,0,False
05-11-2025,uttar pradesh,bijnor,246768,2,1,0,False
05-11-2025,uttar pradesh,budaun,202520,2,1,0,False
05-11-2025,uttar pradesh,bulandshahr,202392,2,2,0,False
05-11-2025,uttar pradesh,bulandshahr,245403,2,0,0,False
05-11-2025,uttar pradesh,bulandshahr,245407,1,0,0,False
05-11-2025,uttar pradesh,farrukhabad,205302,2,2,0,False
05-11-2025,uttar pradesh,farrukhabad,206451,7,3,0,False
05-11-2025,uttar pradesh,farrukhabad,207501,6,4,0,False
05-11-2025,uttar pradesh,farrukhabad,207503,5,1,0,False
05-11-2025,uttar pradesh,firozabad,205152,2,2,0,False
05-11-2025,uttar pradesh,kanpur dehat,209715,4,3,0,False
05-11-2025,uttar pradesh,mainpuri,206301,3,6,0,False
05-11-2025,uttar pradesh,rampur,202411,1,0,0,False
05-11-2025,uttar pradesh,unnao,241502,3,0,0,False
05-11-2025,uttarakhand,dehradun,248141,1,0,0,False
05-11-2025,west bengal,bankura,722175,4,0,0,False
05-11-2025,west bengal,dakshin dinajpur,733148,1,0,0,False
05-11-2025,west bengal,darjeeling,734436,1,0,0,False
05-11-2025,west bengal,hooghly,712704,1,0,0,False
05-11-2025,west bengal,murshidabad,742188,2,0,0,False
05-11-2025,west bengal,murshidabad,742307,2,0,0,False
05-11-2025,west bengal,paschim medinipur,721165,1,4,0,False
05-11-2025,west bengal,paschim medinipur,721258,1,1,0,False
05-11-2025,west bengal,purba bardhaman,713434,1,0,0,False
05-11-2025,west bengal,purba medinipur,721668,1,0,0,False
05-11-2025,west bengal,south 24 parganas,743385,1,0,0,False
05-11-2025,west bengal,south 24 parganas,743601,1,1,0,False
05-11-2025,west bengal,uttar dinajpur,733157,1,0,0,False
05-11-2025,west bengal,uttar dinajpur,733212,0,2,0,False
05-11-2025,andhra pradesh,east godavari,507121,2,0,0,False
05-11-2025,andhra pradesh,east godavari,507129,1,1,0,False
05-11-2025,bihar,aurangabad,824130,0,1,0,False
05-11-2025,bihar,banka,813128,2,2,0,False
05-11-2025,bihar,banka,813321,0,1,0,False
05-11-2025,bihar,begusarai,851122,1,0,0,False
05-11-2025,bihar,bhagalpur,813206,1,0,0,False
05-11-2025,bihar,bhagalpur,813223,1,3,0,False
05-11-2025,bihar,bhagalpur,813233,1,1,0,False
05-11-2025,bihar,jamui,811315,4,10,0,False
05-11-2025,bihar,lakhisarai,811315,5,3,0,False
05-11-2025,bihar,madhepura,852210,19,24,0,False
05-11-2025,bihar,nalanda,805130,1,0,0,False
05-11-2025,bihar,nawada,805104,3,22,0,False
05-11-2025,bihar,patna,803206,0,1,0,False
05-11-2025,chhattisgarh,bijapur,494441,4,0,0,False
05-11-2025,chhattisgarh,bijapur,494448,2,1,0,False
05-11-2025,chhattisgarh,korba,495453,1,1,0,False
05-11-2025,chhattisgarh,narayanpur,494661,10,7,0,False
05-11-2025,chhattisgarh,raipur,492006,3,0,0,False
05-11-2025,chhattisgarh,raipur,492011,1,0,0,False
05-11-2025,gujarat,ahmedabad,382440,3,6,0,False
05-11-2025,gujarat,mahisagar,389240,0,1,0,False
05-11-2025,himachal pradesh,mandi,174401,3,0,0,False
05-11-2025,karnataka,hassan,573150,1,0,0,False
05-11-2025,karnataka,koppal,584121,2,0,0,False
05-11-2025,kerala,thrissur,680015,1,0,0,False
05-11-2025,madhya pradesh,panna,488051,9,0,0,False
05-11-2025,madhya pradesh,panna,488058,8,5,0,False
05-11-2025,maharashtra,jalgaon,425127,1,0,0,False
05-11-2025,maharashtra,pune,412114,3,1,0,False
05-11-2025,mizoram,aizawl,796005,0,1,0,False
05-11-2025,puducherry,puducherry,533464,3,0,0,False
05-11-2025,puducherry,puducherry,605501,1,0,0,False
05-11-2025,rajasthan,jaipur,302032,1,0,0,False
05-11-2025,rajasthan,nagaur,341542,0,1,0,False
05-11-2025,rajasthan,pratapgarh,313611,8,5,0,False
05-11-2025,tamil nadu,chennai,600029,1,1,0,False
05-11-2025,tamil nadu,chennai,600080,0,1,0,False
05-11-2025,uttar pradesh,bareilly,262407,1,2,0,False
05-11-2025,uttar pradesh,budaun,243621,1,3,0,False
05-11-2025,uttar pradesh,bulandshahr,202390,4,3,0,False
05-11-2025,uttar pradesh,bulandshahr,202393,9,7,0,False
05-11-2025,uttar pradesh,bulandshahr,245401,2,1,0,False
05-11-2025,uttar pradesh,bulandshahr,245408,9,3,0,False
05-11-2025,uttar pradesh,fatehpur,212662,0,1,0,False
05-11-2025,uttar pradesh,firozabad,205142,2,0,0,False
05-11-2025,uttar pradesh,gautam buddha nagar,201308,2,2,0,False
05-11-2025,uttar pradesh,lucknow,227125,1,3,0,False
05-11-2025,uttar pradesh,lucknow,227305,4,4,0,False
05-11-2025,uttar pradesh,mainpuri,206303,3,1,0,False
05-11-2025,uttar pradesh,saharanpur,247670,1,0,0,False
05-11-2025,uttar pradesh,sambhal,202414,5,2,0,False
05-11-2025,uttar pradesh,sambhal,202527,3,4,0,False
05-11-2025,uttar pradesh,sambhal,243640,0,1,0,False
05-11-2025,uttar pradesh,unnao,209506,1,0,0,False
05-11-2025,uttar pradesh,unnao,229881,9,0,0,False
05-11-2025,west bengal,bankura,722145,2,0,0,False
05-11-2025,west bengal,bankura,722182,0,1,0,False
05-11-2025,west bengal,birbhum,731239,1,0,0,False
05-11-2025,west bengal,cooch behar,736132,1,0,0,False
05-11-2025,west bengal,cooch behar,736166,1,0,0,False
05-11-2025,west bengal,darjeeling,734319,0,1,0,False
05-11-2025,west bengal,hooghly,712705,2,1,0,False
05-11-2025,west bengal,howrah,711416,1,1,0,False
05-11-2025,west bengal,murshidabad,742176,1,1,0,False
05-11-2025,west bengal,murshidabad,742178,1,0,0,False
05-11-2025,west bengal,murshidabad,742182,2,0,0,False
05-11-2025,west bengal,paschim medinipur,721502,3,0,0,False
05-11-2025,west bengal,purba bardhaman,713156,1,0,0,False
05-11-2025,west bengal,south 24 parganas,743384,1,1,0,False
05-11-2025,west bengal,south 24 parganas,743398,1,0,0,False
05-11-2025,west bengal,uttar dinajpur,733214,2,2,1,False
05-11-2025,andhra pradesh,east godavari,507111,0,1,0,False
05-11-2025,andhra pradesh,kurnool,518319,6,0,0,False
05-11-2025,arunachal pradesh,tirap,786630,1,0,0,False
05-11-2025,bihar,aurangabad,824216,1,0,0,False
05-11-2025,bihar,banka,813118,6,2,0,False
05-11-2025,bihar,banka,813121,1,0,0,False
05-11-2025,bihar,begusarai,851219,0,2,0,False
05-11-2025,bihar,bhagalpur,813113,1,2,0,False
05-11-2025,bihar,bhagalpur,813225,1,1,0,False
05-11-2025,bihar,bhagalpur,813227,1,1,0,False
05-11-2025,chhattisgarh,bijapur,494447,3,2,0,False
05-11-2025,chhattisgarh,bilaspur,495223,1,0,0,False
05-11-2025,chhattisgarh,dakshin bastar dantewada,494552,17,0,0,False
05-11-2025,chhattisgarh,kondagaon,494226,35,22,0,False
05-11-2025,chhattisgarh,raipur,492007,3,1,0,False
05-11-2025,chhattisgarh,rajnandgaon,491666,2,0,0,False
05-11-2025,chhattisgarh,sukma,494111,3,3,0,False
05-11-2025,chhattisgarh,sukma,494115,1,2,0,False
05-11-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,2,0,0,False
05-11-2025,gujarat,ahmedabad,387810,2,0,0,False
05-11-2025,gujarat,porbandar,360560,1,0,0,False
05-11-2025,himachal pradesh,kangra,176122,1,0,0,False
05-11-2025,himachal pradesh,mandi,176120,3,0,0,False
05-11-2025,himachal pradesh,shimla,173219,1,0,0,False
05-11-2025,jammu and kashmir,samba,184120,2,0,0,False
05-11-2025,jharkhand,dumka,814145,1,4,0,False
05-11-2025,jharkhand,east singhbhum,832110,8,4,0,False
05-11-2025,jharkhand,ramgarh,829117,5,1,0,False
05-11-2025,karnataka,vijayapura,586102,1,0,0,False
05-11-2025,madhya pradesh,bhopal,462420,3,0,0,False
05-11-2025,madhya pradesh,gwalior,474005,3,1,0,False
05-11-2025,madhya pradesh,jabalpur,482007,1,0,0,False
05-11-2025,madhya pradesh,raisen,464776,3,1,0,False
05-11-2025,madhya pradesh,tikamgarh,472338,17,2,0,False
05-11-2025,maharashtra,nagpur,441002,1,0,0,False
05-11-2025,puducherry,puducherry,605110,1,0,0,False
05-11-2025,punjab,jalandhar,144004,2,1,0,False
05-11-2025,rajasthan,jaipur,302023,0,1,0,False
05-11-2025,rajasthan,jaipur,302025,2,0,0,False
05-11-2025,tamil nadu,theni,625582,1,0,0,False
05-11-2025,uttar pradesh,baghpat,250645,1,0,0,False
05-11-2025,uttar pradesh,bara banki,227302,1,2,0,False
05-11-2025,uttar pradesh,budaun,202521,0,2,0,False
05-11-2025,uttar pradesh,budaun,202526,6,1,0,False
05-11-2025,uttar pradesh,farrukhabad,207504,0,2,0,False
05-11-2025,uttar pradesh,firozabad,205147,3,1,0,False
05-11-2025,uttar pradesh,jaunpur,222107,1,0,0,False
05-11-2025,uttar pradesh,jaunpur,223107,0,0,1,False
05-11-2025,uttar pradesh,lucknow,227105,2,3,0,False
05-11-2025,uttar pradesh,lucknow,227107,4,5,0,False
05-11-2025,uttar pradesh,lucknow,227202,2,0,0,False
05-11-2025,uttar pradesh,lucknow,227308,4,2,0,False
05-11-2025,uttar pradesh,mainpuri,205142,1,0,0,False
05-11-2025,uttar pradesh,moradabad,202413,9,1,0,False
05-11-2025,uttar pradesh,prayagraj,228411,1,1,0,False
05-11-2025,uttar pradesh,sant kabir nagar,272170,2,4,0,False
05-11-2025,uttar pradesh,unnao,229502,0,1,0,False
05-11-2025,uttar pradesh,unnao,229841,8,0,0,False
05-11-2025,uttar pradesh,unnao,241503,38,2,0,False
05-11-2025,uttar pradesh,unnao,241504,34,5,0,False
05-11-2025,uttar pradesh,varanasi,221210,0,2,0,False
05-11-2025,uttarakhand,haridwar,247662,5,0,0,False
05-11-2025,west bengal,cooch behar,736175,4,1,0,False
05-11-2025,west bengal,darjeeling,734321,0,1,0,False
05-11-2025,west bengal,south 24 parganas,743392,2,0,0,False
05-11-2025,west bengal,south 24 parganas,743396,1,0,0,False
05-11-2025,west bengal,south 24 parganas,743507,4,0,0,False
05-11-2025,west bengal,uttar dinajpur,733213,2,0,0,False
05-11-2025,rajasthan,jaipur,302011,1,0,0,False
05-11-2025,rajasthan,jaipur,303802,1,0,0,False
05-11-2025,rajasthan,pratapgarh,313605,8,1,0,False
05-11-2025,rajasthan,udaipur,313015,0,1,0,False
