date,state,district,pincode,age_0_5,age_5_17,age_18_greater
18-10-2025,assam,cachar,788931,1,0,0
18-10-2025,chhattisgarh,uttar bastar kanker,494335,1,0,0
18-10-2025,chhattisgarh,uttar bastar kanker,494337,0,1,0
18-10-2025,chhattisgarh,uttar bastar kanker,494665,4,2,0
18-10-2025,chhattisgarh,uttar bastar kanker,494670,2,0,0
18-10-2025,delhi,central,110003,1,0,0
18-10-2025,delhi,central,110055,2,1,0
18-10-2025,delhi,south,110017,5,3,0
18-10-2025,delhi,south,110025,6,1,0
18-10-2025,delhi,south,110062,22,3,0
18-10-2025,delhi,south,110065,3,2,1
18-10-2025,delhi,west,110018,4,3,0
18-10-2025,delhi,west,110058,0,2,0
18-10-2025,delhi,west,110063,6,0,0
18-10-2025,gujarat,panch mahals,389001,19,2,0
18-10-2025,gujarat,panch mahals,389110,1,0,0
18-10-2025,gujarat,panch mahals,389115,2,0,0
18-10-2025,gujarat,panch mahals,389210,2,0,0
18-10-2025,gujarat,panch mahals,389240,1,1,0
18-10-2025,gujarat,panch mahals,389380,1,0,0
18-10-2025,gujarat,sabar kantha,383010,3,0,1
18-10-2025,gujarat,sabar kantha,383246,1,1,0
18-10-2025,gujarat,sabar kantha,383270,0,2,0
18-10-2025,gujarat,sabar kantha,383355,1,0,0
18-10-2025,gujarat,sabar kantha,383410,1,0,0
18-10-2025,gujarat,surendranagar,363035,1,0,0
18-10-2025,gujarat,surendranagar,363330,0,1,0
18-10-2025,gujarat,surendranagar,363423,1,0,0
18-10-2025,gujarat,surendranagar,382755,1,1,0
18-10-2025,gujarat,surendranagar,382775,2,1,0
18-10-2025,gujarat,dangs,394716,6,0,0
18-10-2025,haryana,yamunanagar,133103,1,0,0
18-10-2025,haryana,yamunanagar,135002,3,0,0
18-10-2025,haryana,yamunanagar,135106,3,0,0
18-10-2025,jharkhand,saraikela kharsawan,831012,0,2,0
18-10-2025,jharkhand,saraikela kharsawan,832401,7,1,0
18-10-2025,jharkhand,saraikela kharsawan,832402,1,0,0
18-10-2025,jharkhand,saraikela kharsawan,832403,0,1,0
18-10-2025,jharkhand,saraikela kharsawan,833220,1,1,0
18-10-2025,jharkhand,saraikela kharsawan,831013,3,0,0
18-10-2025,jharkhand,saraikela kharsawan,832108,0,1,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,2,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502306,1,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502335,2,1,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524142,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524201,5,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524218,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524225,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524305,3,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524322,1,1,0
18-10-2025,madhya pradesh,khandwa (east nimar),450117,8,1,0
18-10-2025,madhya pradesh,khargone (west nimar),451111,2,0,0
18-10-2025,madhya pradesh,khargone (west nimar),451115,3,0,0
18-10-2025,madhya pradesh,khargone (west nimar),451221,1,0,0
18-10-2025,madhya pradesh,khargone (west nimar),451441,6,1,0
18-10-2025,maharashtra,mumbai,400005,2,0,0
18-10-2025,maharashtra,mumbai,400022,2,0,0
18-10-2025,maharashtra,mumbai,400037,5,1,0
18-10-2025,maharashtra,raigad,402309,1,0,0
18-10-2025,manipur,bishnupur,795126,10,5,0
18-10-2025,manipur,chandel,795131,1,4,0
18-10-2025,manipur,senapati,795122,0,2,0
18-10-2025,manipur,tamenglong,795125,0,2,0
18-10-2025,manipur,tamenglong,795146,0,1,0
18-10-2025,manipur,ukhrul,795149,0,1,0
18-10-2025,meghalaya,ri bhoi,793102,2,4,0
18-10-2025,nagaland,dimapur,797112,6,2,4
18-10-2025,nagaland,kiphire,798611,2,9,1
18-10-2025,nagaland,longleng,798625,0,1,0
18-10-2025,nagaland,peren,797110,2,3,4
18-10-2025,nagaland,phek,797107,1,0,2
18-10-2025,nagaland,tuensang,798611,0,1,0
18-10-2025,punjab,sri muktsar sahib,152026,3,1,0
18-10-2025,punjab,s.a.s nagar,140103,2,1,0
18-10-2025,punjab,s.a.s nagar,140604,2,0,0
18-10-2025,punjab,s.a.s nagar,160103,3,1,0
18-10-2025,telangana,kumuram bheem asifabad,504273,1,0,0
18-10-2025,telangana,kumuram bheem asifabad,504293,3,0,0
18-10-2025,telangana,kumuram bheem asifabad,504295,2,1,0
18-10-2025,telangana,kumuram bheem asifabad,504296,4,0,0
18-10-2025,telangana,medchal malkajgiri,500010,1,2,0
18-10-2025,telangana,medchal malkajgiri,500016,1,0,0
18-10-2025,telangana,medchal malkajgiri,500056,3,0,0
18-10-2025,telangana,medchal malkajgiri,500062,1,0,0
18-10-2025,telangana,medchal malkajgiri,500090,2,3,0
18-10-2025,telangana,medchal malkajgiri,500098,1,0,0
18-10-2025,telangana,medchal malkajgiri,500055,1,0,0
18-10-2025,telangana,warangal,506006,1,0,0
18-10-2025,telangana,warangal,506122,2,1,0
18-10-2025,telangana,warangal,506142,1,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508101,4,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508105,1,0,0
18-10-2025,tripura,dhalai,799289,1,0,0
18-10-2025,tripura,sepahijala,799102,6,3,0
18-10-2025,tripura,south tripura,799141,0,1,0
18-10-2025,tripura,south tripura,799143,0,3,0
18-10-2025,tripura,south tripura,799157,0,1,0
18-10-2025,tripura,unakoti,799264,2,1,0
18-10-2025,tripura,unakoti,799277,1,0,0
18-10-2025,tripura,west tripura,799210,1,0,0
18-10-2025,uttar pradesh,bara banki,225121,1,0,0
18-10-2025,uttar pradesh,sant kabir nagar,221314,0,3,0
18-10-2025,west bengal,cooch behar,735122,6,2,0
18-10-2025,west bengal,cooch behar,735301,0,2,0
18-10-2025,west bengal,cooch behar,736134,1,0,0
18-10-2025,west bengal,cooch behar,736146,1,1,0
18-10-2025,west bengal,cooch behar,736157,3,2,0
18-10-2025,west bengal,cooch behar,736172,2,2,0
18-10-2025,west bengal,north 24 parganas,700110,1,1,0
18-10-2025,west bengal,north 24 parganas,743126,2,0,0
18-10-2025,west bengal,north 24 parganas,743249,1,0,0
18-10-2025,west bengal,south 24 parganas,700063,1,0,0
18-10-2025,west bengal,south 24 parganas,700082,1,0,0
18-10-2025,west bengal,south 24 parganas,700099,0,2,0
18-10-2025,west bengal,south 24 parganas,743351,1,0,0
18-10-2025,west bengal,south 24 parganas,743371,3,1,0
18-10-2025,west bengal,south 24 parganas,743373,5,0,0
18-10-2025,west bengal,south 24 parganas,743374,3,0,0
18-10-2025,west bengal,south 24 parganas,743383,6,0,0
18-10-2025,jharkhand,saraikela kharsawan,831002,3,4,0
18-10-2025,jharkhand,saraikela kharsawan,832404,4,1,0
18-10-2025,jharkhand,saraikela kharsawan,833216,9,2,0
18-10-2025,jharkhand,saraikela kharsawan,833219,0,2,0
18-10-2025,jharkhand,saraikela kharsawan,831012,0,1,0
18-10-2025,jharkhand,saraikela kharsawan,832402,0,1,0
18-10-2025,jharkhand,saraikela kharsawan,832403,0,1,0
18-10-2025,jharkhand,saraikela kharsawan,833220,1,0,0
18-10-2025,madhya pradesh,khandwa (east nimar),450001,6,0,0
18-10-2025,madhya pradesh,khandwa (east nimar),450051,1,0,0
18-10-2025,madhya pradesh,khandwa (east nimar),450112,1,3,0
18-10-2025,madhya pradesh,khandwa (east nimar),450551,0,2,0
18-10-2025,madhya pradesh,khandwa (east nimar),450991,2,1,0
18-10-2025,madhya pradesh,khargone (west nimar),451001,16,1,0
18-10-2025,madhya pradesh,khargone (west nimar),451113,5,0,0
18-10-2025,madhya pradesh,khargone (west nimar),451224,0,2,0
18-10-2025,madhya pradesh,khargone (west nimar),451228,3,1,0
18-10-2025,madhya pradesh,khargone (west nimar),451331,4,2,0
18-10-2025,madhya pradesh,khargone (west nimar),451332,3,3,0
18-10-2025,madhya pradesh,khargone (west nimar),451442,2,0,0
18-10-2025,maharashtra,mumbai,400003,1,1,0
18-10-2025,maharashtra,mumbai,400009,3,0,0
18-10-2025,maharashtra,mumbai,400012,2,0,0
18-10-2025,maharashtra,mumbai,400018,0,1,0
18-10-2025,maharashtra,mumbai,400064,2,0,0
18-10-2025,maharashtra,raigad,402109,4,0,0
18-10-2025,maharashtra,raigad,402404,1,0,0
18-10-2025,maharashtra,raigad,410203,4,0,0
18-10-2025,manipur,bishnupur,795133,9,7,0
18-10-2025,manipur,churachandpur,795117,1,3,0
18-10-2025,manipur,jiribam,795115,0,1,0
18-10-2025,manipur,tamenglong,795159,0,2,0
18-10-2025,manipur,thoubal,795130,0,1,0
18-10-2025,manipur,ukhrul,795142,4,5,1
18-10-2025,manipur,ukhrul,795144,0,0,1
18-10-2025,nagaland,dimapur,797115,0,1,0
18-10-2025,nagaland,dimapur,797116,2,0,0
18-10-2025,nagaland,kohima,797003,2,0,0
18-10-2025,nagaland,mokokchung,798613,0,1,0
18-10-2025,nagaland,mon,798622,1,2,1
18-10-2025,nagaland,phek,797114,3,7,0
18-10-2025,nagaland,wokha,797111,0,3,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502300,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524002,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524101,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524121,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524137,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524152,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524223,4,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524302,2,1,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524315,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524344,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524403,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524412,1,0,0
18-10-2025,andhra pradesh,y.s.r. kadapa,516217,1,0,0
18-10-2025,andhra pradesh,y.s.r. kadapa,516360,2,0,0
18-10-2025,assam,cachar,788818,1,0,0
18-10-2025,chhattisgarh,balrampur-ramanujganj,497001,1,0,0
18-10-2025,chhattisgarh,balrampur-ramanujganj,497225,19,5,0
18-10-2025,chhattisgarh,dakshin bastar dantewada,494551,0,1,0
18-10-2025,chhattisgarh,uttar bastar kanker,494334,4,1,0
18-10-2025,chhattisgarh,uttar bastar kanker,494771,3,0,0
18-10-2025,delhi,central,110005,3,1,0
18-10-2025,delhi,east,110095,11,0,0
18-10-2025,delhi,east,110096,5,1,0
18-10-2025,delhi,north,110054,2,1,0
18-10-2025,delhi,south,110019,6,0,0
18-10-2025,delhi,south,110044,20,4,1
18-10-2025,delhi,south,110049,1,1,0
18-10-2025,delhi,west,110087,1,0,0
18-10-2025,gujarat,panch mahals,388710,1,0,0
18-10-2025,gujarat,panch mahals,389120,0,1,0
18-10-2025,gujarat,panch mahals,389220,1,0,0
18-10-2025,gujarat,sabar kantha,383001,2,1,2
18-10-2025,gujarat,sabar kantha,383120,3,0,2
18-10-2025,gujarat,sabar kantha,383235,1,0,0
18-10-2025,gujarat,sabar kantha,383350,4,0,0
18-10-2025,gujarat,sabar kantha,383460,1,0,0
18-10-2025,gujarat,surendranagar,363001,1,1,0
18-10-2025,gujarat,surendranagar,363020,3,1,0
18-10-2025,gujarat,surendranagar,363030,1,1,0
18-10-2025,gujarat,surendranagar,363115,2,0,0
18-10-2025,gujarat,surendranagar,363310,7,1,0
18-10-2025,gujarat,surendranagar,363530,2,0,1
18-10-2025,gujarat,dangs,394710,3,0,0
18-10-2025,gujarat,dangs,394715,0,1,0
18-10-2025,haryana,yamunanagar,135101,5,0,0
18-10-2025,haryana,yamunanagar,135102,4,0,0
18-10-2025,punjab,s.a.s nagar,140308,1,0,0
18-10-2025,punjab,s.a.s nagar,140601,2,0,0
18-10-2025,punjab,s.a.s nagar,160104,1,0,0
18-10-2025,sikkim,namchi,737134,0,0,1
18-10-2025,sikkim,namchi,737139,0,0,1
18-10-2025,telangana,kumuram bheem asifabad,504313,4,0,0
18-10-2025,telangana,medchal malkajgiri,500039,1,0,0
18-10-2025,telangana,medchal malkajgiri,500049,1,0,0
18-10-2025,telangana,medchal malkajgiri,501301,2,1,0
18-10-2025,telangana,medchal malkajgiri,501401,2,0,0
18-10-2025,telangana,medchal malkajgiri,500056,2,0,0
18-10-2025,tripura,dhalai,799264,0,1,0
18-10-2025,tripura,dhalai,799275,0,2,0
18-10-2025,tripura,dhalai,799285,2,0,0
18-10-2025,tripura,dhalai,799286,0,2,0
18-10-2025,tripura,gomati,799104,0,1,0
18-10-2025,tripura,gomati,799120,2,0,0
18-10-2025,tripura,north tripura,799260,1,0,0
18-10-2025,tripura,south tripura,799101,0,2,0
18-10-2025,tripura,south tripura,799145,1,0,0
18-10-2025,tripura,west tripura,799035,5,0,0
18-10-2025,tripura,west tripura,799045,3,0,0
18-10-2025,tripura,west tripura,799205,0,1,0
18-10-2025,uttar pradesh,sant kabir nagar,221301,2,3,0
18-10-2025,uttar pradesh,sant kabir nagar,221309,0,1,0
18-10-2025,uttar pradesh,sant kabir nagar,221404,5,0,0
18-10-2025,west bengal,cooch behar,736158,0,1,0
18-10-2025,west bengal,cooch behar,736165,0,1,0
18-10-2025,west bengal,north 24 parganas,700128,1,0,0
18-10-2025,west bengal,south 24 parganas,700137,0,1,0
18-10-2025,west bengal,south 24 parganas,700150,2,1,0
18-10-2025,west bengal,south 24 parganas,743312,3,0,0
18-10-2025,west bengal,south 24 parganas,743338,4,1,0
18-10-2025,maharashtra,chhatrapati sambhajinagar,431001,1,0,0
18-10-2025,maharashtra,mumbai,400010,1,0,0
18-10-2025,maharashtra,mumbai,400011,2,0,1
18-10-2025,maharashtra,mumbai,400017,5,0,0
18-10-2025,maharashtra,mumbai,400033,2,0,0
18-10-2025,maharashtra,raigad,402112,1,0,0
18-10-2025,maharashtra,raigad,402202,1,0,0
18-10-2025,maharashtra,raigad,410201,4,0,0
18-10-2025,maharashtra,raigad,410205,2,2,0
18-10-2025,maharashtra,raigad,410209,1,0,0
18-10-2025,maharashtra,raigad,402201,2,0,0
18-10-2025,manipur,bishnupur,795134,1,1,0
18-10-2025,manipur,churachandpur,795139,0,1,0
18-10-2025,manipur,senapati,795008,1,0,0
18-10-2025,manipur,senapati,795106,0,2,0
18-10-2025,meghalaya,ri bhoi,793105,3,3,0
18-10-2025,nagaland,kohima,797001,2,1,3
18-10-2025,nagaland,kohima,797005,0,1,1
18-10-2025,nagaland,noklak,798626,1,3,2
18-10-2025,punjab,sri muktsar sahib,152025,1,0,0
18-10-2025,punjab,s.a.s nagar,140507,1,0,0
18-10-2025,punjab,s.a.s nagar,140501,5,2,0
18-10-2025,punjab,s.a.s nagar,140507,6,0,0
18-10-2025,chhattisgarh,balrampur-ramanujganj,497220,5,0,0
18-10-2025,chhattisgarh,dakshin bastar dantewada,494441,4,0,0
18-10-2025,delhi,central,110001,0,1,0
18-10-2025,delhi,central,110002,2,0,0
18-10-2025,delhi,central,110008,2,1,0
18-10-2025,delhi,east,110031,7,1,0
18-10-2025,delhi,south,110003,1,0,0
18-10-2025,delhi,south,110013,3,0,0
18-10-2025,delhi,south,110016,2,0,0
18-10-2025,delhi,south,110020,2,2,0
18-10-2025,delhi,south,110030,5,2,0
18-10-2025,delhi,south,110068,2,0,0
18-10-2025,delhi,south,110074,4,0,0
18-10-2025,delhi,south,110076,2,0,0
18-10-2025,delhi,west,110041,8,2,0
18-10-2025,delhi,west,110059,24,6,0
18-10-2025,gujarat,panch mahals,389340,2,1,0
18-10-2025,gujarat,sabar kantha,383205,3,0,0
18-10-2025,gujarat,sabar kantha,383462,1,1,0
18-10-2025,gujarat,surendranagar,363002,1,0,0
18-10-2025,gujarat,surendranagar,363110,1,1,0
18-10-2025,gujarat,surendranagar,363421,2,0,1
18-10-2025,gujarat,surendranagar,363520,2,1,0
18-10-2025,gujarat,surendranagar,382750,1,0,0
18-10-2025,haryana,yamunanagar,135003,6,0,0
18-10-2025,jharkhand,saraikela kharsawan,832109,1,0,0
18-10-2025,madhya pradesh,khandwa (east nimar),450337,1,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502103,1,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524132,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524228,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524313,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524402,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524405,1,0,0
18-10-2025,andhra pradesh,y.s.r. kadapa,516329,1,0,0
18-10-2025,telangana,kumuram bheem asifabad,504299,3,1,0
18-10-2025,telangana,medchal malkajgiri,500037,5,1,0
18-10-2025,telangana,medchal malkajgiri,500055,9,2,0
18-10-2025,telangana,medchal malkajgiri,500067,0,1,0
18-10-2025,telangana,medchal malkajgiri,500072,2,0,0
18-10-2025,telangana,warangal,506132,0,1,0
18-10-2025,telangana,warangal,506342,2,0,0
18-10-2025,telangana,warangal,506005,1,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508111,0,1,0
18-10-2025,telangana,yadadri bhuvanagiri,508115,4,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508252,3,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508253,2,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508277,1,0,0
18-10-2025,telangana,yadadri bhuvanagiri,508286,1,0,0
18-10-2025,tripura,dhalai,799273,0,3,0
18-10-2025,tripura,dhalai,799284,3,1,0
18-10-2025,tripura,gomati,799114,3,2,0
18-10-2025,tripura,gomati,799116,1,0,0
18-10-2025,tripura,khowai,799201,0,1,0
18-10-2025,tripura,north tripura,799262,1,0,0
18-10-2025,tripura,north tripura,799271,0,1,0
18-10-2025,tripura,sepahijala,799131,1,0,0
18-10-2025,tripura,west tripura,799001,1,2,0
18-10-2025,tripura,west tripura,799009,1,0,0
18-10-2025,tripura,west tripura,799012,1,0,0
18-10-2025,tripura,west tripura,799202,1,0,0
18-10-2025,uttar pradesh,sant kabir nagar,221308,0,3,0
18-10-2025,uttar pradesh,sant kabir nagar,221401,2,7,0
18-10-2025,uttar pradesh,sant kabir nagar,221402,2,2,0
18-10-2025,west bengal,cooch behar,736145,1,1,0
18-10-2025,west bengal,cooch behar,736156,2,0,0
18-10-2025,west bengal,cooch behar,736159,4,1,0
18-10-2025,west bengal,cooch behar,736169,1,0,0
18-10-2025,west bengal,north 24 parganas,700124,1,0,0
18-10-2025,west bengal,north 24 parganas,700135,1,0,0
18-10-2025,west bengal,north 24 parganas,743130,2,0,0
18-10-2025,west bengal,south 24 parganas,700061,0,1,0
18-10-2025,west bengal,south 24 parganas,700104,1,0,0
18-10-2025,west bengal,south 24 parganas,700143,1,0,0
18-10-2025,west bengal,south 24 parganas,743318,1,0,0
18-10-2025,west bengal,south 24 parganas,743329,2,0,0
18-10-2025,west bengal,south 24 parganas,743330,1,0,0
18-10-2025,west bengal,south 24 parganas,743332,3,1,0
18-10-2025,west bengal,south 24 parganas,743399,1,2,0
18-10-2025,west bengal,south 24 parganas,743503,13,2,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502291,1,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,1,0,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502313,1,1,0
18-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502334,4,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524001,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524004,5,1,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524131,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524134,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524203,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524234,1,1,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524236,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524307,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524308,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524310,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524316,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524323,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524345,2,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524366,1,0,0
18-10-2025,andhra pradesh,sri potti sriramulu nellore,524404,1,0,0
18-10-2025,andhra pradesh,y.s.r. kadapa,516001,3,0,0
18-10-2025,assam,cachar,788831,1,0,0
18-10-2025,assam,cachar,788832,1,0,0
18-10-2025,bihar,kaimur (bhabua),821101,1,0,0
18-10-2025,chhattisgarh,balrampur-ramanujganj,497224,1,0,0
18-10-2025,chhattisgarh,dakshin bastar dantewada,494449,3,0,0
18-10-2025,chhattisgarh,dakshin bastar dantewada,494556,1,0,0
18-10-2025,chhattisgarh,uttar bastar kanker,494635,4,0,0
18-10-2025,chhattisgarh,uttar bastar kanker,494669,4,0,0
18-10-2025,delhi,central,110012,2,0,0
18-10-2025,delhi,east,110032,2,0,0
18-10-2025,delhi,east,110051,4,1,0
18-10-2025,delhi,east,110091,7,1,0
18-10-2025,delhi,north,110006,9,2,0
18-10-2025,delhi,north,110007,3,0,0
18-10-2025,delhi,north,110084,12,2,0
18-10-2025,delhi,south,110080,5,1,0
18-10-2025,delhi,west,110015,2,0,0
18-10-2025,delhi,west,110026,1,0,0
18-10-2025,delhi,west,110027,1,1,0
18-10-2025,gujarat,panch mahals,389230,1,0,0
18-10-2025,gujarat,panch mahals,389260,2,0,0
18-10-2025,gujarat,panch mahals,389350,5,1,0
18-10-2025,gujarat,sabar kantha,383230,0,0,1
18-10-2025,gujarat,surendranagar,363040,1,0,0
18-10-2025,gujarat,surendranagar,363410,1,0,0
18-10-2025,gujarat,surendranagar,363427,2,0,0
18-10-2025,gujarat,surendranagar,363510,1,0,0
18-10-2025,gujarat,surendranagar,382745,0,1,0
18-10-2025,gujarat,surendranagar,382780,0,2,0
18-10-2025,haryana,yamunanagar,135001,15,1,0
18-10-2025,haryana,yamunanagar,135103,3,0,0
18-10-2025,haryana,yamunanagar,135133,5,0,0
18-10-2025,jharkhand,saraikela kharsawan,832109,1,0,0
18-10-2025,jharkhand,saraikela kharsawan,833102,5,0,0
18-10-2025,jharkhand,saraikela kharsawan,832401,1,0,0
18-10-2025,madhya pradesh,khandwa (east nimar),450116,1,0,0
18-10-2025,madhya pradesh,khargone (west nimar),451335,4,3,0
18-10-2025,maharashtra,mumbai,400002,1,1,0
18-10-2025,maharashtra,mumbai,400004,1,0,0
18-10-2025,maharashtra,mumbai,400015,1,0,0
18-10-2025,maharashtra,mumbai,400028,1,0,0
18-10-2025,maharashtra,raigad,402107,6,0,0
18-10-2025,maharashtra,raigad,410208,1,2,0
18-10-2025,maharashtra,raigad,410210,3,0,0
18-10-2025,manipur,chandel,795101,0,2,0
18-10-2025,manipur,chandel,795135,0,3,0
18-10-2025,manipur,churachandpur,795006,1,0,1
18-10-2025,manipur,churachandpur,795128,6,11,0
18-10-2025,manipur,churachandpur,795133,0,1,0
18-10-2025,manipur,churachandpur,795143,3,1,0
18-10-2025,manipur,kakching,795103,0,1,0
18-10-2025,manipur,senapati,795002,1,0,0
18-10-2025,manipur,senapati,795104,0,4,1
18-10-2025,manipur,senapati,795118,0,1,0
18-10-2025,manipur,senapati,795150,2,1,0
18-10-2025,manipur,thoubal,795103,1,0,0
18-10-2025,manipur,thoubal,795148,1,1,0
18-10-2025,manipur,ukhrul,795145,2,1,0
18-10-2025,nagaland,chumoukedima,797115,1,0,0
18-10-2025,nagaland,dimapur,797103,1,1,0
18-10-2025,nagaland,kohima,797002,0,1,0
18-10-2025,nagaland,kohima,797105,2,3,1
18-10-2025,nagaland,mon,798603,3,2,3
18-10-2025,nagaland,phek,797108,3,2,0
18-10-2025,nagaland,tuensang,798616,1,0,0
18-10-2025,punjab,s.a.s nagar,160059,0,1,0
18-10-2025,punjab,s.a.s nagar,140109,1,0,0
18-10-2025,telangana,kumuram bheem asifabad,504292,3,0,0
18-10-2025,telangana,medchal malkajgiri,500018,4,0,0
18-10-2025,telangana,medchal malkajgiri,500072,5,2,0
18-10-2025,telangana,medchal malkajgiri,500092,4,1,0
