date,state,district,pincode,bio_age_5_17,bio_age_17_
24-10-2025,nagaland,wokha,797100,2,4
24-10-2025,nagaland,zunheboto,798601,1,2
24-10-2025,punjab,sri muktsar sahib,152025,1,1
24-10-2025,punjab,sri muktsar sahib,152107,2,2
24-10-2025,punjab,sri muktsar sahib,152112,0,1
24-10-2025,punjab,s.a.s nagar,140306,0,1
24-10-2025,punjab,s.a.s nagar,160055,0,1
24-10-2025,punjab,s.a.s nagar,140109,0,1
24-10-2025,punjab,s.a.s nagar,140603,9,7
24-10-2025,uttar pradesh,bara banki,225412,3,2
24-10-2025,uttar pradesh,sant kabir nagar,221303,22,6
24-10-2025,west bengal,cooch behar,735211,0,1
24-10-2025,west bengal,cooch behar,735301,0,1
24-10-2025,west bengal,cooch behar,736101,0,3
24-10-2025,west bengal,cooch behar,736157,0,1
24-10-2025,west bengal,cooch behar,736159,0,1
24-10-2025,west bengal,cooch behar,736167,1,2
24-10-2025,west bengal,cooch behar,736169,0,1
24-10-2025,west bengal,cooch behar,736177,1,0
24-10-2025,west bengal,cooch behar,736181,0,1
24-10-2025,west bengal,north 24 parganas,700065,1,2
24-10-2025,west bengal,north 24 parganas,700110,1,2
24-10-2025,west bengal,north 24 parganas,700121,1,3
24-10-2025,west bengal,north 24 parganas,700129,0,1
24-10-2025,west bengal,north 24 parganas,700157,0,1
24-10-2025,west bengal,north 24 parganas,743221,2,4
24-10-2025,west bengal,north 24 parganas,743249,1,1
24-10-2025,west bengal,south 24 parganas,700137,0,3
24-10-2025,west bengal,south 24 parganas,700145,0,1
24-10-2025,west bengal,south 24 parganas,700150,2,6
24-10-2025,west bengal,south 24 parganas,743332,1,4
24-10-2025,west bengal,south 24 parganas,743357,1,9
24-10-2025,west bengal,south 24 parganas,743371,0,7
24-10-2025,west bengal,south 24 parganas,743373,1,11
24-10-2025,west bengal,south 24 parganas,743399,1,6
24-10-2025,jharkhand,saraikela kharsawan,832403,14,6
24-10-2025,jharkhand,saraikela kharsawan,833101,1,4
24-10-2025,jharkhand,saraikela kharsawan,833102,1,0
24-10-2025,jharkhand,saraikela kharsawan,833219,2,7
24-10-2025,jharkhand,saraikela kharsawan,833220,8,11
24-10-2025,jharkhand,saraikela kharsawan,832403,1,8
24-10-2025,madhya pradesh,khandwa (east nimar),450112,5,1
24-10-2025,madhya pradesh,khandwa (east nimar),450116,3,1
24-10-2025,madhya pradesh,khargone (west nimar),451001,22,31
24-10-2025,madhya pradesh,khargone (west nimar),451221,2,3
24-10-2025,madhya pradesh,khargone (west nimar),451228,9,18
24-10-2025,madhya pradesh,khargone (west nimar),451331,11,20
24-10-2025,madhya pradesh,khargone (west nimar),451442,4,2
24-10-2025,chhattisgarh,balrampur-ramanujganj,497119,43,14
24-10-2025,chhattisgarh,balrampur-ramanujganj,497220,24,18
24-10-2025,chhattisgarh,balrampur-ramanujganj,497224,19,21
24-10-2025,chhattisgarh,uttar bastar kanker,494334,0,9
24-10-2025,chhattisgarh,uttar bastar kanker,494335,3,8
24-10-2025,chhattisgarh,uttar bastar kanker,494771,3,6
24-10-2025,chhattisgarh,uttar bastar kanker,494776,5,17
24-10-2025,delhi,central,110008,22,19
24-10-2025,delhi,central,110011,0,2
24-10-2025,delhi,central,110055,12,5
24-10-2025,delhi,east,110032,1,15
24-10-2025,delhi,east,110096,24,21
24-10-2025,delhi,south,110003,0,5
24-10-2025,delhi,south,110016,2,1
24-10-2025,delhi,south,110025,36,26
24-10-2025,delhi,south,110047,20,10
24-10-2025,delhi,south,110062,47,63
24-10-2025,delhi,south,110065,6,6
24-10-2025,delhi,south,110068,9,9
24-10-2025,gujarat,panch mahals,388270,2,8
24-10-2025,gujarat,panch mahals,388710,0,1
24-10-2025,gujarat,panch mahals,389110,5,7
24-10-2025,gujarat,panch mahals,389310,3,3
24-10-2025,gujarat,panch mahals,389320,3,10
24-10-2025,gujarat,sabar kantha,383001,15,22
24-10-2025,gujarat,sabar kantha,383030,2,4
24-10-2025,gujarat,sabar kantha,383110,1,0
24-10-2025,gujarat,sabar kantha,383205,2,7
24-10-2025,gujarat,sabar kantha,383230,0,3
24-10-2025,gujarat,sabar kantha,383240,1,3
24-10-2025,gujarat,sabar kantha,383245,3,3
24-10-2025,gujarat,sabar kantha,383250,1,3
24-10-2025,gujarat,sabar kantha,383251,4,6
24-10-2025,gujarat,sabar kantha,383255,5,6
24-10-2025,gujarat,sabar kantha,383315,2,7
24-10-2025,gujarat,sabar kantha,383335,0,3
24-10-2025,gujarat,sabar kantha,383355,1,2
24-10-2025,gujarat,sabar kantha,383410,5,2
24-10-2025,gujarat,sabar kantha,383462,1,1
24-10-2025,gujarat,surendranagar,363030,12,5
24-10-2025,gujarat,surendranagar,363330,5,9
24-10-2025,gujarat,surendranagar,363430,2,4
24-10-2025,gujarat,surendranagar,363520,6,22
24-10-2025,gujarat,surendranagar,363530,3,7
24-10-2025,haryana,yamunanagar,135002,3,5
24-10-2025,haryana,yamunanagar,135101,3,7
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,7,8
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502107,0,2
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502113,1,1
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502248,4,5
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502256,0,3
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502279,3,1
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502311,0,2
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502372,1,3
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524004,23,13
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524221,1,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524234,1,4
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524236,2,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,1
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524305,10,8
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524314,10,11
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524322,6,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524341,7,4
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524346,4,5
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524366,3,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524403,2,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524404,5,3
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524410,3,7
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524412,9,8
24-10-2025,andhra pradesh,y.s.r. kadapa,516193,1,0
24-10-2025,andhra pradesh,y.s.r. kadapa,516309,0,1
24-10-2025,assam,cachar,788931,1,3
24-10-2025,maharashtra,mumbai,400005,4,0
24-10-2025,maharashtra,mumbai,400008,9,2
24-10-2025,maharashtra,mumbai,400020,1,0
24-10-2025,maharashtra,mumbai,400025,3,0
24-10-2025,maharashtra,mumbai,400026,0,1
24-10-2025,maharashtra,mumbai,400030,5,0
24-10-2025,maharashtra,mumbai,400037,4,5
24-10-2025,maharashtra,raigad,402101,1,1
24-10-2025,maharashtra,raigad,402108,6,1
24-10-2025,maharashtra,raigad,402113,0,1
24-10-2025,maharashtra,raigad,402115,2,0
24-10-2025,maharashtra,raigad,402202,6,2
24-10-2025,maharashtra,raigad,402304,0,2
24-10-2025,maharashtra,raigad,410222,4,1
24-10-2025,maharashtra,raigad,415213,0,1
24-10-2025,manipur,bishnupur,795134,63,32
24-10-2025,manipur,chandel,795101,1,1
24-10-2025,manipur,chandel,795102,1,4
24-10-2025,manipur,chandel,795127,3,8
24-10-2025,manipur,churachandpur,795006,3,0
24-10-2025,manipur,senapati,795015,6,6
24-10-2025,manipur,senapati,795107,5,6
24-10-2025,manipur,senapati,795146,1,1
24-10-2025,manipur,tamenglong,795126,2,0
24-10-2025,manipur,thoubal,795101,17,1
24-10-2025,manipur,thoubal,795132,18,7
24-10-2025,manipur,thoubal,795148,32,15
24-10-2025,manipur,ukhrul,795142,12,38
24-10-2025,meghalaya,ri bhoi,793101,4,7
24-10-2025,nagaland,chumoukedima,797106,2,0
24-10-2025,nagaland,dimapur,797117,3,3
24-10-2025,nagaland,kohima,797001,45,19
24-10-2025,nagaland,kohima,797005,5,4
24-10-2025,nagaland,longleng,798625,4,6
24-10-2025,nagaland,mokokchung,798613,2,4
24-10-2025,nagaland,mokokchung,798614,2,4
24-10-2025,nagaland,phek,797102,2,1
24-10-2025,nagaland,phek,797104,2,8
24-10-2025,punjab,sri muktsar sahib,152026,3,10
24-10-2025,punjab,sri muktsar sahib,152101,1,5
24-10-2025,punjab,sri muktsar sahib,152114,1,0
24-10-2025,punjab,s.a.s nagar,160071,0,1
24-10-2025,punjab,s.a.s nagar,140301,24,23
24-10-2025,punjab,s.a.s nagar,140401,1,1
24-10-2025,punjab,s.a.s nagar,140506,0,1
24-10-2025,punjab,s.a.s nagar,160071,3,1
24-10-2025,telangana,medchal malkajgiri,500037,5,1
24-10-2025,telangana,medchal malkajgiri,500062,9,3
24-10-2025,telangana,medchal malkajgiri,500067,1,2
24-10-2025,telangana,medchal malkajgiri,500072,17,5
24-10-2025,telangana,medchal malkajgiri,501401,9,1
24-10-2025,telangana,medchal malkajgiri,500100,0,1
24-10-2025,telangana,warangal,506005,0,1
24-10-2025,telangana,warangal,506122,3,3
24-10-2025,telangana,warangal,506132,4,1
24-10-2025,telangana,warangal,506316,2,0
24-10-2025,telangana,warangal,506330,2,1
24-10-2025,telangana,warangal,506391,3,0
24-10-2025,telangana,warangal,506003,4,0
24-10-2025,telangana,warangal,506005,2,0
24-10-2025,telangana,warangal,506006,5,2
24-10-2025,telangana,warangal,506144,1,0
24-10-2025,telangana,warangal,506370,3,1
24-10-2025,telangana,yadadri bhuvanagiri,508101,3,1
24-10-2025,tripura,dhalai,799204,0,1
24-10-2025,tripura,dhalai,799264,1,1
24-10-2025,tripura,dhalai,799289,1,5
24-10-2025,tripura,gomati,799104,2,2
24-10-2025,tripura,gomati,799120,1,0
24-10-2025,tripura,gomati,799125,2,0
24-10-2025,tripura,north tripura,799253,1,5
24-10-2025,tripura,north tripura,799261,6,10
24-10-2025,tripura,north tripura,799262,0,5
24-10-2025,tripura,north tripura,799263,0,3
24-10-2025,tripura,north tripura,799281,0,4
24-10-2025,tripura,sepahijala,799105,1,0
24-10-2025,tripura,south tripura,799104,3,4
24-10-2025,tripura,south tripura,799141,10,5
24-10-2025,tripura,south tripura,799145,7,13
24-10-2025,tripura,south tripura,799150,2,3
24-10-2025,tripura,unakoti,799290,1,0
24-10-2025,tripura,west tripura,799115,7,3
24-10-2025,tripura,west tripura,799181,3,4
24-10-2025,tripura,west tripura,799201,3,4
24-10-2025,tripura,west tripura,799205,1,1
24-10-2025,uttar pradesh,bara banki,225003,0,1
24-10-2025,uttar pradesh,bara banki,225301,0,2
24-10-2025,uttar pradesh,sant kabir nagar,221309,13,2
24-10-2025,uttar pradesh,sant kabir nagar,221310,7,1
24-10-2025,uttar pradesh,sant kabir nagar,221401,22,10
24-10-2025,uttar pradesh,sant kabir nagar,221402,11,2
24-10-2025,uttar pradesh,sant kabir nagar,221409,3,1
24-10-2025,west bengal,north 24 parganas,700126,0,1
24-10-2025,west bengal,north 24 parganas,700133,0,1
24-10-2025,west bengal,north 24 parganas,743122,0,2
24-10-2025,west bengal,north 24 parganas,743126,0,3
24-10-2025,west bengal,north 24 parganas,743130,0,1
24-10-2025,west bengal,north 24 parganas,743329,1,2
24-10-2025,west bengal,north 24 parganas,743442,0,4
24-10-2025,west bengal,north 24 parganas,743502,0,1
24-10-2025,west bengal,south 24 parganas,700103,1,1
24-10-2025,west bengal,south 24 parganas,743312,0,2
24-10-2025,west bengal,south 24 parganas,743318,3,5
24-10-2025,west bengal,south 24 parganas,743349,0,9
24-10-2025,telangana,kumuram bheem asifabad,504293,3,2
24-10-2025,telangana,kumuram bheem asifabad,504313,0,1
24-10-2025,telangana,medchal malkajgiri,500040,3,4
24-10-2025,telangana,medchal malkajgiri,500049,1,1
24-10-2025,telangana,medchal malkajgiri,500051,2,0
24-10-2025,telangana,medchal malkajgiri,500068,2,1
24-10-2025,telangana,medchal malkajgiri,500087,14,6
24-10-2025,telangana,medchal malkajgiri,500092,6,6
24-10-2025,telangana,medchal malkajgiri,501301,4,5
24-10-2025,telangana,medchal malkajgiri,500072,17,2
24-10-2025,telangana,medchal malkajgiri,500087,6,1
24-10-2025,telangana,warangal,506314,3,5
24-10-2025,telangana,warangal,506332,3,0
24-10-2025,telangana,warangal,506369,1,0
24-10-2025,telangana,warangal,505471,1,0
24-10-2025,telangana,warangal,506001,8,2
24-10-2025,telangana,warangal,506166,0,1
24-10-2025,telangana,yadadri bhuvanagiri,508105,2,4
24-10-2025,telangana,yadadri bhuvanagiri,508111,1,2
24-10-2025,telangana,yadadri bhuvanagiri,508115,2,0
24-10-2025,telangana,yadadri bhuvanagiri,508116,9,1
24-10-2025,telangana,yadadri bhuvanagiri,508284,0,3
24-10-2025,tripura,dhalai,799275,9,3
24-10-2025,tripura,dhalai,799285,4,3
24-10-2025,tripura,gomati,799101,5,3
24-10-2025,tripura,gomati,799114,1,1
24-10-2025,tripura,gomati,799116,2,1
24-10-2025,tripura,north tripura,799251,5,10
24-10-2025,tripura,north tripura,799260,17,7
24-10-2025,tripura,north tripura,799277,0,4
24-10-2025,tripura,sepahijala,799115,7,8
24-10-2025,tripura,sepahijala,799131,29,3
24-10-2025,tripura,south tripura,799125,1,3
24-10-2025,tripura,south tripura,799142,1,0
24-10-2025,tripura,south tripura,799156,7,3
24-10-2025,tripura,south tripura,799159,1,2
24-10-2025,tripura,unakoti,799263,1,0
24-10-2025,tripura,west tripura,799007,2,1
24-10-2025,tripura,west tripura,799100,0,2
24-10-2025,uttar pradesh,bara banki,225413,0,1
24-10-2025,uttar pradesh,sant kabir nagar,221301,16,9
24-10-2025,uttar pradesh,sant kabir nagar,221407,1,0
24-10-2025,west bengal,cooch behar,736118,0,2
24-10-2025,west bengal,north 24 parganas,700132,0,2
24-10-2025,west bengal,north 24 parganas,700155,0,1
24-10-2025,west bengal,north 24 parganas,743123,0,1
24-10-2025,west bengal,north 24 parganas,743235,0,1
24-10-2025,west bengal,south 24 parganas,700061,0,3
24-10-2025,west bengal,south 24 parganas,700082,0,1
24-10-2025,west bengal,south 24 parganas,743351,1,8
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502103,3,7
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502246,2,1
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502255,4,5
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502270,0,3
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,15,25
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502280,1,0
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,3,4
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502306,0,1
24-10-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502313,1,3
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524005,2,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524101,19,16
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524132,11,9
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524152,2,8
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524201,29,23
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524203,2,1
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524226,6,14
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524311,3,5
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524315,13,6
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524316,2,3
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524318,2,0
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524343,11,12
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524401,11,2
24-10-2025,andhra pradesh,sri potti sriramulu nellore,524402,2,2
24-10-2025,andhra pradesh,y.s.r. kadapa,516001,3,5
24-10-2025,andhra pradesh,y.s.r. kadapa,516003,1,4
24-10-2025,andhra pradesh,y.s.r. kadapa,516004,0,3
24-10-2025,andhra pradesh,y.s.r. kadapa,516216,2,0
24-10-2025,andhra pradesh,y.s.r. kadapa,516360,1,2
24-10-2025,andhra pradesh,y.s.r. kadapa,516362,2,1
24-10-2025,assam,cachar,788830,4,1
24-10-2025,assam,cachar,788831,3,0
24-10-2025,chhattisgarh,balrampur-ramanujganj,497001,4,3
24-10-2025,chhattisgarh,dakshin bastar dantewada,494441,0,1
24-10-2025,chhattisgarh,dakshin bastar dantewada,494551,1,1
24-10-2025,chhattisgarh,dakshin bastar dantewada,494556,2,4
24-10-2025,chhattisgarh,uttar bastar kanker,494661,1,0
24-10-2025,chhattisgarh,uttar bastar kanker,494669,0,2
24-10-2025,chhattisgarh,uttar bastar kanker,494670,3,10
24-10-2025,delhi,central,110004,0,1
24-10-2025,delhi,central,110005,19,7
24-10-2025,delhi,central,110060,1,5
24-10-2025,delhi,east,110031,24,14
24-10-2025,delhi,east,110092,38,30
24-10-2025,delhi,north,110006,29,43
24-10-2025,delhi,north,110054,7,5
24-10-2025,delhi,south,110014,5,6
24-10-2025,delhi,south,110030,14,15
24-10-2025,delhi,south,110049,6,7
24-10-2025,delhi,south,110074,14,14
24-10-2025,delhi,west,110018,25,34
24-10-2025,gujarat,panch mahals,389235,2,1
24-10-2025,gujarat,sabar kantha,383120,2,4
24-10-2025,gujarat,sabar kantha,383225,3,1
24-10-2025,gujarat,sabar kantha,383307,1,1
24-10-2025,gujarat,sabar kantha,383310,1,2
24-10-2025,gujarat,sabar kantha,383317,0,3
24-10-2025,gujarat,sabar kantha,383330,0,2
24-10-2025,gujarat,sabar kantha,383340,1,1
24-10-2025,gujarat,surendranagar,363310,8,20
24-10-2025,gujarat,surendranagar,363410,2,8
24-10-2025,gujarat,surendranagar,363423,0,3
24-10-2025,gujarat,surendranagar,363440,2,8
24-10-2025,gujarat,surendranagar,382745,0,1
24-10-2025,gujarat,surendranagar,382750,1,4
24-10-2025,gujarat,surendranagar,382775,1,2
24-10-2025,gujarat,dangs,394710,12,16
24-10-2025,haryana,yamunanagar,135102,6,5
24-10-2025,haryana,yamunanagar,135103,9,8
24-10-2025,jharkhand,saraikela kharsawan,832109,2,0
24-10-2025,jharkhand,saraikela kharsawan,832401,16,17
24-10-2025,jharkhand,saraikela kharsawan,831012,0,2
24-10-2025,jharkhand,saraikela kharsawan,831013,0,3
24-10-2025,jharkhand,saraikela kharsawan,832402,0,1
24-10-2025,jharkhand,saraikela kharsawan,833216,0,7
24-10-2025,maharashtra,raigad,400707,3,0
24-10-2025,maharashtra,raigad,402106,4,5
24-10-2025,maharashtra,raigad,402117,1,2
24-10-2025,maharashtra,raigad,402203,5,11
24-10-2025,maharashtra,raigad,402301,1,4
24-10-2025,maharashtra,raigad,402302,1,4
24-10-2025,maharashtra,raigad,402403,5,5
24-10-2025,maharashtra,raigad,410202,0,4
24-10-2025,maharashtra,raigad,410203,4,8
24-10-2025,maharashtra,raigad,410205,4,8
24-10-2025,maharashtra,raigad,410206,14,28
24-10-2025,maharashtra,raigad,410210,0,1
24-10-2025,manipur,bishnupur,795133,81,33
24-10-2025,manipur,chandel,795131,6,1
24-10-2025,manipur,churachandpur,795128,36,17
24-10-2025,manipur,churachandpur,795133,6,0
24-10-2025,manipur,churachandpur,795139,3,5
24-10-2025,manipur,senapati,795007,16,5
24-10-2025,manipur,senapati,795113,4,0
24-10-2025,manipur,senapati,795114,3,3
24-10-2025,manipur,senapati,795122,4,1
24-10-2025,manipur,senapati,795150,9,3
24-10-2025,manipur,tamenglong,795159,5,6
24-10-2025,manipur,thoubal,795130,21,14
24-10-2025,manipur,thoubal,795149,18,9
24-10-2025,meghalaya,ri bhoi,793103,3,4
24-10-2025,nagaland,dimapur,797115,7,7
24-10-2025,nagaland,dimapur,797116,10,11
24-10-2025,nagaland,kohima,797109,4,4
24-10-2025,nagaland,longleng,798618,1,0
24-10-2025,nagaland,meluri,797114,1,5
24-10-2025,nagaland,mokokchung,798601,19,35
24-10-2025,nagaland,peren,797002,0,1
24-10-2025,nagaland,shamator,798628,0,2
24-10-2025,nagaland,tseminyu,797109,1,1
24-10-2025,nagaland,tuensang,798611,0,1
24-10-2025,nagaland,tuensang,798616,2,5
24-10-2025,nagaland,wokha,797111,12,15
24-10-2025,nagaland,zunheboto,798620,11,30
24-10-2025,punjab,sri muktsar sahib,152031,2,3
24-10-2025,punjab,s.a.s nagar,140103,4,9
24-10-2025,punjab,s.a.s nagar,140201,0,1
24-10-2025,punjab,s.a.s nagar,140308,4,3
24-10-2025,punjab,s.a.s nagar,140601,6,4
24-10-2025,punjab,s.a.s nagar,140604,4,1
24-10-2025,punjab,s.a.s nagar,147506,1,0
24-10-2025,punjab,s.a.s nagar,160062,11,2
24-10-2025,madhya pradesh,khandwa (east nimar),450551,5,2
24-10-2025,madhya pradesh,khandwa (east nimar),451115,9,1
24-10-2025,madhya pradesh,khargone (west nimar),451111,7,7
24-10-2025,madhya pradesh,khargone (west nimar),451220,5,9
24-10-2025,maharashtra,mumbai,400002,1,1
24-10-2025,maharashtra,mumbai,400013,1,3
24-10-2025,maharashtra,mumbai,400031,4,0
24-10-2025,maharashtra,mumbai,400078,3,4
24-10-2025,chhattisgarh,balrampur-ramanujganj,497118,11,15
24-10-2025,chhattisgarh,balrampur-ramanujganj,497223,4,3
24-10-2025,chhattisgarh,dakshin bastar dantewada,494553,1,2
24-10-2025,chhattisgarh,janjgir-champa,495557,0,1
24-10-2025,chhattisgarh,janjgir-champa,495554,0,1
24-10-2025,chhattisgarh,uttar bastar kanker,494230,1,2
24-10-2025,chhattisgarh,uttar bastar kanker,494337,0,6
24-10-2025,chhattisgarh,uttar bastar kanker,494777,1,6
24-10-2025,delhi,east,110053,3,2
24-10-2025,delhi,east,110094,0,1
24-10-2025,delhi,north,110007,13,15
24-10-2025,delhi,south,110017,9,12
24-10-2025,delhi,west,110026,3,5
24-10-2025,delhi,west,110041,50,55
24-10-2025,delhi,west,110043,3,7
24-10-2025,delhi,west,110063,14,9
24-10-2025,gujarat,panch mahals,388713,1,7
24-10-2025,gujarat,panch mahals,389001,36,45
24-10-2025,gujarat,panch mahals,389210,16,42
24-10-2025,gujarat,panch mahals,389220,2,12
24-10-2025,gujarat,panch mahals,389230,8,24
24-10-2025,gujarat,panch mahals,389260,1,7
24-10-2025,gujarat,panch mahals,389265,1,1
24-10-2025,gujarat,panch mahals,389340,4,5
24-10-2025,gujarat,sabar kantha,383215,2,2
24-10-2025,gujarat,sabar kantha,383235,2,2
24-10-2025,gujarat,sabar kantha,383246,2,1
24-10-2025,gujarat,sabar kantha,383305,4,3
24-10-2025,gujarat,sabar kantha,383320,0,1
24-10-2025,gujarat,sabar kantha,383345,0,7
24-10-2025,gujarat,sabar kantha,383421,1,0
24-10-2025,gujarat,surendranagar,363002,2,2
24-10-2025,gujarat,surendranagar,363110,0,1
24-10-2025,gujarat,surendranagar,363115,2,2
24-10-2025,gujarat,surendranagar,363427,2,3
24-10-2025,gujarat,surendranagar,363510,4,4
24-10-2025,gujarat,surendranagar,382780,1,2
24-10-2025,haryana,yamunanagar,133103,3,12
24-10-2025,haryana,yamunanagar,133204,6,8
