,date,state,district,pincode,bio_age_5_17,bio_age_17_
37494,18-12-2025,telangana,medchal-malkajgiri,500092,0,1
37495,18-12-2025,telangana,medchal-malkajgiri,501401,1,0
37496,18-12-2025,telangana,medchal−malkajgiri,500039,1,0
37497,18-12-2025,telangana,medchal−malkajgiri,500085,1,0
37498,18-12-2025,telangana,medchal−malkajgiri,500090,0,1
37499,18-12-2025,telangana,rangareddy,501511,2,0
37500,18-12-2025,telangana,warangal rural,506006,1,2
37501,18-12-2025,telangana,warangal rural,506164,2,0
37502,18-12-2025,telangana,warangal rural,506310,1,1
37503,18-12-2025,telangana,warangal rural,506330,1,1
37504,18-12-2025,telangana,warangal urban,506006,0,1
37505,18-12-2025,telangana,warangal urban,506013,0,1
37506,18-12-2025,telangana,warangal urban,506015,0,1
37507,18-12-2025,telangana,warangal urban,506142,2,0
37508,18-12-2025,telangana,yadadri.,508101,0,1
37509,18-12-2025,telangana,yadadri.,508112,0,1
37510,18-12-2025,telangana,yadadri.,508277,1,0
37511,18-12-2025,tripura,dhalai,799289,6,0
37512,18-12-2025,tripura,gomati,799114,2,0
37513,18-12-2025,tripura,north tripura,799253,3,1
37514,18-12-2025,tripura,north tripura,799261,2,2
37515,18-12-2025,tripura,north tripura,799264,0,1
37516,18-12-2025,tripura,sepahijala,799102,3,3
37517,18-12-2025,tripura,south tripura,799013,0,1
37518,18-12-2025,tripura,south tripura,799142,1,2
37519,18-12-2025,tripura,south tripura,799144,4,5
37520,18-12-2025,tripura,south tripura,799157,1,4
37521,18-12-2025,tripura,west tripura,799211,1,2
37522,18-12-2025,uttar pradesh,allahabad,211004,0,1
37523,18-12-2025,uttar pradesh,allahabad,211006,0,1
37524,18-12-2025,uttar pradesh,allahabad,211008,1,0
37525,18-12-2025,uttar pradesh,allahabad,211019,1,0
37526,18-12-2025,uttar pradesh,allahabad,212202,1,1
37527,18-12-2025,uttar pradesh,allahabad,212401,1,0
37528,18-12-2025,uttar pradesh,allahabad,212502,1,1
37529,18-12-2025,uttar pradesh,allahabad,212507,2,0
37530,18-12-2025,uttar pradesh,allahabad,221503,0,1
37531,18-12-2025,uttar pradesh,barabanki,225001,0,1
37532,18-12-2025,uttar pradesh,faizabad,224135,1,1
37533,18-12-2025,uttar pradesh,faizabad,224158,0,3
37534,18-12-2025,uttar pradesh,faizabad,224161,1,0
37535,18-12-2025,uttar pradesh,faizabad,224201,1,2
37536,18-12-2025,uttar pradesh,faizabad,224208,1,0
37537,18-12-2025,uttar pradesh,faizabad,225411,1,0
37538,18-12-2025,uttar pradesh,maharajganj,273151,2,1
37539,18-12-2025,uttar pradesh,maharajganj,273161,0,1
37540,18-12-2025,uttar pradesh,maharajganj,273164,14,0
37541,18-12-2025,uttar pradesh,maharajganj,273207,1,0
37542,18-12-2025,uttar pradesh,maharajganj,273305,2,1
37543,18-12-2025,uttar pradesh,sant ravidas nagar,221303,0,1
37544,18-12-2025,uttar pradesh,sant ravidas nagar,221409,1,0
37545,18-12-2025,west bengal,barddhaman,713104,1,1
37546,18-12-2025,west bengal,barddhaman,713122,0,1
37547,18-12-2025,west bengal,barddhaman,713123,0,2
37548,18-12-2025,west bengal,barddhaman,713131,0,1
37549,18-12-2025,west bengal,barddhaman,713142,1,2
37550,18-12-2025,west bengal,barddhaman,713144,4,4
37551,18-12-2025,west bengal,barddhaman,713146,4,3
37552,18-12-2025,west bengal,barddhaman,713147,0,2
37553,18-12-2025,west bengal,barddhaman,713212,2,0
37554,18-12-2025,west bengal,barddhaman,713303,1,1
37555,18-12-2025,west bengal,barddhaman,713321,1,1
37556,18-12-2025,west bengal,barddhaman,713331,0,1
37557,18-12-2025,west bengal,barddhaman,713358,0,1
37558,18-12-2025,west bengal,barddhaman,713359,1,0
37559,18-12-2025,west bengal,barddhaman,713363,4,0
37560,18-12-2025,west bengal,barddhaman,713369,1,0
37561,18-12-2025,west bengal,barddhaman,713403,0,2
37562,18-12-2025,west bengal,barddhaman,713422,1,0
37563,18-12-2025,west bengal,barddhaman,713434,0,1
37564,18-12-2025,west bengal,barddhaman,713502,1,1
37565,18-12-2025,west bengal,barddhaman,713512,1,1
37566,18-12-2025,west bengal,barddhaman,713514,1,0
37567,18-12-2025,west bengal,bardhaman,713128,1,0
37568,18-12-2025,west bengal,bardhaman,713143,0,1
37569,18-12-2025,west bengal,bardhaman,713303,0,1
37570,18-12-2025,west bengal,bardhaman,713407,0,1
37571,18-12-2025,west bengal,bardhaman,713519,0,1
37572,18-12-2025,west bengal,east midnapore,721431,0,1
37573,18-12-2025,west bengal,haora,711226,1,0
37574,18-12-2025,west bengal,haora,711303,1,2
37575,18-12-2025,west bengal,haora,711410,2,0
37576,18-12-2025,west bengal,north dinajpur,733129,0,1
37577,18-12-2025,west bengal,north twenty four parganas,700112,1,0
37578,18-12-2025,west bengal,north twenty four parganas,743249,0,1
37579,18-12-2025,west bengal,north twenty four parganas,743446,0,2
37580,18-12-2025,west bengal,puruliya,723101,7,9
37581,18-12-2025,west bengal,puruliya,723126,6,1
37582,18-12-2025,west bengal,puruliya,723127,1,0
37583,18-12-2025,west bengal,puruliya,723128,2,3
37584,18-12-2025,west bengal,puruliya,723129,4,3
37585,18-12-2025,west bengal,puruliya,723130,6,1
37586,18-12-2025,west bengal,puruliya,723131,6,3
37587,18-12-2025,west bengal,puruliya,723154,1,2
37588,18-12-2025,west bengal,puruliya,723202,2,3
37589,18-12-2025,west bengal,south dinajpur,733121,0,1
37590,18-12-2025,west bengal,south twenty four parganas,743370,1,0
37591,18-12-2025,west bengal,south twenty four parganas,743374,1,0
37592,18-12-2025,west bengal,west midnapore,721133,0,4
37593,18-12-2025,maharashtra,mumbai city,400006,1,0
37594,18-12-2025,maharashtra,mumbai city,400009,1,0
37595,18-12-2025,maharashtra,mumbai city,400018,1,0
37596,18-12-2025,maharashtra,mumbai city,400031,1,0
37597,18-12-2025,maharashtra,mumbai( sub urban ),400071,0,2
37598,18-12-2025,maharashtra,mumbai( sub urban ),400082,0,2
37599,18-12-2025,maharashtra,mumbai( sub urban ),400086,0,4
37600,18-12-2025,maharashtra,nandurbar *,425409,0,3
37601,18-12-2025,maharashtra,osmanabad,413405,1,1
37602,18-12-2025,maharashtra,osmanabad,413505,7,3
37603,18-12-2025,maharashtra,osmanabad,413508,2,1
37604,18-12-2025,maharashtra,osmanabad,413525,9,4
37605,18-12-2025,maharashtra,osmanabad,413603,2,1
37606,18-12-2025,maharashtra,osmanabad,413608,5,3
37607,18-12-2025,maharashtra,raigarh,402110,3,1
37608,18-12-2025,maharashtra,raigarh,402120,2,0
37609,18-12-2025,maharashtra,raigarh,402201,5,4
37610,18-12-2025,maharashtra,raigarh,402209,3,1
37611,18-12-2025,maharashtra,raigarh,402303,3,1
37612,18-12-2025,maharashtra,raigarh,410102,0,1
37613,18-12-2025,maharashtra,raigarh,410202,2,2
37614,18-12-2025,maharashtra,raigarh,410206,22,22
37615,18-12-2025,maharashtra,raigarh,410207,1,1
37616,18-12-2025,maharashtra,raigarh,410218,6,5
37617,18-12-2025,maharashtra,raigarh,410220,1,3
37618,18-12-2025,maharashtra,raigarh,410222,0,1
37619,18-12-2025,manipur,churachandpur,795128,4,4
37620,18-12-2025,manipur,imphal east,795008,5,5
37621,18-12-2025,manipur,imphal east,795116,1,1
37622,18-12-2025,manipur,imphal east,795149,9,2
37623,18-12-2025,manipur,senapati,795015,5,0
37624,18-12-2025,manipur,senapati,795118,2,0
37625,18-12-2025,manipur,senapati,795129,1,0
37626,18-12-2025,manipur,senapati,795134,0,1
37627,18-12-2025,manipur,thoubal,795130,2,1
37628,18-12-2025,manipur,ukhrul,795142,2,2
37629,18-12-2025,manipur,ukhrul,795149,1,0
37630,18-12-2025,meghalaya,east khasi hills,793001,3,0
37631,18-12-2025,meghalaya,east khasi hills,793109,0,1
37632,18-12-2025,meghalaya,east khasi hills,793111,2,0
37633,18-12-2025,meghalaya,ri bhoi,793105,1,0
37634,18-12-2025,meghalaya,south west khasi hills,793114,2,0
37635,18-12-2025,meghalaya,west khasi hills,793119,4,1
37636,18-12-2025,nagaland,kiphire,798611,0,1
37637,18-12-2025,nagaland,kohima,797001,1,0
37638,18-12-2025,nagaland,tuensang,798612,0,2
37639,18-12-2025,odisha,anugul,759128,0,1
37640,18-12-2025,odisha,baleshwar,756034,1,1
37641,18-12-2025,odisha,baleswar,756001,3,3
37642,18-12-2025,odisha,baleswar,756019,4,0
37643,18-12-2025,odisha,baleswar,756021,1,0
37644,18-12-2025,odisha,baleswar,756036,0,1
37645,18-12-2025,odisha,baleswar,756055,1,0
37646,18-12-2025,odisha,baudh,762018,0,1
37647,18-12-2025,odisha,debagarh,768109,3,1
37648,18-12-2025,odisha,jagatsinghpur,754104,0,1
37649,18-12-2025,odisha,jagatsinghpur,754110,0,2
37650,18-12-2025,odisha,jajapur,754205,1,0
37651,18-12-2025,odisha,jajapur,754296,0,1
37652,18-12-2025,odisha,jajapur,755001,0,2
37653,18-12-2025,odisha,jajapur,755004,1,2
37654,18-12-2025,odisha,jajapur,755014,3,3
37655,18-12-2025,odisha,jajapur,755036,1,1
37656,18-12-2025,odisha,kendujhar,758013,1,4
37657,18-12-2025,odisha,kendujhar,758021,0,1
37658,18-12-2025,odisha,kendujhar,758026,0,1
37659,18-12-2025,odisha,kendujhar,758035,4,1
37660,18-12-2025,odisha,khorda,751002,7,5
37661,18-12-2025,odisha,khorda,751006,0,1
37662,18-12-2025,odisha,khorda,751029,0,1
37663,18-12-2025,odisha,nabarangapur,764058,1,0
37664,18-12-2025,odisha,nabarangapur,764059,2,1
37665,18-12-2025,odisha,nabarangapur,764071,3,2
37666,18-12-2025,odisha,nabarangapur,764074,1,3
37667,18-12-2025,odisha,nabarangapur,764076,1,0
37668,18-12-2025,odisha,sonapur,767017,1,0
37669,18-12-2025,odisha,sonapur,767018,2,0
37670,18-12-2025,odisha,sonapur,767023,1,0
37671,18-12-2025,odisha,sundergarh,769004,1,0
37672,18-12-2025,odisha,sundergarh,769042,0,2
37673,18-12-2025,odisha,sundergarh,770033,1,1
37674,18-12-2025,puducherry,pondicherry,605001,2,3
37675,18-12-2025,puducherry,pondicherry,605102,0,2
37676,18-12-2025,puducherry,pondicherry,605502,1,0
37677,18-12-2025,punjab,firozpur,142052,2,2
37678,18-12-2025,punjab,firozpur,152002,0,1
37679,18-12-2025,punjab,sas nagar (mohali),140301,6,1
37680,18-12-2025,punjab,sas nagar (mohali),140306,1,1
37681,18-12-2025,punjab,sas nagar (mohali),160059,1,0
37682,18-12-2025,punjab,sas nagar (mohali),160062,1,1
37683,18-12-2025,punjab,shaheed bhagat singh nagar,144503,0,1
37684,18-12-2025,punjab,shaheed bhagat singh nagar,144513,1,0
37685,18-12-2025,rajasthan,jalor,343042,3,0
37686,18-12-2025,rajasthan,jalor,343049,3,1
37687,18-12-2025,rajasthan,jhunjhunun,331028,0,1
37688,18-12-2025,rajasthan,jhunjhunun,333001,1,2
37689,18-12-2025,rajasthan,jhunjhunun,333025,1,0
37690,18-12-2025,rajasthan,jhunjhunun,333027,0,1
37691,18-12-2025,rajasthan,jhunjhunun,333707,0,1
37692,18-12-2025,sikkim,east,737106,2,0
37693,18-12-2025,sikkim,north,737116,0,2
37694,18-12-2025,sikkim,south sikkim,737128,1,0
37695,18-12-2025,tamil nadu,kanyakumari,629153,1,0
37696,18-12-2025,tamil nadu,kanyakumari,629202,1,0
37697,18-12-2025,tamil nadu,kanyakumari,629302,1,2
37698,18-12-2025,tamil nadu,kanyakumari,629602,2,0
37699,18-12-2025,tamil nadu,kanyakumari,629802,2,1
37700,18-12-2025,jharkhand,pashchimi singhbhum,833215,0,1
37701,18-12-2025,jharkhand,purbi singhbhum,831017,0,1
37702,18-12-2025,jharkhand,seraikela-kharsawan,832401,0,6
37703,18-12-2025,jharkhand,seraikela-kharsawan,833219,1,0
37704,18-12-2025,jharkhand,seraikela-kharsawan,833220,1,1
37705,18-12-2025,karnataka,bagalkot,586126,0,1
37706,18-12-2025,karnataka,bagalkot,587101,5,1
37707,18-12-2025,karnataka,bagalkot,587122,2,4
37708,18-12-2025,karnataka,bagalkot,587156,0,1
37709,18-12-2025,karnataka,bagalkot *,587201,1,0
37710,18-12-2025,karnataka,bagalkot *,587313,0,1
37711,18-12-2025,karnataka,bangalore,560034,0,1
37712,18-12-2025,karnataka,bangalore,560048,0,2
37713,18-12-2025,karnataka,bangalore,560053,0,1
37714,18-12-2025,karnataka,bangalore,560054,0,2
37715,18-12-2025,karnataka,bangalore,560056,3,2
37716,18-12-2025,karnataka,bangalore,560085,1,0
37717,18-12-2025,karnataka,bangalore,560086,1,2
37718,18-12-2025,karnataka,bangalore,560105,0,1
37719,18-12-2025,karnataka,bangalore rural,560067,1,2
37720,18-12-2025,karnataka,bangalore rural,562122,0,1
37721,18-12-2025,karnataka,belgaum,590001,4,6
37722,18-12-2025,karnataka,belgaum,590014,1,3
37723,18-12-2025,karnataka,belgaum,591106,1,1
37724,18-12-2025,karnataka,belgaum,591117,4,3
37725,18-12-2025,karnataka,belgaum,591123,2,2
37726,18-12-2025,karnataka,belgaum,591126,2,3
37727,18-12-2025,karnataka,belgaum,591128,1,1
37728,18-12-2025,karnataka,belgaum,591131,0,1
37729,18-12-2025,karnataka,belgaum,591228,0,1
37730,18-12-2025,karnataka,belgaum,591231,1,0
37731,18-12-2025,karnataka,belgaum,591232,0,1
37732,18-12-2025,karnataka,belgaum,591238,1,0
37733,18-12-2025,karnataka,belgaum,591240,0,1
37734,18-12-2025,karnataka,belgaum,591302,4,7
37735,18-12-2025,karnataka,belgaum,591303,17,0
37736,18-12-2025,karnataka,belgaum,591305,0,1
37737,18-12-2025,karnataka,belgaum,591307,3,2
37738,18-12-2025,karnataka,belgaum,591311,1,1
37739,18-12-2025,karnataka,belgaum,591312,0,1
37740,18-12-2025,karnataka,belgaum,591317,4,2
37741,18-12-2025,karnataka,belgaum,591344,1,2
37742,18-12-2025,karnataka,bellary,583101,5,3
37743,18-12-2025,karnataka,bellary,583113,0,3
37744,18-12-2025,karnataka,bellary,583122,0,4
37745,18-12-2025,karnataka,bellary,583128,0,2
37746,18-12-2025,karnataka,bellary,583218,1,0
37747,18-12-2025,karnataka,bellary,583219,5,3
37748,18-12-2025,karnataka,bellary,583220,0,1
37749,18-12-2025,karnataka,bengaluru,560010,7,4
37750,18-12-2025,karnataka,bengaluru,560023,2,3
37751,18-12-2025,karnataka,bengaluru,560024,3,1
37752,18-12-2025,karnataka,bengaluru,560046,1,0
37753,18-12-2025,karnataka,bengaluru,560047,3,3
37754,18-12-2025,karnataka,bengaluru,560053,1,1
37755,18-12-2025,karnataka,bengaluru,560064,16,0
37756,18-12-2025,karnataka,bengaluru,560076,2,1
37757,18-12-2025,karnataka,bengaluru,560088,1,0
37758,18-12-2025,karnataka,bengaluru,560089,3,0
37759,18-12-2025,karnataka,bengaluru,560098,0,2
37760,18-12-2025,karnataka,bengaluru,560103,3,0
37761,18-12-2025,karnataka,bengaluru,562106,1,3
37762,18-12-2025,karnataka,bengaluru,562123,1,3
37763,18-12-2025,karnataka,bengaluru,562162,1,1
37764,18-12-2025,karnataka,bijapur,586109,4,1
37765,18-12-2025,karnataka,bijapur,586112,0,1
37766,18-12-2025,karnataka,bijapur,586121,1,0
37767,18-12-2025,karnataka,bijapur,586203,2,4
37768,18-12-2025,karnataka,bijapur,586210,0,1
37769,18-12-2025,karnataka,chamrajanagar,571111,3,1
37770,18-12-2025,karnataka,chamrajanagar,571115,1,1
37771,18-12-2025,karnataka,chamrajanagar,571117,5,1
37772,18-12-2025,karnataka,chamrajanagar,571128,4,2
37773,18-12-2025,karnataka,chamrajanagar,571342,1,0
37774,18-12-2025,karnataka,chamrajanagar,571442,2,2
37775,18-12-2025,karnataka,chamrajanagar,571443,2,1
37776,18-12-2025,karnataka,chamrajnagar,571123,0,1
37777,18-12-2025,karnataka,chamrajnagar,571440,0,1
37778,18-12-2025,karnataka,chickmagalur,577112,1,0
37779,18-12-2025,karnataka,chickmagalur,577124,1,1
37780,18-12-2025,karnataka,chickmagalur,577129,0,1
37781,18-12-2025,karnataka,chickmagalur,577168,0,1
37782,18-12-2025,karnataka,chickmagalur,577175,1,0
37783,18-12-2025,karnataka,chickmagalur,577182,1,1
37784,18-12-2025,karnataka,chickmagalur,577228,1,3
37785,18-12-2025,karnataka,chickmagalur,577548,1,3
37786,18-12-2025,karnataka,chikkaballapur,561207,4,3
37787,18-12-2025,karnataka,chikkaballapur,561211,1,1
37788,18-12-2025,karnataka,chikkaballapur,561212,1,1
37789,18-12-2025,karnataka,chikkaballapur,563128,1,1
37790,18-12-2025,karnataka,chikkaballapur,563146,2,0
37791,18-12-2025,karnataka,davangere,577001,4,4
37792,18-12-2025,karnataka,davangere,577217,5,0
37793,18-12-2025,karnataka,davangere,577223,1,6
37794,18-12-2025,karnataka,davangere,577224,2,3
37795,18-12-2025,karnataka,davangere,577225,1,2
37796,18-12-2025,karnataka,davangere,577516,1,1
37797,18-12-2025,karnataka,davangere,577534,3,2
37798,18-12-2025,karnataka,davangere,577601,3,1
37799,18-12-2025,karnataka,gulbarga,585101,1,2
37800,18-12-2025,karnataka,gulbarga,585105,1,2
37801,18-12-2025,karnataka,gulbarga,585211,0,5
37802,18-12-2025,karnataka,gulbarga,585223,0,1
37803,18-12-2025,karnataka,gulbarga,585228,2,6
37804,18-12-2025,karnataka,gulbarga,585302,8,7
37805,18-12-2025,karnataka,gulbarga,585306,0,1
37806,18-12-2025,karnataka,gulbarga,585308,1,2
37807,18-12-2025,karnataka,gulbarga,585310,2,5
37808,18-12-2025,karnataka,gulbarga,585314,1,3
37809,18-12-2025,karnataka,gulbarga,585320,4,1
37810,18-12-2025,karnataka,hasan,573131,0,1
37811,18-12-2025,karnataka,hasan,573213,0,2
37812,18-12-2025,karnataka,haveri *,581104,1,1
37813,18-12-2025,karnataka,haveri *,581110,1,1
37814,18-12-2025,karnataka,mysore,570008,0,3
37815,18-12-2025,karnataka,mysore,570015,2,1
37816,18-12-2025,karnataka,mysore,570017,1,1
37817,18-12-2025,karnataka,mysore,570018,1,1
37818,18-12-2025,karnataka,mysore,570019,3,4
37819,18-12-2025,karnataka,mysore,571116,1,0
37820,18-12-2025,karnataka,mysore,571122,0,1
37821,18-12-2025,karnataka,mysore,571125,4,0
37822,18-12-2025,karnataka,mysore,571604,0,1
37823,18-12-2025,karnataka,mysore,571617,0,3
37824,18-12-2025,karnataka,ramanagar,561201,1,0
37825,18-12-2025,karnataka,ramanagar,562128,0,2
37826,18-12-2025,karnataka,ramanagar,562160,14,7
37827,18-12-2025,karnataka,shimoga,577220,0,1
37828,18-12-2025,karnataka,shimoga,577427,1,1
37829,18-12-2025,karnataka,shimoga,577428,0,1
37830,18-12-2025,karnataka,shimoga,577433,1,0
37831,18-12-2025,karnataka,tumkur,572103,0,1
37832,18-12-2025,karnataka,tumkur,572112,1,1
37833,18-12-2025,karnataka,tumkur,572118,0,1
37834,18-12-2025,karnataka,tumkur,572121,0,2
37835,18-12-2025,karnataka,tumkur,572124,1,1
37836,18-12-2025,karnataka,tumkur,572127,0,2
37837,18-12-2025,karnataka,tumkur,572130,6,2
37838,18-12-2025,karnataka,tumkur,572132,4,2
37839,18-12-2025,karnataka,tumkur,572201,3,0
37840,18-12-2025,karnataka,tumkur,572219,0,1
37841,18-12-2025,karnataka,tumkur,572226,2,0
37842,18-12-2025,kerala,kasargod,671324,0,1
37843,18-12-2025,madhya pradesh,hoshangabad,461771,0,1
37844,18-12-2025,madhya pradesh,hoshangabad,461990,1,5
37845,18-12-2025,madhya pradesh,khandwa,450661,1,0
37846,18-12-2025,madhya pradesh,khargone,451111,0,1
37847,18-12-2025,madhya pradesh,khargone,451221,1,1
37848,18-12-2025,madhya pradesh,narsinghpur,487001,4,0
37849,18-12-2025,madhya pradesh,narsinghpur,487110,0,1
37850,18-12-2025,madhya pradesh,narsinghpur,487114,0,1
37851,18-12-2025,madhya pradesh,narsinghpur,487225,1,0
37852,18-12-2025,madhya pradesh,narsinghpur,487551,0,1
37853,18-12-2025,madhya pradesh,west nimar,451001,0,2
37854,18-12-2025,madhya pradesh,west nimar,451442,0,1
37855,18-12-2025,maharashtra,ahmadnagar,413707,0,1
37856,18-12-2025,maharashtra,ahmadnagar,413718,0,3
37857,18-12-2025,maharashtra,ahmadnagar,413721,3,0
37858,18-12-2025,maharashtra,ahmadnagar,413722,1,0
37859,18-12-2025,maharashtra,ahmadnagar,413737,0,3
37860,18-12-2025,maharashtra,ahmadnagar,413738,1,2
37861,18-12-2025,maharashtra,ahmadnagar,414006,0,2
37862,18-12-2025,maharashtra,ahmadnagar,414102,8,13
37863,18-12-2025,maharashtra,ahmadnagar,414106,2,7
37864,18-12-2025,maharashtra,ahmadnagar,414305,1,1
37865,18-12-2025,maharashtra,ahmadnagar,414403,2,2
37866,18-12-2025,maharashtra,ahmadnagar,414602,0,1
37867,18-12-2025,maharashtra,ahmadnagar,422604,4,18
37868,18-12-2025,maharashtra,ahmadnagar,422611,4,2
37869,18-12-2025,maharashtra,ahmadnagar,422620,7,2
37870,18-12-2025,maharashtra,ahmadnagar,422622,1,3
37871,18-12-2025,maharashtra,ahmadnagar,423107,4,3
37872,18-12-2025,maharashtra,ahmadnagar,423603,15,4
37873,18-12-2025,maharashtra,ahmadnagar,423604,1,1
37874,18-12-2025,maharashtra,ahmed nagar,413738,1,0
37875,18-12-2025,maharashtra,ahmed nagar,422605,1,2
37876,18-12-2025,maharashtra,ahmed nagar,422620,1,0
37877,18-12-2025,maharashtra,aurangabad,431001,39,51
37878,18-12-2025,maharashtra,aurangabad,431007,7,16
37879,18-12-2025,maharashtra,aurangabad,431101,1,2
37880,18-12-2025,maharashtra,aurangabad,431103,5,7
37881,18-12-2025,maharashtra,aurangabad,431116,2,5
37882,18-12-2025,maharashtra,aurangabad,431117,1,0
37883,18-12-2025,maharashtra,aurangabad,431120,0,2
37884,18-12-2025,maharashtra,bid,431122,0,3
37885,18-12-2025,maharashtra,bid,431126,0,2
37886,18-12-2025,maharashtra,bid,431128,0,1
37887,18-12-2025,maharashtra,bid,431530,0,1
37888,18-12-2025,maharashtra,buldana,444202,1,2
37889,18-12-2025,maharashtra,gondiya,441801,8,11
37890,18-12-2025,andhra pradesh,adilabad,504251,0,2
37891,18-12-2025,gujarat,panchmahals,388710,1,1
37892,18-12-2025,gujarat,panchmahals,389001,3,5
37893,18-12-2025,gujarat,panchmahals,389220,4,2
37894,18-12-2025,gujarat,panchmahals,389230,1,1
37895,18-12-2025,gujarat,panchmahals,389240,1,2
37896,18-12-2025,gujarat,panchmahals,389330,1,1
37897,18-12-2025,gujarat,panchmahals,389340,2,0
37898,18-12-2025,gujarat,sabarkantha,383001,2,4
37899,18-12-2025,gujarat,sabarkantha,383030,0,1
37900,18-12-2025,gujarat,sabarkantha,383246,1,0
37901,18-12-2025,gujarat,sabarkantha,383251,0,1
37902,18-12-2025,gujarat,surendra nagar,363001,0,2
37903,18-12-2025,gujarat,surendra nagar,363310,2,7
37904,18-12-2025,gujarat,surendra nagar,363530,1,5
37905,18-12-2025,gujarat,surendra nagar,382750,0,1
37906,18-12-2025,haryana,gurgaon,122011,0,1
37907,18-12-2025,haryana,gurgaon,122103,2,1
37908,18-12-2025,haryana,gurgaon,122503,3,1
37909,18-12-2025,haryana,mewat,122103,4,1
37910,18-12-2025,haryana,mewat,122104,1,1
37911,18-12-2025,haryana,yamuna nagar,135021,0,1
37912,18-12-2025,jammu and kashmir,badgam,193401,0,1
37913,18-12-2025,jammu and kashmir,bandipore,193503,0,1
37914,18-12-2025,jammu and kashmir,bandipore,193504,1,0
37915,18-12-2025,jammu and kashmir,baramula,193122,1,4
37916,18-12-2025,jammu and kashmir,baramula,193198,1,0
37917,18-12-2025,jammu and kashmir,baramula,193201,8,5
